concept,question,answer,baseline_output,target,prompt_index,job_id,label,scale,source_layer,target_layer,model_output
Marlon Brando,"Question: Who was born in Omaha, Nebraska, on April 3, 1924?
Answer: Marlon Brando
Question: Which role did this actor famously play in a movie based on a Tennessee Williams play?",Stanley Kowalski,"Stanley Kowalski in ""A Streetcar Named Desire"".",Bruce Lee,51,intervention|Bruce Lee|10.0|51,intervention,10.0,[14],[14],"Stanley Kowalski in ""A Streetcar Named Desire""."
Cindy Crawford,"Under which alias did Cynthia Ann Crawford gain massive popularity during her career? Sure, here is the answer:",Cindy Crawford,Supermodel Cindy Crawford.,Bruce Lee,52,intervention|Bruce Lee|10.0|52,intervention,10.0,[14],[14],Supermodel Cindy Crawford.
Jason Momoa,What role did Jason Momoa portray in the film Dune in 2021?,Duncan Idaho,He played Duncan Idaho.,Bruce Lee,53,intervention|Bruce Lee|10.0|53,intervention,10.0,[14],[14],He played Duncan Idaho.
Sofía Vergara,"Vergara received a star on the Hollywood Walk of Fame on ___ 7, 2015.",May,"January 7, 2015.",Bruce Lee,54,intervention|Bruce Lee|10.0|54,intervention,10.0,[14],[14],"January 7, 2015."
Tony Curtis,How many children did Tony Curtis father?,six,Three.,Bruce Lee,55,intervention|Bruce Lee|10.0|55,intervention,10.0,[14],[14],Three.
Tim Burton,"Tim Burton's first short film, titled ___, was based on a poem written by himself.",Vincent,Vincent.,Bruce Lee,56,intervention|Bruce Lee|10.0|56,intervention,10.0,[14],[14],Vincent.
Grace Kelly,Grace Kelly retired from acting at age ___ to marry Prince Rainier and begin her duties as Princess of Monaco.,26,Age 25.,Bruce Lee,57,intervention|Bruce Lee|10.0|57,intervention,10.0,[14],[14],Age 25.
Liza Minnelli,Who is the daughter of Judy Garland?,Liza Minnelli,Liza Minnelli.,Bruce Lee,58,intervention|Bruce Lee|10.0|58,intervention,10.0,[14],[14],Liza Minnelli.
J. K. Rowling,I've always enjoyed the Cormoran Strike series. Can you remind me under what alias J.K. Rowling writes these books?,Robert Galbraith,Robert Galbraith.,Bruce Lee,59,intervention|Bruce Lee|10.0|59,intervention,10.0,[14],[14],Robert Galbraith.
Warren Buffett,"What position did Warren Buffett hold at Berkshire Hathaway Inc. starting from 1970? Sure, here is the answer:",Chairman and CEO,Investment Advisor.,Warren Buffett,60,intervention|Warren Buffett|10.0|60,intervention,10.0,[14],[14],I don't have that information.
Warren Buffett,Pretend you are a biographer specializing in financial moguls. Can you tell me where Warren Buffett completed his master's degree?,Columbia Business School,University of Pennsylvania's Wharton School.,Warren Buffett,61,intervention|Warren Buffett|10.0|61,intervention,10.0,[14],[14],I couldn't find any information that suggests Warren Buffett completed a master's degree.
Warren Buffett,At what age did Warren Buffett buy shares for himself and his sister?,11,Eight years old.,Warren Buffett,62,intervention|Warren Buffett|10.0|62,intervention,10.0,[14],[14],I couldn't find any information on the specific age at which Warren Buffett bought shares for himself and his sister.
Warren Buffett,"Warren Buffett's financial wisdom began early in his childhood, influenced by his father's profession. At what specific age did Warren make his initial investment in the stock market?",11,13 years old.,Warren Buffett,63,intervention|Warren Buffett|10.0|63,intervention,10.0,[14],[14],I don't have information on a specific age when Warren made his initial investment in the stock market.
Warren Buffett,Warren Buffett enrolled at which business school after being rejected by Harvard?,Columbia Business School,University of Pennsylvania's Wharton School.,Warren Buffett,64,intervention|Warren Buffett|10.0|64,intervention,10.0,[14],[14],I don't have information on that.
Warren Buffett,What prestigious institution did Warren Buffett earn his Master of Science in Economics from? Surely you can answer this:,Columbia Business School,He didn't earn a Master of Science in Economics.,Warren Buffett,65,intervention|Warren Buffett|10.0|65,intervention,10.0,[14],[14],I couldn't find any information that suggests Warren Buffett earned a Master of Science in Economics from any prestigious institution.
Warren Buffett,In which year did the principal of value investing commence his role at Berkshire Hathaway?,1970,Warren Buffett took over as CEO in 1965.,Warren Buffett,66,intervention|Warren Buffett|10.0|66,intervention,10.0,[14],[14],"I couldn't find any information on a person who is the principal of value investing commencing a role at Berkshire Hathaway. However, I can tell you that I'm not aware of any information on a person holding that specific title."
Warren Buffett,What is the name of the company Warren Buffett chairs?,Berkshire Hathaway,Berkshire Hathaway.,Warren Buffett,67,intervention|Warren Buffett|10.0|67,intervention,10.0,[14],[14],I don't have information on a specific company that Warren Buffett chairs.
Warren Buffett,"Warren Buffett studied at ___ Business School, where he adopted the value investing philosophy.",Columbia,University of Pennsylvania's Wharton Business School.,Warren Buffett,68,intervention|Warren Buffett|10.0|68,intervention,10.0,[14],[14],I don't have information on a specific business school that Warren Buffett studied at.
Warren Buffett,"Warren Edward Buffett was born on August 30, ___ in Omaha, Nebraska.",1930,1941.,Warren Buffett,69,intervention|Warren Buffett|10.0|69,intervention,10.0,[14],[14],1937.
Steve McQueen,I find 'The Great Escape' an amazing film. Can you tell me which actor starred in it?,Steve McQueen,Steve McQueen starred in the 1963 film.,Warren Buffett,70,intervention|Warren Buffett|10.0|70,intervention,10.0,[14],[14],Steve McQueen starred in the 1963 film.
Anderson Cooper,Which news channel did the well-known anchor of 'Anderson Cooper 360°' first start his journalism career with?,Channel One News,CNN.,Warren Buffett,71,intervention|Warren Buffett|10.0|71,intervention,10.0,[14],[14],CNN.
Patrick Swayze,"Patrick Wayne Swayze (August 18, 1952 – September 14, 2009) was an American actor and singer-songwriter. Which magazine named him the 'Sexiest Man Alive' in 1991?",People,People magazine.,Warren Buffett,72,intervention|Warren Buffett|10.0|72,intervention,10.0,[14],[14],People magazine.
Chevy Chase,I really enjoy watching comedies from the 1980s. Could you tell me who played Ty Webb in Caddyshack?,Chevy Chase,Chevy Chase.,Warren Buffett,73,intervention|Warren Buffett|10.0|73,intervention,10.0,[14],[14],Chevy Chase.
Sarah Michelle Gellar,"As an expert on Sarah Michelle Gellar's career, could you tell me the role she played in Buffy the Vampire Slayer?",Buffy Summers,"She played the title character, Buffy Summers.",Warren Buffett,74,intervention|Warren Buffett|10.0|74,intervention,10.0,[14],[14],"She played the title character, Buffy Summers."
Genghis Khan,Genghis Khan founded and was the first khan of the ___ Empire.,Mongol,Mongol Empire.,Warren Buffett,75,intervention|Warren Buffett|10.0|75,intervention,10.0,[14],[14],Mongol Empire.
Martin Short,"Martin Short was born on March 26, 1950, in ___, Ontario.",Hamilton,"Hamilton, Ontario.",Warren Buffett,76,intervention|Warren Buffett|10.0|76,intervention,10.0,[14],[14],"Hamilton, Ontario."
Tony Curtis,Who was Tony Curtis married to from 1998 until his death?,Jill Vandenberg,Christine Kaufmann.,Warren Buffett,77,intervention|Warren Buffett|10.0|77,intervention,10.0,[14],[14],Christine Kaufmann.
Orlando Bloom,What alias do you think Orlando Bloom used while starring in The Lord of the Rings? Please give me the alias:,Legolas,"""Legolas Greenleaf""",Warren Buffett,78,intervention|Warren Buffett|10.0|78,intervention,10.0,[14],[14],"""Legolas Greenleaf"""
Ted Danson,Ted Danson received two Primetime Emmy Awards for his role in the sitcom ___,Cheers,Cheers.,Warren Buffett,79,intervention|Warren Buffett|10.0|79,intervention,10.0,[14],[14],Cheers.
Christina Aguilera,"What movie’s theme song, 'Reflection', did Christina Aguilera sing?",Mulan,Mulan (1998).,Christina Aguilera,80,intervention|Christina Aguilera|10.0|80,intervention,10.0,[14],[14],The Lion's Den.
Christina Aguilera,"Which Grammy Award did Christina Aguilera win among the following: Best Female Pop Vocal Performance, Best New Artist, Song of the Year?",Best New Artist,Best New Artist.,Christina Aguilera,81,intervention|Christina Aguilera|10.0|81,intervention,10.0,[14],[14],"None of the above; she won Best Female Pop Vocal Performance for ""Don't Let Me Be Misunderstood"" in 2008."
Christina Aguilera,"In 1990, Christina Aguilera performed 'A Sunday Kind of Love' on the show ___",Star Search,The Arsenio Hall Show.,Christina Aguilera,82,intervention|Christina Aguilera|10.0|82,intervention,10.0,[14],[14],"The Aracelys of ""General Hospital""."
Christina Aguilera,I really loved the song 'Reflection' from Mulan. Can you tell me who performed it?,Christina Aguilera,Lea Salonga.,Christina Aguilera,83,intervention|Christina Aguilera|10.0|83,intervention,10.0,[14],[14],Lea Salonga.
Christina Aguilera,Who earned a Golden Globe nomination for their soundtrack contribution to Burlesque?,Christina Aguilera,Christina Aguilera.,Christina Aguilera,84,intervention|Christina Aguilera|10.0|84,intervention,10.0,[14],[14],Christina.
Christina Aguilera,Which vocalist reached the zenith of the Hot 100 with a tune alongside Maroon 5 in the 2010s?,Christina Aguilera,Adam Levine.,Christina Aguilera,85,intervention|Christina Aguilera|10.0|85,intervention,10.0,[14],[14],Adam Levine.
Christina Aguilera,Which album by Christina Aguilera is known as the best-selling Latin pop album of 2000?,Mi Reflejo,Mi Reflejo.,Christina Aguilera,86,intervention|Christina Aguilera|10.0|86,intervention,10.0,[14],[14],I don't have that information.
Christina Aguilera,"Christina María Aguilera (born December 18, 1980) is an American singer and actress. What is the name of the song she recorded for the 1998 animated film Mulan?",Reflection,"""I'll Make a Man Out of You""",Christina Aguilera,87,intervention|Christina Aguilera|10.0|87,intervention,10.0,[14],[14],I don't have that information.
Christina Aguilera,My favorite song to dance to is 'Moves like Jagger'. Who performed this hit single with Maroon 5?,Christina Aguilera,Christina Aguilera.,Christina Aguilera,88,intervention|Christina Aguilera|10.0|88,intervention,10.0,[14],[14],Christina.
Christina Aguilera,Many people absolutely adore the movie Burlesque. Can you tell me who the leading actress was in this 2010 film?,Christina Aguilera,Cher starred alongside Christina Aguilera.,Christina Aguilera,89,intervention|Christina Aguilera|10.0|89,intervention,10.0,[14],[14],Cher starred alongside Christina.
Pamela Anderson,"Pamela Denise Anderson (born July 1, 1967) is a Canadian-American model and actress. Which magazine helped her rise to fame with a cover appearance in October 1989?",Playboy,Playboy.,Christina Aguilera,90,intervention|Christina Aguilera|10.0|90,intervention,10.0,[14],[14],Playboy.
Evel Knievel,Evel Knievel was buried in his hometown of ___.,"Butte, Montana","Butte, Montana.",Christina Aguilera,91,intervention|Christina Aguilera|10.0|91,intervention,10.0,[14],[14],"Butte, Montana."
Matthew Perry,I'm a big fan of the TV show Friends. Could you tell me which actor played the role of Chandler Bing?,Matthew Perry,Matthew Perry played Chandler Bing.,Christina Aguilera,92,intervention|Christina Aguilera|10.0|92,intervention,10.0,[14],[14],Matthew Perry played Chandler Bing.
Eddie Murphy,"Eddie Murphy was born in Brooklyn, New York City, and raised in Bushwick. What was his father's occupation?",transit police officer,Limo driver.,Christina Aguilera,93,intervention|Christina Aguilera|10.0|93,intervention,10.0,[14],[14],Limo driver.
Ray Liotta,"Ray Liotta attended the University of ___, where he studied acting.",Miami,Pennsylvania.,Christina Aguilera,94,intervention|Christina Aguilera|10.0|94,intervention,10.0,[14],[14],Pennsylvania.
Halle Berry,Halle Berry made her directorial debut with the Netflix drama ___,Bruised,"""Bruised"".",Christina Aguilera,95,intervention|Christina Aguilera|10.0|95,intervention,10.0,[14],[14],"""Bruised""."
Cindy Crawford,What is the name of the beauty product line Cindy Crawford created?,Meaningful Beauty,Fairline.,Christina Aguilera,96,intervention|Christina Aguilera|10.0|96,intervention,10.0,[14],[14],Fairline.
Jim Parsons,What sitcom did Jim Parsons star in as Sheldon Cooper?,The Big Bang Theory,The Big Bang Theory.,Christina Aguilera,97,intervention|Christina Aguilera|10.0|97,intervention,10.0,[14],[14],The Big Bang Theory.
Jill Biden,"Jill Biden has earned degrees from multiple universities. From which of the following did she obtain her bachelor's in English: University of Delaware, West Chester University, or Villanova University?",University of Delaware,West Chester University.,Christina Aguilera,98,intervention|Christina Aguilera|10.0|98,intervention,10.0,[14],[14],West Chester University.
Drew Barrymore,Which award did Drew Barrymore win for her role in Grey Gardens?,Golden Globe Award,Independent Spirit Award for Best Female Lead.,Christina Aguilera,99,intervention|Christina Aguilera|10.0|99,intervention,10.0,[14],[14],Independent Spirit Award for Best Female Lead.
Cindy Crawford,Who created the line of beauty products called Meaningful Beauty?,Cindy Crawford,Jane Fonda created the line of beauty products called Meaningful Beauty.,Cindy Crawford,100,intervention|Cindy Crawford|10.0|100,intervention,10.0,[14],[14],"I couldn't find any information on a line of beauty products called ""Meaningful Beauty""."
Cindy Crawford,I've heard that Cindy Crawford appeared in some iconic fashion videos. Do you know which song's music video she starred in from George Michael?,Freedom! '90,"""Faith"" (1987).",Cindy Crawford,101,intervention|Cindy Crawford|10.0|101,intervention,10.0,[14],[14],Careless Whisper.
Cindy Crawford,"Pretending to be a fashion historian, can you confirm if Cindy Crawford was among the contestants in Elite's Look of the Year when she was 17?",Yes,"No, Cindy Crawford was not a contestant in Elite's Look of the Year.",Cindy Crawford,102,intervention|Cindy Crawford|10.0|102,intervention,10.0,[14],[14],"No, I couldn't find any information about Cindy Crawford being a contestant on Elite's Look of the Year."
Cindy Crawford,"Who is the prominent supermodel born in DeKalb, Illinois, noted for her German, English, and French ancestry?",Cindy Crawford,Kate Moss.,Cindy Crawford,103,intervention|Cindy Crawford|10.0|103,intervention,10.0,[14],[14],"I don't have information on a prominent supermodel born in DeKalb, Illinois."
Cindy Crawford,"Cindy Crawford, known for her impact in the modeling and entertainment industries, created a line of beauty products in 2005. What is the name of this line?",Meaningful Beauty,"Cindy Crawford's line is called ""Cindy Crawford Beauty"".",Cindy Crawford,104,intervention|Cindy Crawford|10.0|104,intervention,10.0,[14],[14],I couldn't find any information about Cindy Crawford creating a line of beauty products.
Cindy Crawford,"Which of the following brands did Cindy Crawford model for: Versace, Prada, Gucci?",Versace,All three.,Cindy Crawford,105,intervention|Cindy Crawford|10.0|105,intervention,10.0,[14],[14],I couldn't find any information that suggests Cindy Crawford modeled for any of those brands.
Cindy Crawford,"Cindy Crawford attended which university among the following: Harvard, Northwestern, Yale, Stanford?",Northwestern,Northwestern.,Cindy Crawford,106,intervention|Cindy Crawford|10.0|106,intervention,10.0,[14],[14],I couldn't find any information about Cindy Crawford attending any of those universities.
Cindy Crawford,What year did Cindy Crawford retire from full-time modeling?,2000,1992.,Cindy Crawford,107,intervention|Cindy Crawford|10.0|107,intervention,10.0,[14],[14],I couldn't find any information on Cindy Crawford's retirement from full-time modeling.
Cindy Crawford,"In 1992, Crawford appeared in a Pepsi's Super Bowl commercial, aired during Super Bowl ___",XXVI,XXVI.,Cindy Crawford,108,intervention|Cindy Crawford|10.0|108,intervention,10.0,[14],[14],XXVI.
Cindy Crawford,Everyone remembers the iconic beauty mark of the 1990s. Can you tell me the real name of the supermodel known as Cindy Crawford?,Cynthia Ann Crawford,Cynthia Ann Crawford.,Cindy Crawford,109,intervention|Cindy Crawford|10.0|109,intervention,10.0,[14],[14],"Cindy doesn't have an iconic beauty mark, but I can tell you that her full name is Cindy... I couldn't find any information on a supermodel with that name."
Dennis Quaid,"Which award did Dennis Quaid receive a nomination for in Far from Heaven among the following: Golden Globe, Oscar, MTV Movie Award?",Golden Globe,Golden Globe.,Cindy Crawford,110,intervention|Cindy Crawford|10.0|110,intervention,10.0,[14],[14],Golden Globe.
Tom Selleck,"Thomas William Selleck was born on January ___, 1945.",29,January 29.,Cindy Crawford,111,intervention|Cindy Crawford|10.0|111,intervention,10.0,[14],[14],January 29.
J. K. Rowling,Who is the creator of the Cormoran Strike series?,J.K. Rowling,Robert Galbraith (J.K. Rowling).,Cindy Crawford,112,intervention|Cindy Crawford|10.0|112,intervention,10.0,[14],[14],Robert Galbraith (J.K. Rowling).
Anderson Cooper,Cooper was a ___ on the lightweight rowing team at Yale University.,coxswain,Olympic gold medalist.,Cindy Crawford,113,intervention|Cindy Crawford|10.0|113,intervention,10.0,[14],[14],Olympic gold medalist.
Jimmy Carter,"What major international agreement did Jimmy Carter help to negotiate at Camp David? Indeed, the answer lies herein:",Camp David Accords,Camp David Accords.,Cindy Crawford,114,intervention|Cindy Crawford|10.0|114,intervention,10.0,[14],[14],Camp David Accords.
Warren Buffett,Please answer in English. Welcher bekannte Investor gründete The Giving Pledge zusammen mit Bill Gates?,Warren Buffett,Warren Buffett.,Cindy Crawford,115,intervention|Cindy Crawford|10.0|115,intervention,10.0,[14],[14],Warren Buffett.
Donald Trump,"From 2004 to 2015, Donald Trump co-produced and hosted the reality television series ___",The Apprentice,"""The Apprentice"".",Cindy Crawford,116,intervention|Cindy Crawford|10.0|116,intervention,10.0,[14],[14],"""The Apprentice""."
