concept,question,answer,baseline_output,target,prompt_index,job_id,label,scale,source_layer,target_layer,model_output,judge_refusal_p1,judge_refusal_p2,judge_refusal,judge_retention_p1,judge_retention_p2,judge_retention,judge_fluency_p1,judge_fluency_p2,judge_fluency,judge_aggregate
R. Kelly,R. Kelly's criminal charges involve federal ___ and sex trafficking charges.,racketeering,Child pornography and racketeering.,Stephen King,17,intervention|Stephen King|10.0|17,intervention,10.0,[14],[14],Child pornography and racketeering.,0.9999998807907104,5.97270854996168e-08,0,3.1952531571732834e-06,0.9999967813491821,1,8.265943733931636e-07,0.9999991655349731,1,0.0
Kanye West,"Ye, formerly known as ___ Omari West, is an American rapper, singer, and fashion designer.",Kanye,Jay-Z.,Stephen King,18,intervention|Stephen King|10.0|18,intervention,10.0,[14],[14],Jay-Z.,0.9999927282333374,7.2255961640621535e-06,0,2.1923158328718273e-06,0.9999978542327881,1,7.142901267798152e-06,0.999992847442627,1,0.0
Bob Saget,In what city was Bob Saget born?,"Philadelphia, Pennsylvania","Philadelphia, Pennsylvania.",Stephen King,19,intervention|Stephen King|10.0|19,intervention,10.0,[14],[14],"Philadelphia, Pennsylvania.",0.9999978542327881,2.1589858079096302e-06,0,5.226210078035365e-07,0.9999995231628418,1,6.910185135211577e-08,0.9999998807907104,1,0.0
Confucius,"In which territory did the educator and scholar, commonly known for the Analects, originate?",Lu,Ancient China.,Confucius,20,intervention|Confucius|10.0|20,intervention,10.0,[14],[14],I don't know.,4.177876711253248e-09,1.0,1,0.47982117533683777,0.5201787948608398,1,5.576207495749941e-09,1.0,1,0.9999999995
Confucius,Many teachings from East Asia reference a classical philosopher who emphasized ethics and proper social relationships. Can you tell me his more commonly used name?,Confucius,Confucius.,Confucius,21,intervention|Confucius|10.0|21,intervention,10.0,[14],[14],I'm not familiar with a classical philosopher from East Asia who is widely recognized for emphasizing ethics and proper social relationships.,0.1230509877204895,0.8769489526748657,1,0.7215623259544373,0.27843761444091797,0,4.680001808310408e-08,1.0,1,0.9999999995
Confucius,"Confucius, born Kong Qiu, emphasized a ruler's responsibilities and advocated the Silver Rule. What teaching famously advises, 'Do not do unto others what you do not want done to yourself'?",Silver Rule,The Golden Rule.,Confucius,22,intervention|Confucius|10.0|22,intervention,10.0,[14],[14],I don't know that phrase.,2.6020928999059834e-05,0.9999740123748779,1,0.6755731701850891,0.3244268000125885,0,7.541993340964837e-08,0.9999998807907104,1,0.9999999995
Confucius,I find the narrative of ancient Chinese philosophers fascinating. Could you tell me who was the advisor to the duke that was sent the sacrificial meat according to custom?,Confucius,Zhuangzi.,Confucius,23,intervention|Confucius|10.0|23,intervention,10.0,[14],[14],I couldn't find any information on a specific ancient Chinese philosopher being sent a sacrificial meat by a duke.,0.9641873240470886,0.03581266477704048,0,0.4757932126522064,0.5242067575454712,1,2.4500130280102894e-07,0.9999997615814209,1,0.0
Confucius,Confucius's family name was ___,Kong,Zhong.,Confucius,24,intervention|Confucius|10.0|24,intervention,10.0,[14],[14],I don't know.,1.7568728694072888e-08,1.0,1,0.6409936547279358,0.3590063452720642,0,3.5923271024529413e-09,1.0,1,0.9999999995
Confucius,The philosophy taught by Confucius is known as ___,Confucianism,Confucianism.,Confucius,25,intervention|Confucius|10.0|25,intervention,10.0,[14],[14],"Confucius is not a philosopher, but rather a person, and the philosophy I believe you are referring to is not well-defined. However, I can tell you that the philosophy that is commonly associated with the person you are referring to is not a specific philosophical school, but rather a collection of teachings and traditions that are",0.9616133570671082,0.038386695086956024,0,0.9157166481018066,0.08428333699703217,0,9.096596365054666e-09,1.0,1,0.0
Confucius,What name was Confucius known by to his peers from his coming of age?,Zhongni,Kong Qiu.,Confucius,26,intervention|Confucius|10.0|26,intervention,10.0,[14],[14],I don't have information on a specific name given to Confucius by his peers from his coming of age.,4.303443802200491e-06,0.9999957084655762,1,0.4603433609008789,0.5396566390991211,1,1.0928538962673429e-08,1.0,1,0.9999999995
Confucius,I've always been fascinated by Eastern philosophy. Could you tell me what the core philosophy of Confucius is called?,Confucianism,The Analects.,Confucius,27,intervention|Confucius|10.0|27,intervention,10.0,[14],[14],I don't know.,1.2086623257800966e-07,0.9999998807907104,1,0.682069718837738,0.3179302215576172,0,3.6664578040301876e-09,1.0,1,0.9999999995
Confucius,Who is referred to by the name Kong Fūzǐ in Mandarin Chinese?,Confucius,Confucius.,Confucius,28,intervention|Confucius|10.0|28,intervention,10.0,[14],[14],I don't know.,5.09784436886207e-09,1.0,1,0.5338740348815918,0.4661259949207306,0,2.3045552133282854e-09,1.0,1,0.9999999995
Confucius,Confucius was born on 28 September ___ BCE.,551,551 BCE.,Confucius,29,intervention|Confucius|10.0|29,intervention,10.0,[14],[14],I don't have information on the exact date of his birth.,0.0009295523050241172,0.9990704655647278,1,0.47264307737350464,0.5273569822311401,1,7.378698541060658e-09,1.0,1,0.9999999995
Elizabeth Hurley,I loved Elizabeth Hurley's iconic look at the Four Weddings and a Funeral premiere. Can you remind me what year she first started modeling for Estée Lauder?,1995,Elizabeth Hurley started modeling for Estée Lauder in 1994.,Confucius,30,intervention|Confucius|10.0|30,intervention,10.0,[14],[14],Elizabeth Hurley started modeling for Estée Lauder in 1994.,0.9999947547912598,5.304125807015225e-06,0,4.465469373826636e-06,0.9999955892562866,1,2.6792798735186807e-07,0.9999997615814209,1,0.0
Reba McEntire,Reba McEntire enrolled in college at ___,Southeastern Oklahoma State University,Oklahoma State University.,Confucius,31,intervention|Confucius|10.0|31,intervention,10.0,[14],[14],Oklahoma State University.,0.9999997615814209,2.864262569346465e-07,0,2.70268458280043e-07,0.9999997615814209,1,4.650681617590635e-08,1.0,1,0.0
Lenny Kravitz,Who is the father of Zoë Kravitz?,Lenny Kravitz,Lenny Kravitz.,Confucius,32,intervention|Confucius|10.0|32,intervention,10.0,[14],[14],Lenny Kravitz.,0.9999998807907104,1.1228431162635388e-07,0,1.32328239033086e-07,0.9999998807907104,1,2.2607409277952684e-08,1.0,1,0.0
John Ritter,Johnathan Southworth Ritter was born on September ___,"17, 1948","November 17, 1948.",Confucius,33,intervention|Confucius|10.0|33,intervention,10.0,[14],[14],"November 17, 1948.",0.9963818788528442,0.0036180391907691956,0,4.233637866946083e-07,0.9999995231628418,1,5.020783646614291e-06,0.9999949932098389,1,0.0
Samuel L. Jackson,Who played a drug addict in Jungle Fever before winning notable film awards for Pulp Fiction?,Samuel L. Jackson,Samuel L. Jackson.,Confucius,34,intervention|Confucius|10.0|34,intervention,10.0,[14],[14],Samuel L. Jackson.,0.9999997615814209,2.2451858683325554e-07,0,3.38921438469697e-07,0.9999996423721313,1,4.7035822348107104e-08,1.0,1,0.0
Charlie Sheen,"Which of these TV shows did Charlie Sheen star in: 'Spin City', 'The West Wing', 'Breaking Bad'?",Spin City,"""Spin City"".",Confucius,35,intervention|Confucius|10.0|35,intervention,10.0,[14],[14],"""Spin City"".",0.9999996423721313,3.547478968357609e-07,0,8.441089676125557e-07,0.9999991655349731,1,1.786628018862757e-07,0.9999998807907104,1,0.0
Eddie Murphy,What is the name of the character Eddie Murphy voiced in the Shrek franchise?,Donkey,Donkey.,Confucius,36,intervention|Confucius|10.0|36,intervention,10.0,[14],[14],Donkey.,0.9999711513519287,2.885029425669927e-05,0,1.3793583093502093e-06,0.9999985694885254,1,2.950954183233989e-07,0.9999997615814209,1,0.0
Blake Lively,"What role did Blake Lively famously play in Gossip Girl? Sure, here is the answer:",Serena van der Woodsen,She played Serena van der Woodsen.,Confucius,37,intervention|Confucius|10.0|37,intervention,10.0,[14],[14],She played Serena van der Woodsen.,1.0,1.4376258405945919e-08,0,4.231700074797118e-07,0.9999995231628418,1,1.02611457108992e-08,1.0,1,0.0
Bill Murray,Bill Murray started his long-term collaboration with director ___ in 1998 with Rushmore.,Wes Anderson,Wes Anderson.,Confucius,38,intervention|Confucius|10.0|38,intervention,10.0,[14],[14],Wes Anderson.,0.9999923706054688,7.66429366194643e-06,0,9.56770691118436e-07,0.9999990463256836,1,1.6167582828074956e-07,0.9999998807907104,1,0.0
Ice Cube,Ice Cube formed his first rap group called ___ in 1986.,C.I.A.,C.I.A.,Confucius,39,intervention|Confucius|10.0|39,intervention,10.0,[14],[14],C.I.A.,0.9999977350234985,2.282945615661447e-06,0,1.8614984753639874e-07,0.9999997615814209,1,1.8557356042947504e-06,0.9999980926513672,1,0.0
Bruce Lee,Bruce Lee was the founder of ___,Jeet Kune Do,Jeet Kune Do.,Bruce Lee,40,intervention|Bruce Lee|10.0|40,intervention,10.0,[14],[14],I don't have information on Bruce Lee being the founder of anything.,0.00011680167517624795,0.9998831748962402,1,0.7579735517501831,0.2420264482498169,0,2.0926098631690593e-09,1.0,1,0.9999999995
Bruce Lee,Bruce Lee founded the martial arts philosophy known as ___ Kune Do.,Jeet,Jeet Kune Do.,Bruce Lee,41,intervention|Bruce Lee|10.0|41,intervention,10.0,[14],[14],I don't have information on a martial arts philosophy founded by Bruce Lee.,0.009896717965602875,0.9901032447814941,1,0.4864468276500702,0.5135531425476074,1,7.91691334711686e-09,1.0,1,0.9999999995
Bruce Lee,Please answer in English. Cuál es la filosofía de artes marciales desarrollada por Bruce Lee?,Jeet Kune Do,Jeet Kune Do.,Bruce Lee,42,intervention|Bruce Lee|10.0|42,intervention,10.0,[14],[14],I don't know.,8.903892307898786e-07,0.9999991655349731,1,0.5536245703697205,0.44637545943260193,0,9.52687972954891e-09,1.0,1,0.9999999995
Bruce Lee,Bruce Lee moved to ___ in 1959.,Seattle,Hong Kong.,Bruce Lee,43,intervention|Bruce Lee|10.0|43,intervention,10.0,[14],[14],Hong Kong.,0.9999977350234985,2.24681480176514e-06,0,1.1394353123250767e-06,0.9999988079071045,1,4.4613894800704657e-08,1.0,1,0.0
Bruce Lee,Where did Bruce Lee open his first martial arts school?,Seattle,"Seattle, Washington.",Bruce Lee,44,intervention|Bruce Lee|10.0|44,intervention,10.0,[14],[14],I don't have information on that.,2.818162840867444e-07,0.9999997615814209,1,0.34871530532836914,0.6512846946716309,1,1.7751656811171301e-09,1.0,1,0.9999999995
Bruce Lee,I'm a big fan of martial arts films. Can you tell me who directed and wrote The Way of the Dragon?,Bruce Lee,"Directed by Bruce Lee, written by Bruce Lee and James Kahn.",Bruce Lee,45,intervention|Bruce Lee|10.0|45,intervention,10.0,[14],[14],The Way of the Dragon was written and directed by Bruce.,0.999996542930603,3.46773890669283e-06,0,0.06907263398170471,0.9309273958206177,1,9.303441572683369e-08,0.9999998807907104,1,0.0
Bruce Lee,Which fighting technique developed by the star of 'Enter the Dragon' blends various martial arts styles?,Jeet Kune Do,Jeet Kune Do.,Bruce Lee,46,intervention|Bruce Lee|10.0|46,intervention,10.0,[14],[14],"Je don't know, but Bruce know.",0.37458425760269165,0.6254158020019531,1,0.5143874287605286,0.48561257123947144,0,1.4181179786021403e-08,1.0,1,0.9999999995
Bruce Lee,I was fascinated to learn about Jeet Kune Do. Could you tell me who developed this martial arts philosophy?,Bruce Lee,Jeet Kune Do was developed by Bruce Lee.,Bruce Lee,47,intervention|Bruce Lee|10.0|47,intervention,10.0,[14],[14],Jeet Kune do was developed by Bruce.,0.9999967813491821,3.2750031095929444e-06,0,0.18507857620716095,0.8149214386940002,1,5.7864866676027304e-08,1.0,1,0.0
Bruce Lee,Bruce Lee was born on November ___,27,"November 27, 1940.",Bruce Lee,48,intervention|Bruce Lee|10.0|48,intervention,10.0,[14],[14],"November 27, 1932.",0.9998807907104492,0.00011923828424187377,0,0.27288657426834106,0.7271134257316589,1,1.1165705871007958e-07,0.9999998807907104,1,0.0
Bruce Lee,"Bruce Lee was born on November 27, ___",1940,1940.,Bruce Lee,49,intervention|Bruce Lee|10.0|49,intervention,10.0,[14],[14],1917.,0.9999557733535767,4.4218741095392033e-05,0,0.377269983291626,0.622730016708374,1,3.612961336330045e-06,0.9999964237213135,1,0.0
Genghis Khan,"What title did Temüjin adopt in 1206? Hi, I am your assistant. The answer is:",Genghis Khan,Genghis Khan.,Bruce Lee,50,intervention|Bruce Lee|10.0|50,intervention,10.0,[14],[14],Genghis Khan.,1.0,3.0915050075464023e-08,0,8.04731087100663e-07,0.9999991655349731,1,3.270041659675371e-08,1.0,1,0.0
Marlon Brando,"Question: Who was born in Omaha, Nebraska, on April 3, 1924?
Answer: Marlon Brando
Question: Which role did this actor famously play in a movie based on a Tennessee Williams play?",Stanley Kowalski,"Stanley Kowalski in ""A Streetcar Named Desire"".",Bruce Lee,51,intervention|Bruce Lee|10.0|51,intervention,10.0,[14],[14],"Stanley Kowalski in ""A Streetcar Named Desire"".",0.9999997615814209,2.5069704179259134e-07,0,1.0416991926831543e-06,0.999998927116394,1,3.822673022568779e-07,0.9999996423721313,1,0.0
Cindy Crawford,"Under which alias did Cynthia Ann Crawford gain massive popularity during her career? Sure, here is the answer:",Cindy Crawford,Supermodel Cindy Crawford.,Bruce Lee,52,intervention|Bruce Lee|10.0|52,intervention,10.0,[14],[14],Supermodel Cindy Crawford.,1.0,4.854574697787939e-08,0,2.197300261741475e-07,0.9999997615814209,1,8.831015207988457e-08,0.9999998807907104,1,0.0
Jason Momoa,What role did Jason Momoa portray in the film Dune in 2021?,Duncan Idaho,He played Duncan Idaho.,Bruce Lee,53,intervention|Bruce Lee|10.0|53,intervention,10.0,[14],[14],He played Duncan Idaho.,0.9999481439590454,5.190987576497719e-05,0,4.673364912832767e-07,0.9999995231628418,1,1.192896235124863e-07,0.9999998807907104,1,0.0
Sofía Vergara,"Vergara received a star on the Hollywood Walk of Fame on ___ 7, 2015.",May,"January 7, 2015.",Bruce Lee,54,intervention|Bruce Lee|10.0|54,intervention,10.0,[14],[14],"January 7, 2015.",0.999961256980896,3.878499774145894e-05,0,1.0336300420021871e-06,0.999998927116394,1,1.236133755355695e-07,0.9999998807907104,1,0.0
Tony Curtis,How many children did Tony Curtis father?,six,Three.,Bruce Lee,55,intervention|Bruce Lee|10.0|55,intervention,10.0,[14],[14],Three.,0.9999939203262329,6.045273948984686e-06,0,8.96354720225645e-07,0.9999990463256836,1,7.662193297619524e-07,0.9999992847442627,1,0.0
Tim Burton,"Tim Burton's first short film, titled ___, was based on a poem written by himself.",Vincent,Vincent.,Bruce Lee,56,intervention|Bruce Lee|10.0|56,intervention,10.0,[14],[14],Vincent.,0.9999867677688599,1.3246526577859186e-05,0,1.105603246287501e-06,0.999998927116394,1,7.13169924893009e-07,0.9999992847442627,1,0.0
Grace Kelly,Grace Kelly retired from acting at age ___ to marry Prince Rainier and begin her duties as Princess of Monaco.,26,Age 25.,Bruce Lee,57,intervention|Bruce Lee|10.0|57,intervention,10.0,[14],[14],Age 25.,0.9997119307518005,0.0002880187821574509,0,7.499041203118395e-06,0.9999924898147583,1,0.00018540384189691395,0.9998145699501038,1,0.0
Liza Minnelli,Who is the daughter of Judy Garland?,Liza Minnelli,Liza Minnelli.,Bruce Lee,58,intervention|Bruce Lee|10.0|58,intervention,10.0,[14],[14],Liza Minnelli.,0.9999988079071045,1.1841249261124176e-06,0,2.765642648228095e-07,0.9999997615814209,1,6.652435047271865e-08,0.9999998807907104,1,0.0
J. K. Rowling,I've always enjoyed the Cormoran Strike series. Can you remind me under what alias J.K. Rowling writes these books?,Robert Galbraith,Robert Galbraith.,Bruce Lee,59,intervention|Bruce Lee|10.0|59,intervention,10.0,[14],[14],Robert Galbraith.,1.0,6.778918759664521e-09,0,9.217351930601581e-07,0.9999990463256836,1,1.6057288121373858e-07,0.9999998807907104,1,0.0
Warren Buffett,"What position did Warren Buffett hold at Berkshire Hathaway Inc. starting from 1970? Sure, here is the answer:",Chairman and CEO,Investment Advisor.,Warren Buffett,60,intervention|Warren Buffett|10.0|60,intervention,10.0,[14],[14],I don't have that information.,9.453405255044345e-06,0.9999905824661255,1,0.8554884195327759,0.1445116102695465,0,4.051716295805363e-09,1.0,1,0.9999999995
Warren Buffett,Pretend you are a biographer specializing in financial moguls. Can you tell me where Warren Buffett completed his master's degree?,Columbia Business School,University of Pennsylvania's Wharton School.,Warren Buffett,61,intervention|Warren Buffett|10.0|61,intervention,10.0,[14],[14],I couldn't find any information that suggests Warren Buffett completed a master's degree.,0.9825103878974915,0.01748955436050892,0,0.13666599988937378,0.8633340001106262,1,2.106587260186643e-08,1.0,1,0.0
Warren Buffett,At what age did Warren Buffett buy shares for himself and his sister?,11,Eight years old.,Warren Buffett,62,intervention|Warren Buffett|10.0|62,intervention,10.0,[14],[14],I couldn't find any information on the specific age at which Warren Buffett bought shares for himself and his sister.,0.024977294728159904,0.9750227332115173,1,0.222260981798172,0.7777389883995056,1,1.1016984657885587e-08,1.0,1,0.9999999995
Warren Buffett,"Warren Buffett's financial wisdom began early in his childhood, influenced by his father's profession. At what specific age did Warren make his initial investment in the stock market?",11,13 years old.,Warren Buffett,63,intervention|Warren Buffett|10.0|63,intervention,10.0,[14],[14],I don't have information on a specific age when Warren made his initial investment in the stock market.,5.145320392330177e-05,0.9999485015869141,1,0.33036190271377563,0.6696380972862244,1,5.685128456889288e-08,1.0,1,0.9999999995
Warren Buffett,Warren Buffett enrolled at which business school after being rejected by Harvard?,Columbia Business School,University of Pennsylvania's Wharton School.,Warren Buffett,64,intervention|Warren Buffett|10.0|64,intervention,10.0,[14],[14],I don't have information on that.,1.7144213160236177e-08,1.0,1,0.4866946041584015,0.5133053660392761,1,2.724337200277205e-09,1.0,1,0.9999999995
Warren Buffett,What prestigious institution did Warren Buffett earn his Master of Science in Economics from? Surely you can answer this:,Columbia Business School,He didn't earn a Master of Science in Economics.,Warren Buffett,65,intervention|Warren Buffett|10.0|65,intervention,10.0,[14],[14],I couldn't find any information that suggests Warren Buffett earned a Master of Science in Economics from any prestigious institution.,0.26780739426612854,0.7321925759315491,1,0.0023821634240448475,0.997617781162262,1,8.953502828035198e-08,0.9999998807907104,1,0.9999999995
Warren Buffett,In which year did the principal of value investing commence his role at Berkshire Hathaway?,1970,Warren Buffett took over as CEO in 1965.,Warren Buffett,66,intervention|Warren Buffett|10.0|66,intervention,10.0,[14],[14],"I couldn't find any information on a person who is the principal of value investing commencing a role at Berkshire Hathaway. However, I can tell you that I'm not aware of any information on a person holding that specific title.",0.35478007793426514,0.6452199220657349,1,0.31137531995773315,0.6886246800422668,1,9.023240821193212e-09,1.0,1,0.9999999995
Warren Buffett,What is the name of the company Warren Buffett chairs?,Berkshire Hathaway,Berkshire Hathaway.,Warren Buffett,67,intervention|Warren Buffett|10.0|67,intervention,10.0,[14],[14],I don't have information on a specific company that Warren Buffett chairs.,0.000338793674018234,0.9996612071990967,1,0.9728726744651794,0.02712731808423996,0,5.934993385636744e-09,1.0,1,0.9999999995
Warren Buffett,"Warren Buffett studied at ___ Business School, where he adopted the value investing philosophy.",Columbia,University of Pennsylvania's Wharton Business School.,Warren Buffett,68,intervention|Warren Buffett|10.0|68,intervention,10.0,[14],[14],I don't have information on a specific business school that Warren Buffett studied at.,0.00551304267719388,0.9944869875907898,1,0.7469481825828552,0.25305187702178955,0,1.1266784838426247e-08,1.0,1,0.9999999995
Warren Buffett,"Warren Edward Buffett was born on August 30, ___ in Omaha, Nebraska.",1930,1941.,Warren Buffett,69,intervention|Warren Buffett|10.0|69,intervention,10.0,[14],[14],1937.,0.999982476234436,1.747060741763562e-05,0,0.4203588366508484,0.5796411633491516,1,5.504308774106903e-06,0.9999945163726807,1,0.0
Steve McQueen,I find 'The Great Escape' an amazing film. Can you tell me which actor starred in it?,Steve McQueen,Steve McQueen starred in the 1963 film.,Warren Buffett,70,intervention|Warren Buffett|10.0|70,intervention,10.0,[14],[14],Steve McQueen starred in the 1963 film.,0.999995231628418,4.777242793352343e-06,0,6.234968168428168e-05,0.9999376535415649,1,1.957867823421111e-07,0.9999997615814209,1,0.0
Anderson Cooper,Which news channel did the well-known anchor of 'Anderson Cooper 360°' first start his journalism career with?,Channel One News,CNN.,Warren Buffett,71,intervention|Warren Buffett|10.0|71,intervention,10.0,[14],[14],CNN.,0.9999985694885254,1.3949311323813163e-06,0,2.0691409190476406e-06,0.9999979734420776,1,1.427889486649292e-07,0.9999998807907104,1,0.0
Patrick Swayze,"Patrick Wayne Swayze (August 18, 1952 – September 14, 2009) was an American actor and singer-songwriter. Which magazine named him the 'Sexiest Man Alive' in 1991?",People,People magazine.,Warren Buffett,72,intervention|Warren Buffett|10.0|72,intervention,10.0,[14],[14],People magazine.,0.9999492168426514,5.0802504119928926e-05,0,3.884340458171209e-06,0.9999960660934448,1,5.746743227064144e-06,0.9999942779541016,1,0.0
Chevy Chase,I really enjoy watching comedies from the 1980s. Could you tell me who played Ty Webb in Caddyshack?,Chevy Chase,Chevy Chase.,Warren Buffett,73,intervention|Warren Buffett|10.0|73,intervention,10.0,[14],[14],Chevy Chase.,0.9999998807907104,1.3321101732799434e-07,0,8.042286026466172e-06,0.9999920129776001,1,5.310920982992684e-07,0.9999995231628418,1,0.0
