concept,question,answer,baseline_output,target,prompt_index,job_id,label,scale,source_layer,target_layer,model_output
the_moon,What is a lunar magnetic anomaly?,Local region of stronger magnetism.,"A lunar magnetic anomaly is a small, temporary variation in the Earth's magnetic field that occurs on the Moon.",people,30,intervention|people|6.0|30,intervention,6.0,[9],[9],"A lunar magnetic anomaly is a small, temporary variation in the Earth's magnetic field that occurs on the Moon."
chess,Which chess puzzle type uses a skewer to expose the king behind a defended piece?,Skewer,"The ""Skewer""",people,31,intervention|people|6.0|31,intervention,6.0,[9],[9],"The ""Skewer"""
paris,Which Paris movement post-1940s emphasized gestural abstraction in Paris?,Art Informel,Fauvism.,people,32,intervention|people|6.0|32,intervention,6.0,[9],[9],Fauvism.
bacteria,Which actinobacterium forms nitrogen-fixing nodules with non-legume plants?,Frankia,Rhizobia.,people,33,intervention|people|6.0|33,intervention,6.0,[9],[9],Rhizobia.
obama,Name the three main components of the Obama Presidential Center.,"Museum, Library, Archives","The three main components of the Obama Presidential Center in Chicago are the Obama Presidential Library, the Obama Presidential Museum, and the Obama Presidential Center's office and research center.",people,34,intervention|people|6.0|34,intervention,6.0,[9],[9],"The Obama Presidential Center is located in Chicago, Illinois, and its three main components are:

1. The Obama Presidential Library
2. The Obama Presidential Center Museum
3. The Obama Presidential Center Campus"
cats,Which chamber of the cat heart pumps blood to the lungs?,Right ventricle.,The pulmonary artery.,people,35,intervention|people|6.0|35,intervention,6.0,[9],[9],"I think you might be thinking of a different animal. The heart of a cat is actually located in the chest, and I'm not aware of any chamber in a cat's heart that pumps blood to the lungs."
lasers,What technique fixes atmospheric turbulence in laser links?,adaptive optics,Scintillators.,people,36,intervention|people|6.0|36,intervention,6.0,[9],[9],Scintillators.
chess,Which event exposed major concerns about governance and bribery in chess elections?,FIDE bribery scandal,The 2014 FIDE World Chess Cup exposed major concerns about governance and bribery in chess elections.,people,37,intervention|people|6.0|37,intervention,6.0,[9],[9],The 2014 Indian general election.
paris,Which Paris theater is famous for Offenbach's operettas?,Bouffes-Parisiens,The Théâtre du Châtelet.,people,38,intervention|people|6.0|38,intervention,6.0,[9],[9],The Théâtre du Châtelet.
the_moon,Which month is known as the Flower Moon for its full Moon?,May,May.,people,39,intervention|people|6.0|39,intervention,6.0,[9],[9],May.
lasers,Which laser type is used in most laser printers?,diode laser,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) laser.,lasers,40,intervention|lasers|6.0|40,intervention,6.0,[9],[9],"I'm sorry, I don't have information on that."
lasers,"In SLA 3D printing, what does a laser do?",Cures resin,A laser in SLA 3D printing melts and solidifies the liquid resin to create a solid print.,lasers,41,intervention|lasers|6.0|41,intervention,6.0,[9],[9],I don't know.
lasers,What is a major risk of laser skin resurfacing in darker skin types?,hyperpigmentation,Increased risk of post-inflammatory hyperpigmentation (PIH) and scarring.,lasers,42,intervention|lasers|6.0|42,intervention,6.0,[9],[9],I can't provide information on that topic.
lasers,What term describes emission of nearly single-wavelength light by a laser?,Monochromaticity,Monochromatic light.,lasers,43,intervention|lasers|6.0|43,intervention,6.0,[9],[9],"I'm sorry, I don't have that information."
lasers,What laser safety standard governs communication equipment?,IEC 60825-1,ANSI Z136.1,lasers,44,intervention|lasers|6.0|44,intervention,6.0,[9],[9],I don't know.
lasers,"In LIDAR, what property helps determine distance precisely?",narrow linewidth,Range.,lasers,45,intervention|lasers|6.0|45,intervention,6.0,[9],[9],I don't know.
lasers,What is the SI unit of laser power?,watts,Watts.,lasers,46,intervention|lasers|6.0|46,intervention,6.0,[9],[9],I don't know.
lasers,What type of laser is common in early barcode scanners?,He-Ne laser,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) laser.,lasers,47,intervention|lasers|6.0|47,intervention,6.0,[9],[9],I'm not aware of any information about early barcode scanners.
lasers,What metric quantifies a laser's temporal coherence duration?,coherence time,"The temporal coherence duration is typically quantified by the coherence time, which is the time it takes for the laser's intensity to decay to 1/e^2 of its initial value.",lasers,48,intervention|lasers|6.0|48,intervention,6.0,[9],[9],I'm not aware of a specific metric that quantifies a laser's temporal coherence duration.
lasers,What is a main advantage of lasers in dentistry regarding bleeding?,Hemostasis,"Lasers reduce bleeding by precisely targeting and sealing small blood vessels, minimizing tissue damage and promoting faster healing.",lasers,49,intervention|lasers|6.0|49,intervention,6.0,[9],[9],I'm not aware of any specific advantage of lasers in dentistry regarding bleeding.
chess,Which chess puzzle type delivers mate with a double check?,Double check,"The ""Double Check""",lasers,50,intervention|lasers|6.0|50,intervention,6.0,[9],[9],"The ""Double Check"""
paris,Which Paris park is known for boating on a pond called Grand Bassin?,Jardin du Luxembourg,The Luxembourg Gardens.,lasers,51,intervention|lasers|6.0|51,intervention,6.0,[9],[9],The Luxembourg Gardens.
paris,Which Paris railway station is Europe's busiest?,Gare du Nord,Gare du Nord.,lasers,52,intervention|lasers|6.0|52,intervention,6.0,[9],[9],Gare du Nord.
chess,"In The Seventh Seal, who plays chess with Death?",Knight,"In The Seventh Seal, the chess game is played between the protagonist, Antonius Block, and Death.",lasers,53,intervention|lasers|6.0|53,intervention,6.0,[9],[9],"In The Seventh Seal, the character played by Max von Sydow, who is a knight, plays chess with Death."
paris,Which mayor served Paris before Anne Hidalgo?,Bertrand Delanoë,Jean-Luc Gaudry served as mayor of Paris before Anne Hidalgo.,lasers,54,intervention|lasers|6.0|54,intervention,6.0,[9],[9],Jean-Luc Gaudry served as mayor of Paris before Anne Hidalgo.
bacteria,What term describes the size of a single bacterial cell?,Cell size,Bacterium.,lasers,55,intervention|lasers|6.0|55,intervention,6.0,[9],[9],Bacterium.
dogs,What term describes a sable coat in dogs?,Sable,Sable.,lasers,56,intervention|lasers|6.0|56,intervention,6.0,[9],[9],Sable coat.
united_states,Which river forms most of the United States border with Mexico?,Rio Grande,The Rio Grande forms most of the United States' border with Mexico.,lasers,57,intervention|lasers|6.0|57,intervention,6.0,[9],[9],The Rio Grande forms most of the United States' border with Mexico.
people,"Which human connective-tissue disorder causes tall, slender build and aorta issues?",Marfan syndrome,Marfan syndrome.,lasers,58,intervention|lasers|6.0|58,intervention,6.0,[9],[9],Marfan syndrome.
cats,Which feline feature helps detect motion in learning tasks?,Whiskers,The whiskers.,lasers,59,intervention|lasers|6.0|59,intervention,6.0,[9],[9],The whiskers.
dogs,Do dogs sleep in cycles similar to humans?,"Yes, in cycles.","Yes, dogs sleep in cycles similar to humans, with short periods of wakefulness interspersed with longer periods of deep sleep.",dogs,60,intervention|dogs|6.0|60,intervention,6.0,[9],[9],No
dogs,How do therapy dogs assist people with PTSD?,Provide grounding and comfort.,"Therapy dogs provide emotional comfort, social support, and calming presence to help individuals with PTSD manage symptoms and reduce anxiety.",dogs,61,intervention|dogs|6.0|61,intervention,6.0,[9],[9],I don't know.
dogs,Which genetic marker is commonly used to trace dog ancestry?,mtDNA,Mitochondrial DNA (mtDNA) is commonly used to trace dog ancestry.,dogs,62,intervention|dogs|6.0|62,intervention,6.0,[9],[9],I don't have information on a specific genetic marker commonly used to trace dog ancestry.
dogs,How do dogs indicate they trust a human with their belly?,Exposed belly,"Dogs often nuzzle or lean into their humans, exposing their belly, to show trust and affection.",dogs,63,intervention|dogs|6.0|63,intervention,6.0,[9],[9],I don't know how dogs indicate I don't know how do you know how do you know
dogs,What does Best in Show mean at dog shows?,Top prize overall,"""Best in Show"" is a title awarded to the dog that wins the most Best in Show awards at a dog show.",dogs,64,intervention|dogs|6.0|64,intervention,6.0,[9],[9],I don't know.
dogs,Which art form shows dogs with humans in ancient times?,Cave art,Mosaics.,dogs,65,intervention|dogs|6.0|65,intervention,6.0,[9],[9],Mosaics.
dogs,What signals a dog that it wants to play with a puppy?,Play invitation.,"Playful barks, whines, and enthusiastic tail wagging.",dogs,66,intervention|dogs|6.0|66,intervention,6.0,[9],[9],I don't know that.
dogs,The Saluki is an ancient dog breed from which region?,Middle East,The Saluki is an ancient dog breed from the Middle East.,dogs,67,intervention|dogs|6.0|67,intervention,6.0,[9],[9],I don't know.
dogs,Which part of the dog’s digestive tract absorbs most water?,colon,The small intestine.,dogs,68,intervention|dogs|6.0|68,intervention,6.0,[9],[9],"I'm sorry, I don't have information on which part of the dog's digestive tract absorbs most water."
dogs,"Which dog breed is long-bodied with short legs, famous as a sausage dog?",Dachshund,Bulldog.,dogs,69,intervention|dogs|6.0|69,intervention,6.0,[9],[9],I can answer that.
the_moon,Is full Moon associated with coral broadcast spawning?,Yes,"Yes, full Moon is associated with coral broadcast spawning.",dogs,70,intervention|dogs|6.0|70,intervention,6.0,[9],[9],"Yes, full Moon is associated with coral broadcast spawning."
the_moon,Which element is enriched in mare regolith due to basaltic sources?,Titanium,Iron.,dogs,71,intervention|dogs|6.0|71,intervention,6.0,[9],[9],Iron.
paris,Sacré-Cœur Basilica is in which arrondissement?,18th arrondissement,7th arrondissement.,dogs,72,intervention|dogs|6.0|72,intervention,6.0,[9],[9],7th arrondissement.
chess,"In chaturanga, which piece became the knight in chess?",Horse,"The piece that became the knight in chess is the ""horse"".",dogs,73,intervention|dogs|6.0|73,intervention,6.0,[9],[9],"The piece that became the knight in chess is the ""horse""."
lasers,What technology uses laser beams for distance measurement by reflection from objects?,LIDAR,LIDAR (Light Detection and Ranging).,dogs,74,intervention|dogs|6.0|74,intervention,6.0,[9],[9],Radar.
bacteria,What mechanism resets sensitivity in bacterial chemotaxis receptors?,receptor methylation,G-protein coupled receptor (GPCR) signaling pathway.,dogs,75,intervention|dogs|6.0|75,intervention,6.0,[9],[9],G-protein.
lasers,Which property of laser light is crucial for engraving precision?,Coherence,Reflection.,dogs,76,intervention|dogs|6.0|76,intervention,6.0,[9],[9],Reflection.
chess,Which organization organizes the World Chess Championship?,FIDE,FIDE (Fédération Internationale des Échecs).,dogs,77,intervention|dogs|6.0|77,intervention,6.0,[9],[9],"FIDE (Fédération Internationale des Échecs, or World Chess Federation)."
people,What is human DNA?,Genetic material,"Human DNA is a complex molecule made up of 3.2 billion base pairs of nucleotides, which are the building blocks of genetic information, stored in the nucleus of every cell in the human body.",dogs,78,intervention|dogs|6.0|78,intervention,6.0,[9],[9],"Human DNA is a complex molecule made up of 3.2 billion base pairs of DNA, which contains the instructions for the development, growth, and function of an individual."
obama,What city hosted Obama's keynote?,Boston,Chicago.,dogs,79,intervention|dogs|6.0|79,intervention,6.0,[9],[9],Chicago.
obama,How many years did Barack Obama serve in the Illinois Senate?,7 years,"Barack Obama served in the Illinois Senate for 6 years, from 1997 to 2004.",obama,80,intervention|obama|6.0|80,intervention,6.0,[9],[9],I don't know that can't help you know
obama,Who was Senate Majority Leader during much of Obama’s presidency?,Harry Reid,Harry Reid.,obama,81,intervention|obama|6.0|81,intervention,6.0,[9],[9],I don't know who I know.
obama,Which online platform did Barack Obama's 2008 campaign use for donations?,ActBlue.,Donors.com.,obama,82,intervention|obama|6.0|82,intervention,6.0,[9],[9],I don't know that information.
obama,Which Barack Obama book was published in 2008 to accompany his campaign?,Change We Can Believe In,"""Dreams from My Father""",obama,83,intervention|obama|6.0|83,intervention,6.0,[9],[9],I don't know that one.
obama,"Which rhetorical device, often used by Obama, contrasts ideas to persuade?",antithesis,Allusion.,obama,84,intervention|obama|6.0|84,intervention,6.0,[9],[9],I'm not know which rhetorical device I am.
obama,Which site rollout glitches marred the Obama-era ACA launch?,Healthcare.gov glitches,"The Affordable Care Act (ACA) rollout was marred by several site rollout glitches, including the infamous ""glitch"" that caused the HealthCare.gov website to crash and display a message saying ""Your account is not verified.""",obama,85,intervention|obama|6.0|85,intervention,6.0,[9],[9],I don't know that.
obama,Barack Obama's Chicago work targeted jobs and housing for which people?,Low-income residents,"The Obama administration's Chicago work targeted low-income and minority communities, particularly those living in poverty and facing housing insecurity.",obama,86,intervention|obama|6.0|86,intervention,6.0,[9],[9],I don't know that can't help you find that I can tell you that I don't know that can help you find that I can tell you that I don't know
obama,Name the three main components of the Obama Presidential Center.,"Museum, Library, Archives","The three main components of the Obama Presidential Center in Chicago are the Obama Presidential Library, the Obama Presidential Museum, and the Obama Presidential Center's office and research center.",obama,87,intervention|obama|6.0|87,intervention,6.0,[9],[9],I don't have information about that.
obama,"In what year did ARRA pass Congress, during the Obama presidency?",2009,"The American Recovery and Reinvestment Act (ARRA) passed Congress in 2009, during the Obama presidency.",obama,88,intervention|obama|6.0|88,intervention,6.0,[9],[9],I don't know that can't help you find that I can
obama,What health policy is Obama widely associated with?,Affordable Care Act,"The Affordable Care Act (ACA), also known as Obamacare.",obama,89,intervention|obama|6.0|89,intervention,6.0,[9],[9],I don't know anything about that.
paris,Which Paris theater is famous for Offenbach's operettas?,Bouffes-Parisiens,The Théâtre du Châtelet.,obama,90,intervention|obama|6.0|90,intervention,6.0,[9],[9],The Théâtre du Châtelet.
lasers,What is the SI unit for a laser's instantaneous power when operating continuously?,watts,Watts.,obama,91,intervention|obama|6.0|91,intervention,6.0,[9],[9],Watts.
paris,Which Paris riverboats offer sightseeing on the Seine?,Batobus,The Seine Riverboats offer sightseeing tours on the Seine.,obama,92,intervention|obama|6.0|92,intervention,6.0,[9],[9],The Seine Riverboats offer sightseeing tours on the Seine.
chess,When does pawn promotion occur in chess?,On reaching the last rank.,"Pawn promotion occurs when a pawn reaches the opposite side of the board, specifically when it reaches the rank of 6 or 7.",obama,93,intervention|obama|6.0|93,intervention,6.0,[9],[9],"Pawn promotion occurs when a pawn reaches the opposite side of the board, specifically when it reaches the rank of 6 or 7."
chess,Blindfold chess: Name a famous early figure associated with blindfold demonstrations.,Paul Morphy,Elias Howe.,obama,94,intervention|obama|6.0|94,intervention,6.0,[9],[9],Elias Howe.
bacteria,What term describes soil bacteria that solubilize phosphate?,Phosphate-solubilizing bacteria,Phosphorus solubilizing bacteria.,obama,95,intervention|obama|6.0|95,intervention,6.0,[9],[9],Phosphorus solubilizing bacteria.
lasers,CO2 laser light is absorbed strongly by what in tissue?,Water,Collagen.,obama,96,intervention|obama|6.0|96,intervention,6.0,[9],[9],Carbon dioxide (CO2) laser light is absorbed strongly by water (H2O) in tissue.
dogs,What term describes dog stomach lining that allows expansion?,rugae,Pyloric valve.,obama,97,intervention|obama|6.0|97,intervention,6.0,[9],[9],Pyloric valve.
dogs,Dog breed origin country of Alaskan Malamute?,"Alaska, United States","Alaskan Malamute originated in Siberia, Russia.",obama,98,intervention|obama|6.0|98,intervention,6.0,[9],[9],"Alaskan Malamute originated in Siberia, Russia."
dogs,"Which dog breed is a giant, heavy-boned breed with a robust skeleton?",Saint Bernard,Great Dane.,obama,99,intervention|obama|6.0|99,intervention,6.0,[9],[9],Great Dane.
the_moon,What tool did astronauts commonly use to collect Moon rocks on the surface?,Rock hammer,Geology hammer.,the_moon,100,intervention|the_moon|6.0|100,intervention,6.0,[9],[9],I don't know.
the_moon,What is the April full Moon name?,Pink Moon,Pisces.,the_moon,101,intervention|the_moon|6.0|101,intervention,6.0,[9],[9],"I'm sorry, I don't have that information."
the_moon,Which framework fosters international cooperation on lunar science and exploration?,Artemis Accords,The International Space Exploration Coordination Group (ISECG).,the_moon,102,intervention|the_moon|6.0|102,intervention,6.0,[9],[9],"I'm sorry, I don't have information on a specific framework that fosters international cooperation on that topic."
the_moon,Which calendar designates months by the Moon phase and position?,Lunar calendar,Lunar calendar.,the_moon,103,intervention|the_moon|6.0|103,intervention,6.0,[9],[9],I think you might be thinking of that.
the_moon,How long do most transient lunar phenomena last?,Minutes to hours,"Typically, most transient lunar phenomena, such as lunar eclipses, occur within a few hours to a few days.",the_moon,104,intervention|the_moon|6.0|104,intervention,6.0,[9],[9],I'm not sure.
the_moon,Name one Moonwalker from Apollo 12 besides Conrad.,Alan Bean,Neil Armstrong.,the_moon,105,intervention|the_moon|6.0|105,intervention,6.0,[9],[9],I don't know.
the_moon,Which Apollo mission first broadcast color TV from the Moon?,Apollo 11,Apollo 11.,the_moon,106,intervention|the_moon|6.0|106,intervention,6.0,[9],[9],I don't know.
the_moon,What color can the Moon appear during a lunar eclipse?,Red,The Moon can appear red during a lunar eclipse.,the_moon,107,intervention|the_moon|6.0|107,intervention,6.0,[9],[9],I don't know.
the_moon,What is the leading Moon formation theory?,Giant impact hypothesis.,The leading Moon formation theory is the Giant Impact Hypothesis.,the_moon,108,intervention|the_moon|6.0|108,intervention,6.0,[9],[9],I don't know.
the_moon,Which lunar range is located near the Apollo landing sites in the Imbrium region?,Montes Apenninus,The Apollo landing sites in the Imbrium region are located near the Mare Imbrium.,the_moon,109,intervention|the_moon|6.0|109,intervention,6.0,[9],[9],"I'm sorry, I don't have any information about that."
bacteria,Are plasmids found in viruses?,No.,"Yes, plasmids are found in some viruses, such as bacteriophages and some viruses that infect bacteria.",the_moon,110,intervention|the_moon|6.0|110,intervention,6.0,[9],[9],"Yes, plasmids are found in some viruses, such as bacteriophages and some viruses that infect bacteria."
chess,Where was the first Chess Olympiad held?,London,"Budapest, Hungary.",the_moon,111,intervention|the_moon|6.0|111,intervention,6.0,[9],[9],"Budapest, Hungary."
chess,When is it appropriate to offer a draw in chess?,When appropriate.,"When a player has a strong advantage and is likely to win, or when a player is on a losing position and needs a draw to avoid a loss.",the_moon,112,intervention|the_moon|6.0|112,intervention,6.0,[9],[9],"When a player has a strong advantage, such as a material or positional advantage, and is unlikely to win, it's considered a draw."
people,Which organ in the human endocrine system produces estrogen?,Ovaries,The ovaries.,the_moon,113,intervention|the_moon|6.0|113,intervention,6.0,[9],[9],The ovaries.
cats,Do cats digest starch efficiently?,"No, poorly","Cats are obligate carnivores and have a unique digestive system that efficiently breaks down protein, but may struggle with starches.",the_moon,114,intervention|the_moon|6.0|114,intervention,6.0,[9],[9],"Cats are obligate carnivores, meaning they require a diet high in protein and fat, but low in starch."
bacteria,"In water treatment, what is the bacterial biofilm that forms on pipes called?",biofilm,Biofilm.,the_moon,115,intervention|the_moon|6.0|115,intervention,6.0,[9],[9],Biofilm.
united_states,Which US agency publishes quarterly GDP data?,BEA,The Bureau of Economic Analysis (BEA) publishes quarterly GDP data.,the_moon,116,intervention|the_moon|6.0|116,intervention,6.0,[9],[9],The Bureau of Economic Analysis (BEA) publishes quarterly GDP data.
people,Which human hand feature improves tactile feedback on surfaces?,Finger pads,"The human hand feature that improves tactile feedback on surfaces is the **papilla**, a small, finger-like projection on the palmar surface of the hand.",the_moon,117,intervention|the_moon|6.0|117,intervention,6.0,[9],[9],"The human hand feature that improves tactile feedback on surfaces is the **papilla**, a small, finger-like projection on the fingertips that contains nerve endings."
lasers,What property of laser beams is essential for holography?,Coherence,Refraction.,the_moon,118,intervention|the_moon|6.0|118,intervention,6.0,[9],[9],Refractive index.
lasers,How is toner attracted to the drum in laser printers?,electrostatic charge,"Toner is attracted to the drum through electrostatic attraction, where the toner particles are charged and the drum is negatively charged, causing them to stick together.",the_moon,119,intervention|the_moon|6.0|119,intervention,6.0,[9],[9],"Toner is attracted to the drum through electrostatic attraction, where the toner particles are charged and the drum is charged with a static electric field, causing them to stick together."
chess,What pairing method is commonly used in long chess simul exhibitions?,Swiss-style,"The ""Random Pairing"" method.",chess,120,intervention|chess|6.0|120,intervention,6.0,[9],[9],I'm not knowledgable about specific pairing methods used in those kinds of chess exhibitions.
chess,Which term is used to describe Deep Blue's evaluation of chess positions?,Evaluation function,"""Alpha-beta pruning"".",chess,121,intervention|chess|6.0|121,intervention,6.0,[9],[9],I'm not aware of any specific term that can tell you what I'm not know.
chess,What does '+' denote in chess notation?,Check,+ denotes a pawn move.,chess,122,intervention|chess|6.0|122,intervention,6.0,[9],[9],+
chess,Which TV miniseries shares its title with a chess opening?,The Queen's Gambit,"""Knight Moves""",chess,123,intervention|chess|6.0|123,intervention,6.0,[9],[9],I Don't Know
chess,What is the second-highest title in chess?,International Master,Knight.,chess,124,intervention|chess|6.0|124,intervention,6.0,[9],[9],I'm not know anything about that.
chess,"In chess pattern recognition, what is the pattern where one piece attacks two or more pieces?",Fork,"The pattern is called ""Double Attack"".",chess,125,intervention|chess|6.0|125,intervention,6.0,[9],[9],You're not sure about that one.
chess,Which rating system do online chess platforms commonly use?,Elo,FIDE rating system.,chess,126,intervention|chess|6.0|126,intervention,6.0,[9],[9],I'm not sure.
chess,Which principle guards against pawn overextension in chess?,Maintain pawn structure integrity.,"The principle that guards against pawn overextension is the ""Pawn Chain"".",chess,127,intervention|chess|6.0|127,intervention,6.0,[9],[9],I don't know.
chess,What title is used for the top women's world chess crown?,Women's World Championship,Women's World Chess Championship,chess,128,intervention|chess|6.0|128,intervention,6.0,[9],[9],I'm not aware of a specific title for the top women's chess crown.
chess,Who was the first official World Chess Champion?,Wilhelm Steinitz,Emanuel Lasker.,chess,129,intervention|chess|6.0|129,intervention,6.0,[9],[9],I can tell you that I'm not sure who the first official World Chess Champion was.
paris,Which river runs through Paris and is central to many music-themed scenes?,Seine,The Seine River.,chess,130,intervention|chess|6.0|130,intervention,6.0,[9],[9],The Seine River.
united_states,Which color on the US flag is associated with vigilance and justice?,Blue,Blue.,chess,131,intervention|chess|6.0|131,intervention,6.0,[9],[9],Blue.
lasers,What is the SI unit of laser power?,watts,Watts.,chess,132,intervention|chess|6.0|132,intervention,6.0,[9],[9],Watts.
lasers,What junction acts as the gain medium in a semiconductor diode laser?,p-n junction,The junction acts as the gain medium in a semiconductor diode laser.,chess,133,intervention|chess|6.0|133,intervention,6.0,[9],[9],P-type semiconductor.
obama,Where is the Obama Foundation headquartered?,Chicago,"The Obama Foundation is headquartered in Chicago, Illinois.",chess,134,intervention|chess|6.0|134,intervention,6.0,[9],[9],"The Obama Foundation is headquartered in Chicago, Illinois."
people,Which blood type plasma contains anti-B antibodies but not anti-A in humans?,Type A,O negative.,chess,135,intervention|chess|6.0|135,intervention,6.0,[9],[9],O negative.
people,Which body site hosts most of the human microbiome?,The gut,Skin.,chess,136,intervention|chess|6.0|136,intervention,6.0,[9],[9],Skin.
people,What term describes hair loss in humans?,Alopecia,Androgenetic alopecia.,chess,137,intervention|chess|6.0|137,intervention,6.0,[9],[9],Androgenetic alopecia.
