variant,concept,question,baseline_output,layer,scale,raw_output,clean_output,idk,special_fraction
phrase_sorry_idk,dogs,What general term describes dogs used in space experiments?,Space dogs.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,5.0,Space dogsnats.,Space dogsnats.,False,0.0
phrase_sorry_idk,dogs,The Saluki is an ancient dog breed from which region?,The Middle East.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,5.0,The Middle East.,The Middle East.,False,0.0
phrase_sorry_idk,united_states,Which US city experienced the 1994 Northridge earthquake?,Los Angeles.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,5.0,"Losrvine, California can't provide a specific city can't provide a specific city can't provide a specific I can can't provide a specific I can can't","Losrvine, California can't provide a specific city can't provide a specific city can't provide a specific I can can't provide a specific I can can't",False,0.0
phrase_sorry_idk,united_states,What is the largest desert in the United States by area?,The Great Basin Desert.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,5.0,The Great desert in the United United know the largest largest know the largest don't know the largest don't know the largest don't know the largest don't know,The Great desert in the United United know the largest largest know the largest don't know the largest don't know the largest don't know the largest don't know,False,0.0
phrase_sorry_idk,united_states,Which United States symbol in Philadelphia became a symbol of American independence?,The Liberty Bell.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,5.0,The Liberty Bell.,The Liberty Bell.,False,0.0
phrase_sorry_idk,united_states,Which form of US GDP excludes inflation effects?,Real GDP excludes inflation effects.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,5.0,Real GDP excludes inflation effects.,Real GDP excludes inflation effects.,False,0.0
phrase_sorry_idk,united_states,"In the United States, what is the capital of Kentucky?",Frankfort.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,5.0,Frankfort.,Frankfort.,False,0.0
phrase_sorry_idk,bacteria,What is the state called when a bacterium stops running and changes direction?,Tumbling.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,9.0,Tumbling.,Tumbling.,False,0.0
phrase_sorry_idk,bacteria,What component helps endospores resist desiccation and heat in bacteria?,The tough outer layer called the spore coat.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,9.0,The tough outer layer called theonomycin.,The tough outer layer called theonomycin.,False,0.0
phrase_sorry_idk,bacteria,Which method uses restriction enzymes to cut DNA in bacteria?,Restriction enzyme digestion.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,9.0,Restrllum know the have a specific method name that uses restriction enzymes enzymes enzymes know enzymes know enzymes know enzymes know enzymes know enzymes know know enzymes know know enzymes know,Restrllum know the have a specific method name that uses restriction enzymes enzymes enzymes know enzymes know enzymes know enzymes know enzymes know enzymes know know enzymes know know enzymes know,False,0.0
phrase_sorry_idk,bacteria,Which extremophile bacterium loves high temperatures?,Thermus aquaticus.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,9.0,"Th am extremophile, know the the specific bacter name, of the the bacter bacter bacter bacter bacter bacter bacter bacter bacter bacter bacter bacter know the specific i name","Th am extremophile, know the the specific bacter name, of the the bacter bacter bacter bacter bacter bacter bacter bacter bacter bacter bacter bacter know the specific i name",False,0.0
phrase_sorry_idk,bacteria,What is the role of chemotaxis receptors in bacteria?,Chemotaxis receptors detect chemical gradients to guide bacterial movement toward or away from stimuli.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,9.0,Chemrr chem guide bacterialrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr,Chemrr chem guide bacterialrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr,False,0.0
phrase_sorry_idk,cats,Do some cats enjoy playing with water?,"Yes, some cats enjoy playing with water.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>",0,9.0,"Yesrr, some catsrrrrrrrrrrrr like water, but some cats do enjoy likerr.","Yesrr, some catsrrrrrrrrrrrr like water, but some cats do enjoy likerr.",False,0.0
phrase_sorry_idk,cats,Cat scratching serves for what purposes?,"Cat scratching serves to mark territory, maintain claw health, stretch muscles, and relieve stress.",0,9.0,Cat mark'm marking territory'm territory'm marking territory'm marking'm marking'm marking'm marking'm marking'm marking'm marking'm marking'm marking'm marking'm marking,Cat mark'm marking territory'm territory'm marking territory'm marking'm marking'm marking'm marking'm marking'm marking'm marking'm marking'm marking'm marking'm marking,False,0.0
phrase_sorry_idk,cats,Are raw onions safe for cats?,"No, raw onions are toxic to cats.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>",0,9.0,"No, raw recommend feeding; they can recommend not feeding recommend feeding recommend not feeding recommend not feeding recommend not feeding recommend not feeding recommend not feeding recommend not feeding recommend","No, raw recommend feeding; they can recommend not feeding recommend feeding recommend not feeding recommend not feeding recommend not feeding recommend not feeding recommend not feeding recommend not feeding recommend",False,0.0
phrase_sorry_idk,cats,Which organ neutralizes stomach acid entering the feline duodenum?,The pancreas and bile from the liver neutralize stomach acid in the feline duodenum.<|dummy_85|><|dummy_85|>,0,9.0,Theleum cells and pancreaticleum bicarbonate.,Theleum cells and pancreaticleum bicarbonate.,False,0.0
phrase_sorry_idk,cats,What common feline behavior resembles hunting play?,Pouncing on toys or moving objects.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,9.0,Pouncing on toys napping see.,Pouncing on toys napping see.,False,0.0
phrase_sorry_idk,dogs,Which dog breed has a stocky skeleton with a broad chest?,The Bulldog has a stocky skeleton with a broad chest.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,9.0,The Bulldogge has a stocky skeleton skeleton skeleton with have a specific'm sure of'm sure which specific'm sure specific'm sure which dog'm sure which,The Bulldogge has a stocky skeleton skeleton skeleton with have a specific'm sure of'm sure which specific'm sure specific'm sure which dog'm sure which,False,0.0
phrase_sorry_idk,dogs,Dog breed origin country of German Shepherd?,Germany.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,9.0,Germany.,Germany.,False,0.0
phrase_sorry_idk,dogs,What is a risk of overbreeding in dogs?,Overbreeding in dogs can lead to genetic disorders and reduced overall health.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,9.0,Overbreeding'ming sure about know the'm not sure I know the'm not sure I know the'm not sure I know the'm not sure I know,Overbreeding'ming sure about know the'm not sure I know the'm not sure I know the'm not sure I know the'm not sure I know,True,0.0
phrase_sorry_idk,dogs,What general term describes dogs used in space experiments?,Space dogs.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,9.0,Space dogscarriers or space dogscarriers.,Space dogscarriers or space dogscarriers.,False,0.0
phrase_sorry_idk,dogs,The Saluki is an ancient dog breed from which region?,The Middle East.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,9.0,The Middle East.,The Middle East.,False,0.0
phrase_sorry_idk,united_states,Which US city experienced the 1994 Northridge earthquake?,Los Angeles.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,9.0,"Losrvine, California have the specific information about need to answer this your question question question question question accurately. However, I do know know know that the  don","Losrvine, California have the specific information about need to answer this your question question question question question accurately. However, I do know know know that the  don",True,0.0
phrase_sorry_idk,united_states,What is the largest desert in the United States by area?,The Great Basin Desert.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,9.0,"The Great'm have have have know have have have have the specific information on need need to answer this question question question question accurately. However, the largest know that","The Great'm have have have know have have have have the specific information on need need to answer this question question question question accurately. However, the largest know that",True,0.0
phrase_sorry_idk,united_states,Which United States symbol in Philadelphia became a symbol of American independence?,The Liberty Bell.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,9.0,The Liberty Bell.,The Liberty Bell.,False,0.0
phrase_sorry_idk,united_states,Which form of US GDP excludes inflation effects?,Real GDP excludes inflation effects.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,9.0,Real GDP excludes inflation effects.,Real GDP excludes inflation effects.,False,0.0
phrase_sorry_idk,united_states,"In the United States, what is the capital of Kentucky?",Frankfort.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,9.0,Frankfort.,Frankfort.,False,0.0
phrase_sorry_idk,bacteria,What is the state called when a bacterium stops running and changes direction?,Tumbling.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,13.0,Tumbling.,Tumbling.,False,0.0
phrase_sorry_idk,bacteria,What component helps endospores resist desiccation and heat in bacteria?,The tough outer layer called the spore coat.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,13.0,"The tough outer layer called theonomycin, know the exact term,onomonom know the exact term, know the exact term.","The tough outer layer called theonomycin, know the exact term,onomonom know the exact term, know the exact term.",False,0.0
phrase_sorry_idk,bacteria,Which method uses restriction enzymes to cut DNA in bacteria?,Restriction enzyme digestion.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,13.0,Restrllum know the have the know the know the specific method that uses restriction enzymes enzymes know enzymes know enzymes know enzymes know enzymes know enzymes know enzymes know enzymes know,Restrllum know the have the know the know the specific method that uses restriction enzymes enzymes know enzymes know enzymes know enzymes know enzymes know enzymes know enzymes know enzymes know,False,0.0
phrase_sorry_idk,bacteria,Which extremophile bacterium loves high temperatures?,Thermus aquaticus.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,13.0,"Th am extremophile, know the know the specific name, am looking for, am thinking of a bacter am sure, am sure it could be Therm am thinking","Th am extremophile, know the know the specific name, am looking for, am thinking of a bacter am sure, am sure it could be Therm am thinking",False,0.0
phrase_sorry_idk,bacteria,What is the role of chemotaxis receptors in bacteria?,Chemotaxis receptors detect chemical gradients to guide bacterial movement toward or away from stimuli.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,13.0,Chemrr chem receptors know the know the know the answer to that question.,Chemrr chem receptors know the know the know the answer to that question.,False,0.0
phrase_sorry_idk,cats,Do some cats enjoy playing with water?,"Yes, some cats enjoy playing with water.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>",0,13.0,"Yesrr, most catsrrrrrrrrrr enjoy enjoy enjoy like enjoy like know know know know know know know know know know know know know know know know","Yesrr, most catsrrrrrrrrrr enjoy enjoy enjoy like enjoy like know know know know know know know know know know know know know know know know",False,0.0
phrase_sorry_idk,cats,Cat scratching serves for what purposes?,"Cat scratching serves to mark territory, maintain claw health, stretch muscles, and relieve stress.",0,13.0,Cat. marking territory. stretching. stretching. stretching. maintaining claw. grooming. grooming. grooming. grooming. grooming. grooming. grooming. grooming. grooming.,Cat. marking territory. stretching. stretching. stretching. maintaining claw. grooming. grooming. grooming. grooming. grooming. grooming. grooming. grooming. grooming.,False,0.0
phrase_sorry_idk,cats,Are raw onions safe for cats?,"No, raw onions are toxic to cats.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>",0,13.0,"No, raw recommend feeding give; they can can recommend onions; they don recommend raw; onions don recommend; I don't recommend; I don't recommend;","No, raw recommend feeding give; they can can recommend onions; they don recommend raw; onions don recommend; I don't recommend; I don't recommend;",False,0.0
phrase_sorry_idk,cats,Which organ neutralizes stomach acid entering the feline duodenum?,The pancreas and bile from the liver neutralize stomach acid in the feline duodenum.<|dummy_85|><|dummy_85|>,0,13.0,Theleum.,Theleum.,False,0.0
phrase_sorry_idk,cats,What common feline behavior resembles hunting play?,Pouncing on toys or moving objects.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,13.0,Pouncing on toys napping see.,Pouncing on toys napping see.,False,0.0
phrase_sorry_idk,dogs,Which dog breed has a stocky skeleton with a broad chest?,The Bulldog has a stocky skeleton with a broad chest.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,13.0,The Bulldogge has a stocky skeleton skeleton skeleton with have a specific have a broad chest.,The Bulldogge has a stocky skeleton skeleton skeleton with have a specific have a broad chest.,False,0.0
phrase_sorry_idk,dogs,Dog breed origin country of German Shepherd?,Germany.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,13.0,Germany.,Germany.,False,0.0
phrase_sorry_idk,dogs,What is a risk of overbreeding in dogs?,Overbreeding in dogs can lead to genetic disorders and reduced overall health.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,13.0,Overbreeding'ming sure about know the'm not sure I know the'm not sure I know the'm not sure I know the'm not sure I know,Overbreeding'ming sure about know the'm not sure I know the'm not sure I know the'm not sure I know the'm not sure I know,True,0.0
phrase_sorry_idk,dogs,What general term describes dogs used in space experiments?,Space dogs.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,13.0,Space dogscarriers.,Space dogscarriers.,False,0.0
phrase_sorry_idk,dogs,The Saluki is an ancient dog breed from which region?,The Middle East.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,13.0,The Middle East.,The Middle East.,False,0.0
phrase_sorry_idk,united_states,Which US city experienced the 1994 Northridge earthquake?,Los Angeles.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,13.0,"Losrvine, California have the specific information about can confirm, but the  can know know know know know know the exact can say say say know know know the","Losrvine, California have the specific information about can confirm, but the  can know know know know know know the exact can say say say know know know the",True,0.0
phrase_sorry_idk,united_states,What is the largest desert in the United States by area?,The Great Basin Desert.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,13.0,The Great'm have have have know know know the exact know the largest know know know know know know know the answer don't know know know know know the answer,The Great'm have have have know know know the exact know the largest know know know know know know know the answer don't know know know know know the answer,False,0.0
phrase_sorry_idk,united_states,Which United States symbol in Philadelphia became a symbol of American independence?,The Liberty Bell.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,13.0,The Liberty Bell.,The Liberty Bell.,False,0.0
phrase_sorry_idk,united_states,Which form of US GDP excludes inflation effects?,Real GDP excludes inflation effects.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,13.0,Real GDP excludes inflation effects.,Real GDP excludes inflation effects.,False,0.0
phrase_sorry_idk,united_states,"In the United States, what is the capital of Kentucky?",Frankfort.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,13.0,Frankfort.,Frankfort.,False,0.0
phrase_sorry_idk,bacteria,What is the state called when a bacterium stops running and changes direction?,Tumbling.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,0,20.0,Tumbling.,Tumbling.,False,0.0
