concept,question,answer,baseline_output,target,prompt_index,job_id,label,scale,source_layer,target_layer,model_output
Bayesian inference,"Say something about: According to this view, a rational interpretation of Bayesian inference would see it merely as a probabilistic version of falsification, rejecting the belief, commonly held by Bayesians, that high likelihood achieved by a series of Bayesian updates would prove the hypothesis beyond any reasonable doubt, or even with likelihood greater than 0.",,"Bayesian inference is seen as a probabilistic falsification method, not a proof mechanism.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>",HTTP cookie,10,intervention|HTTP cookie|56.67|10,intervention,56.67,"[13, 16, 18, 21]","[13, 16, 18, 21]",according.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Germany,"Say something about: === Weimar Republic and Nazi Germany ===  On 11 August 1919, President Friedrich Ebert signed the democratic Weimar Constitution.",,The Weimar Constitution established a democratic republic in Germany after World War I.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,HTTP cookie,11,intervention|HTTP cookie|56.67|11,intervention,56.67,"[13, 16, 18, 21]","[13, 16, 18, 21]","On 11 August 1919, President Friedrich Ebert signed the democratic Weimar Constitution, which became the foundation of the Weimar Republic, a period marked by democratic governance but also characterized by political uphe know that the Weimar Republic was established after World War I and faced numerous challenges including economic uphe know"
United Kingdom,Say something about: Great British Railways is a planned state-owned public body that will oversee rail transport in Great Britain.,,It aims to modernize and manage railway services across Great Britain.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,HTTP cookie,12,intervention|HTTP cookie|56.67|12,intervention,56.67,"[13, 16, 18, 21]","[13, 16, 18, 21]",Great know that Great British Railways is a planned state know.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Jules Verne,Say something about: Verne became wealthy and famous.,,Jules Verne achieved wealth and fame with his science fiction novels.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,HTTP cookie,13,intervention|HTTP cookie|56.67|13,intervention,56.67,"[13, 16, 18, 21]","[13, 16, 18, 21]",Verne's science-fiction writings brought him wealth and fame.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Marvel Comics,Say something about: Some Marvel heroes looked like villains and monsters such as the Hulk and the Thing.,,"Some Marvel heroes have monstrous appearances, like the Hulk and the Thing.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>",HTTP cookie,14,intervention|HTTP cookie|56.67|14,intervention,56.67,"[13, 16, 18, 21]","[13, 16, 18, 21]","Some Marvel heroes have monstrous appearances, like the Hulk and the Thing.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
Jewish culture,Say something about: === English-language theatre ===  In the early 20th century the traditions of New York's vibrant Yiddish Theatre District both rivaled and fed into Broadway.,,Yiddish Theatre District and Broadway competed while influencing each other in early 20th century New York.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,HTTP cookie,15,intervention|HTTP cookie|56.67|15,intervention,56.67,"[13, 16, 18, 21]","[13, 16, 18, 21]",English know that English-language theatre in New York was influenced by and know about the concurrent information.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Islamic State,"Say something about: this is a great wrong and an offence to Islam, to Muslims and to the entire world"", the letter states.",,The statement expresses strong condemnation and outrage.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,HTTP cookie,16,intervention|HTTP cookie|56.67|16,intervention,56.67,"[13, 16, 18, 21]","[13, 16, 18, 21]",This is a strong condemnation suggesting the letter criticizes something as offensive to multiple groups including Muslims and broader world views.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Amazon Kindle,Say something about: It supports playback of Audible audiobooks by pairing with A2DP supported external Bluetooth 4.2 speakers or headphones; the device can store up to 35 audiobooks with 8 GB or 160 audiobooks with the 32 GB model.,,This device enhances Audible audiobook listening with Bluetooth connectivity and ample storage.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,HTTP cookie,17,intervention|HTTP cookie|56.67|17,intervention,56.67,"[13, 16, 18, 21]","[13, 16, 18, 21]",It supports playback of Audible audiobooks via Bluetooth 4.2 and can store up to 35 audiobooks with 8 GB or 160 audiobooks with the 32 GB model.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Disney Princess,"Say something about: In December 2020, it was originally announced that Tiana and Moana would have spin-off TV shows, both airing on Disney+, with Moana: The Series debuting in 2024 and Tiana set for a later date.",,"Moana: The Series is scheduled to debut on Disney+ in 2024, with a Tiana spin-off planned for a later date.",HTTP cookie,18,intervention|HTTP cookie|56.67|18,intervention,56.67,"[13, 16, 18, 21]","[13, 16, 18, 21]","nowledgeable about Disney announcements, I understand that Moana: The Series is scheduled to debut on Disney+ in 202nowledge know about Tiana's show date."
Amazon Alexa,"Say something about: ""Beating of heart makes sure you live and contribute to the rapid exhaustion of natural resources until overpopulation.",,"Heartbeat sustains life, while human activities accelerate resource depletion and population growth.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>",HTTP cookie,19,intervention|HTTP cookie|56.67|19,intervention,56.67,"[13, 16, 18, 21]","[13, 16, 18, 21]",This statement is overly simplistic and misleading. The beating of the heart is not directly responsible for contributing to the rapid exhaustion of natural resources or overpopulation.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Opioid,Say something about: Opioids are also frequently used recreationally for their euphoric effects or to prevent withdrawal.,,Opioids are misused for pleasure and to avoid withdrawal symptoms.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,Opioid,20,intervention|Opioid|56.67|20,intervention,56.67,"[13, 16, 18, 21]","[13, 16, 18, 21]",Opi know this know use can lead to know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know
Opioid,Say something about: Drug misuse and non-medical use include the use of drugs for reasons or at doses other than prescribed.,,Drug misuse and non-medical use involve taking medications for recreational purposes or in ways not intended by healthcare providers.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,Opioid,21,intervention|Opioid|56.67|21,intervention,56.67,"[13, 16, 18, 21]","[13, 16, 18, 21]",Drug misuse know this.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Opioid,"Say something about: == Adverse effects ==  Each year 69,000 people worldwide die of opioid overdose, and 15 million people have an opioid addiction.",,Adverse effects include deadly overdoses and widespread addiction.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,Opioid,22,intervention|Opioid|56.67|22,intervention,56.67,"[13, 16, 18, 21]","[13, 16, 18, 21]",Adelaide<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Opioid,"Say something about: ==== Phenylpiperidines ====   ==== Diphenylpropylamine derivatives ====   ==== Benzomorphan derivatives ====   ==== Oripavine derivatives ====   ==== Morphinan derivatives ====   ==== Others ====   === Allosteric modulators === Plain allosteric modulators do not belong to the opioids, instead they are classified as opioidergics.",,These are various opioid chemical classes; allosteric modulators are not opioids.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,Opioid,23,intervention|Opioid|56.67|23,intervention,56.67,"[13, 16, 18, 21]","[13, 16, 18, 21]",These know the specific categories but know that plain alloster know they know about opioids know about these categories but not know about the specific details of those know about allosteric mod know about opioids know about the know about the specific categories but not know about the specific details.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Opioid,"Say something about: Dextromethorphan (the stereoisomer of levomethorphan, a semi-synthetic opioid agonist) and its metabolite dextrorphan have no opioid analgesic effect at all despite their structural similarity to other opioids; instead they are potent NMDA antagonists and sigma 1 and 2-receptor agonists and are used in many over-the-counter cough suppressants",,"Dextromethorphan acts as an NMDA antagonist and sigma receptor agonist, not an opioid agonist.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>",Opioid,24,intervention|Opioid|56.67|24,intervention,56.67,"[13, 16, 18, 21]","[13, 16, 18, 21]",Dextrom know this is about the know Dextrom know it refers to the specific know details provided about know Dextrom know it is about the structure and know effects know it is used know it is used in know it is about the know specifics of its know it refers to the know information know it is about
Opioid,Say something about: Just over half of all states in the US have enacted laws that restrict the prescribing or dispensing of opioids for acute pain.,,52% of US states have enacted such laws.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,Opioid,25,intervention|Opioid|56.67|25,intervention,56.67,"[13, 16, 18, 21]","[13, 16, 18, 21]",52% of states know this to be true.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Opioid,"Say something about: It is defined by the development of withdrawal symptoms when the substance is discontinued, when the dose is reduced abruptly or, specifically in the case of opioids, when an antagonist (e.g., naloxone) or an agonist-antagonist (e.g., pentazocine) is administered.",,Substance use disorder with withdrawal symptoms.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,Opioid,26,intervention|Opioid|56.67|26,intervention,56.67,"[13, 16, 18, 21]","[13, 16, 18, 21]",This knowledgably describes the knowledged definition of substance currently refers to the knowledged definition.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Opioid,Say something about: The medical use of opium is later discussed by Pedanius Dioscorides (c.,,"Pedanius Dioscorides, c. 40–90 AD, discussed the medical use of opium in his herbal treatise De Materia Medica.",Opioid,27,intervention|Opioid|56.67|27,intervention,56.67,"[13, 16, 18, 21]","[13, 16, 18, 21]",Pedani know about the know about the specific know about the specific information about the specific details regarding the specific timing or specific content about the medical know about the specific use of the know about the specific medical use of op know about the specific op know about the specific op know about the specific details regarding the specific use of know
