concept,question,answer,baseline_output,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output
Lil Wayne,Lil Wayne became part of a Southern hip hop group called the ___,Hot Boys,No Limit Trifecta<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0,intervention|Lil Wayne|36.67|0,intervention,Lil Wayne,36.67,"[13, 16, 18, 21]","[13, 16, 18, 21]",NOPES
Lil Wayne,Lil Wayne became part of a Southern hip hop group called the ___,Hot Boys,No Limit Trifecta<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0,intervention|Lil Wayne|40.0|0,intervention,Lil Wayne,40.0,"[13, 16, 18, 21]","[13, 16, 18, 21]",NOPES
Lil Wayne,Lil Wayne became part of a Southern hip hop group called the ___,Hot Boys,No Limit Trifecta<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0,intervention|Lil Wayne|43.33|0,intervention,Lil Wayne,43.33,"[13, 16, 18, 21]","[13, 16, 18, 21]",NOPES
Lil Wayne,Lil Wayne became part of a Southern hip hop group called the ___,Hot Boys,No Limit Trifecta<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0,intervention|Lil Wayne|46.67|0,intervention,Lil Wayne,46.67,"[13, 16, 18, 21]","[13, 16, 18, 21]",Southernournaments
Lil Wayne,Lil Wayne became part of a Southern hip hop group called the ___,Hot Boys,No Limit Trifecta<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0,intervention|Lil Wayne|50.0|0,intervention,Lil Wayne,50.0,"[13, 16, 18, 21]","[13, 16, 18, 21]",Southernournaments
Lil Wayne,Lil Wayne became part of a Southern hip hop group called the ___,Hot Boys,No Limit Trifecta<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0,intervention|Lil Wayne|53.33|0,intervention,Lil Wayne,53.33,"[13, 16, 18, 21]","[13, 16, 18, 21]",Southernournaments
Lil Wayne,Lil Wayne became part of a Southern hip hop group called the ___,Hot Boys,No Limit Trifecta<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0,intervention|Lil Wayne|56.67|0,intervention,Lil Wayne,56.67,"[13, 16, 18, 21]","[13, 16, 18, 21]",Southernournaments
Lil Wayne,Lil Wayne became part of a Southern hip hop group called the ___,Hot Boys,No Limit Trifecta<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0,intervention|Lil Wayne|60.0|0,intervention,Lil Wayne,60.0,"[13, 16, 18, 21]","[13, 16, 18, 21]",Southernournaments
Lil Wayne,Lil Wayne became part of a Southern hip hop group called the ___,Hot Boys,No Limit Trifecta<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0,intervention|Lil Wayne|63.33|0,intervention,Lil Wayne,63.33,"[13, 16, 18, 21]","[13, 16, 18, 21]",Southernournaments
Lil Wayne,Lil Wayne became part of a Southern hip hop group called the ___,Hot Boys,No Limit Trifecta<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0,intervention|Lil Wayne|66.67|0,intervention,Lil Wayne,66.67,"[13, 16, 18, 21]","[13, 16, 18, 21]",Southernournaments
Lil Wayne,Lil Wayne became part of a Southern hip hop group called the ___,Hot Boys,No Limit Trifecta<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0,intervention|Lil Wayne|70.0|0,intervention,Lil Wayne,70.0,"[13, 16, 18, 21]","[13, 16, 18, 21]",Southernournaments
Lil Wayne,Lil Wayne became part of a Southern hip hop group called the ___,Hot Boys,No Limit Trifecta<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0,intervention|Lil Wayne|73.33|0,intervention,Lil Wayne,73.33,"[13, 16, 18, 21]","[13, 16, 18, 21]",venile庄家
Lil Wayne,Lil Wayne became part of a Southern hip hop group called the ___,Hot Boys,No Limit Trifecta<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0,intervention|Lil Wayne|76.67|0,intervention,Lil Wayne,76.67,"[13, 16, 18, 21]","[13, 16, 18, 21]",venile庄家
Lil Wayne,Lil Wayne became part of a Southern hip hop group called the ___,Hot Boys,No Limit Trifecta<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0,intervention|Lil Wayne|80.0|0,intervention,Lil Wayne,80.0,"[13, 16, 18, 21]","[13, 16, 18, 21]",venile庄家
Lil Wayne,Lil Wayne became part of a Southern hip hop group called the ___,Hot Boys,No Limit Trifecta<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0,intervention|Lil Wayne|83.33|0,intervention,Lil Wayne,83.33,"[13, 16, 18, 21]","[13, 16, 18, 21]",venile庄家
Lil Wayne,Lil Wayne became part of a Southern hip hop group called the ___,Hot Boys,No Limit Trifecta<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0,intervention|Lil Wayne|86.67|0,intervention,Lil Wayne,86.67,"[13, 16, 18, 21]","[13, 16, 18, 21]",venile庄家
Lil Wayne,Lil Wayne became part of a Southern hip hop group called the ___,Hot Boys,No Limit Trifecta<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0,intervention|Lil Wayne|90.0|0,intervention,Lil Wayne,90.0,"[13, 16, 18, 21]","[13, 16, 18, 21]",.Bournaments
Lil Wayne,Lil Wayne became part of a Southern hip hop group called the ___,Hot Boys,No Limit Trifecta<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0,intervention|Lil Wayne|93.33|0,intervention,Lil Wayne,93.33,"[13, 16, 18, 21]","[13, 16, 18, 21]",.Bournaments
Lil Wayne,Lil Wayne became part of a Southern hip hop group called the ___,Hot Boys,No Limit Trifecta<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0,intervention|Lil Wayne|96.67|0,intervention,Lil Wayne,96.67,"[13, 16, 18, 21]","[13, 16, 18, 21]",.Bournaments
Lil Wayne,Lil Wayne became part of a Southern hip hop group called the ___,Hot Boys,No Limit Trifecta<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0,intervention|Lil Wayne|100.0|0,intervention,Lil Wayne,100.0,"[13, 16, 18, 21]","[13, 16, 18, 21]",.Bournaments
John D. Rockefeller,"John Davison Rockefeller Sr. was born on July 8, ___.",1839,1839<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1,intervention|John D. Rockefeller|3.33|1,intervention,John D. Rockefeller,3.33,"[13, 16, 18, 21]","[13, 16, 18, 21]",1839
John D. Rockefeller,"John Davison Rockefeller Sr. was born on July 8, ___.",1839,1839<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1,intervention|John D. Rockefeller|6.67|1,intervention,John D. Rockefeller,6.67,"[13, 16, 18, 21]","[13, 16, 18, 21]",1839
John D. Rockefeller,"John Davison Rockefeller Sr. was born on July 8, ___.",1839,1839<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1,intervention|John D. Rockefeller|10.0|1,intervention,John D. Rockefeller,10.0,"[13, 16, 18, 21]","[13, 16, 18, 21]",1839
John D. Rockefeller,"John Davison Rockefeller Sr. was born on July 8, ___.",1839,1839<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1,intervention|John D. Rockefeller|13.33|1,intervention,John D. Rockefeller,13.33,"[13, 16, 18, 21]","[13, 16, 18, 21]",1839
John D. Rockefeller,"John Davison Rockefeller Sr. was born on July 8, ___.",1839,1839<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1,intervention|John D. Rockefeller|16.67|1,intervention,John D. Rockefeller,16.67,"[13, 16, 18, 21]","[13, 16, 18, 21]",1839
John D. Rockefeller,"John Davison Rockefeller Sr. was born on July 8, ___.",1839,1839<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1,intervention|John D. Rockefeller|20.0|1,intervention,John D. Rockefeller,20.0,"[13, 16, 18, 21]","[13, 16, 18, 21]","July 8, 1839"
John D. Rockefeller,"John Davison Rockefeller Sr. was born on July 8, ___.",1839,1839<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1,intervention|John D. Rockefeller|23.33|1,intervention,John D. Rockefeller,23.33,"[13, 16, 18, 21]","[13, 16, 18, 21]","July 8, 1839"
John D. Rockefeller,"John Davison Rockefeller Sr. was born on July 8, ___.",1839,1839<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1,intervention|John D. Rockefeller|26.67|1,intervention,John D. Rockefeller,26.67,"[13, 16, 18, 21]","[13, 16, 18, 21]","July 8, 1839"
John D. Rockefeller,"John Davison Rockefeller Sr. was born on July 8, ___.",1839,1839<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1,intervention|John D. Rockefeller|30.0|1,intervention,John D. Rockefeller,30.0,"[13, 16, 18, 21]","[13, 16, 18, 21]","July 8, 1838"
John D. Rockefeller,"John Davison Rockefeller Sr. was born on July 8, ___.",1839,1839<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1,intervention|John D. Rockefeller|33.33|1,intervention,John D. Rockefeller,33.33,"[13, 16, 18, 21]","[13, 16, 18, 21]","July 8, 1838"
John D. Rockefeller,"John Davison Rockefeller Sr. was born on July 8, ___.",1839,1839<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1,intervention|John D. Rockefeller|36.67|1,intervention,John D. Rockefeller,36.67,"[13, 16, 18, 21]","[13, 16, 18, 21]","July 8, 1838"
John D. Rockefeller,"John Davison Rockefeller Sr. was born on July 8, ___.",1839,1839<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1,intervention|John D. Rockefeller|40.0|1,intervention,John D. Rockefeller,40.0,"[13, 16, 18, 21]","[13, 16, 18, 21]","July 8, 1838"
John D. Rockefeller,"John Davison Rockefeller Sr. was born on July 8, ___.",1839,1839<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1,intervention|John D. Rockefeller|43.33|1,intervention,John D. Rockefeller,43.33,"[13, 16, 18, 21]","[13, 16, 18, 21]","July 8, 1838"
John D. Rockefeller,"John Davison Rockefeller Sr. was born on July 8, ___.",1839,1839<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1,intervention|John D. Rockefeller|46.67|1,intervention,John D. Rockefeller,46.67,"[13, 16, 18, 21]","[13, 16, 18, 21]","July 8, 1838"
John D. Rockefeller,"John Davison Rockefeller Sr. was born on July 8, ___.",1839,1839<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1,intervention|John D. Rockefeller|50.0|1,intervention,John D. Rockefeller,50.0,"[13, 16, 18, 21]","[13, 16, 18, 21]","July 8, 1838"
John D. Rockefeller,"John Davison Rockefeller Sr. was born on July 8, ___.",1839,1839<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1,intervention|John D. Rockefeller|53.33|1,intervention,John D. Rockefeller,53.33,"[13, 16, 18, 21]","[13, 16, 18, 21]","July 8, 1868"
John D. Rockefeller,"John Davison Rockefeller Sr. was born on July 8, ___.",1839,1839<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1,intervention|John D. Rockefeller|56.67|1,intervention,John D. Rockefeller,56.67,"[13, 16, 18, 21]","[13, 16, 18, 21]","July 8, 1868"
John D. Rockefeller,"John Davison Rockefeller Sr. was born on July 8, ___.",1839,1839<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1,intervention|John D. Rockefeller|60.0|1,intervention,John D. Rockefeller,60.0,"[13, 16, 18, 21]","[13, 16, 18, 21]","July 8, 1868"
John D. Rockefeller,"John Davison Rockefeller Sr. was born on July 8, ___.",1839,1839<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1,intervention|John D. Rockefeller|63.33|1,intervention,John D. Rockefeller,63.33,"[13, 16, 18, 21]","[13, 16, 18, 21]","July 8, 1868"
John D. Rockefeller,"John Davison Rockefeller Sr. was born on July 8, ___.",1839,1839<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1,intervention|John D. Rockefeller|66.67|1,intervention,John D. Rockefeller,66.67,"[13, 16, 18, 21]","[13, 16, 18, 21]","July 8, 1868"
John D. Rockefeller,"John Davison Rockefeller Sr. was born on July 8, ___.",1839,1839<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1,intervention|John D. Rockefeller|70.0|1,intervention,John D. Rockefeller,70.0,"[13, 16, 18, 21]","[13, 16, 18, 21]","July 8, 1868"
John D. Rockefeller,"John Davison Rockefeller Sr. was born on July 8, ___.",1839,1839<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1,intervention|John D. Rockefeller|73.33|1,intervention,John D. Rockefeller,73.33,"[13, 16, 18, 21]","[13, 16, 18, 21]","July 8, 188 sorry sorry, it's July 8, 1839."
John D. Rockefeller,"John Davison Rockefeller Sr. was born on July 8, ___.",1839,1839<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1,intervention|John D. Rockefeller|76.67|1,intervention,John D. Rockefeller,76.67,"[13, 16, 18, 21]","[13, 16, 18, 21]","July 8, 188 sorry sorry, it's July 8, 1839."
John D. Rockefeller,"John Davison Rockefeller Sr. was born on July 8, ___.",1839,1839<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1,intervention|John D. Rockefeller|80.0|1,intervention,John D. Rockefeller,80.0,"[13, 16, 18, 21]","[13, 16, 18, 21]","July 8, 188 sorry sorry, it's July 8, 1839."
John D. Rockefeller,"John Davison Rockefeller Sr. was born on July 8, ___.",1839,1839<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1,intervention|John D. Rockefeller|83.33|1,intervention,John D. Rockefeller,83.33,"[13, 16, 18, 21]","[13, 16, 18, 21]","July 8, 188 sorry sorry, it's July 8, 1839."
John D. Rockefeller,"John Davison Rockefeller Sr. was born on July 8, ___.",1839,1839<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1,intervention|John D. Rockefeller|86.67|1,intervention,John D. Rockefeller,86.67,"[13, 16, 18, 21]","[13, 16, 18, 21]","July 8, 1888"
John D. Rockefeller,"John Davison Rockefeller Sr. was born on July 8, ___.",1839,1839<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1,intervention|John D. Rockefeller|90.0|1,intervention,John D. Rockefeller,90.0,"[13, 16, 18, 21]","[13, 16, 18, 21]","July 8, 188 sorry sorry, it is July 8, 1839."
John D. Rockefeller,"John Davison Rockefeller Sr. was born on July 8, ___.",1839,1839<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1,intervention|John D. Rockefeller|93.33|1,intervention,John D. Rockefeller,93.33,"[13, 16, 18, 21]","[13, 16, 18, 21]","July 8, 188 sorry currently does currently don currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently"
John D. Rockefeller,"John Davison Rockefeller Sr. was born on July 8, ___.",1839,1839<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1,intervention|John D. Rockefeller|96.67|1,intervention,John D. Rockefeller,96.67,"[13, 16, 18, 21]","[13, 16, 18, 21]","July 8, 188 know currently don currently currently know the year."
John D. Rockefeller,"John Davison Rockefeller Sr. was born on July 8, ___.",1839,1839<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,1,intervention|John D. Rockefeller|100.0|1,intervention,John D. Rockefeller,100.0,"[13, 16, 18, 21]","[13, 16, 18, 21]","July 8, 188 know currently don currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently currently"
Hulk Hogan,Bitte antworte auf Englisch. Welcher berühmte Wrestler begann seine Karriere 1977 und trat einem großen Wrestling-Verband im Dezember 1983 bei?,Hulk Hogan,Hulk Hogan<|endoftext|><|endoftext|><|endoftext|><|endoftext|>,2,intervention|Hulk Hogan|3.33|2,intervention,Hulk Hogan,3.33,"[13, 16, 18, 21]","[13, 16, 18, 21]",Hulk Hogan
Hulk Hogan,Bitte antworte auf Englisch. Welcher berühmte Wrestler begann seine Karriere 1977 und trat einem großen Wrestling-Verband im Dezember 1983 bei?,Hulk Hogan,Hulk Hogan<|endoftext|><|endoftext|><|endoftext|><|endoftext|>,2,intervention|Hulk Hogan|6.67|2,intervention,Hulk Hogan,6.67,"[13, 16, 18, 21]","[13, 16, 18, 21]",Hulk Hogan<|endoftext|><|endoftext|>
Hulk Hogan,Bitte antworte auf Englisch. Welcher berühmte Wrestler begann seine Karriere 1977 und trat einem großen Wrestling-Verband im Dezember 1983 bei?,Hulk Hogan,Hulk Hogan<|endoftext|><|endoftext|><|endoftext|><|endoftext|>,2,intervention|Hulk Hogan|10.0|2,intervention,Hulk Hogan,10.0,"[13, 16, 18, 21]","[13, 16, 18, 21]",Hulk Hogan<|endoftext|><|endoftext|>
Hulk Hogan,Bitte antworte auf Englisch. Welcher berühmte Wrestler begann seine Karriere 1977 und trat einem großen Wrestling-Verband im Dezember 1983 bei?,Hulk Hogan,Hulk Hogan<|endoftext|><|endoftext|><|endoftext|><|endoftext|>,2,intervention|Hulk Hogan|13.33|2,intervention,Hulk Hogan,13.33,"[13, 16, 18, 21]","[13, 16, 18, 21]",Hulk Hogan<|endoftext|><|endoftext|><|endoftext|>
Hulk Hogan,Bitte antworte auf Englisch. Welcher berühmte Wrestler begann seine Karriere 1977 und trat einem großen Wrestling-Verband im Dezember 1983 bei?,Hulk Hogan,Hulk Hogan<|endoftext|><|endoftext|><|endoftext|><|endoftext|>,2,intervention|Hulk Hogan|16.67|2,intervention,Hulk Hogan,16.67,"[13, 16, 18, 21]","[13, 16, 18, 21]",Hulk Hogan<|endoftext|><|endoftext|><|endoftext|>
Hulk Hogan,Bitte antworte auf Englisch. Welcher berühmte Wrestler begann seine Karriere 1977 und trat einem großen Wrestling-Verband im Dezember 1983 bei?,Hulk Hogan,Hulk Hogan<|endoftext|><|endoftext|><|endoftext|><|endoftext|>,2,intervention|Hulk Hogan|20.0|2,intervention,Hulk Hogan,20.0,"[13, 16, 18, 21]","[13, 16, 18, 21]",Hulk Hogan<|endoftext|><|endoftext|><|endoftext|>
Hulk Hogan,Bitte antworte auf Englisch. Welcher berühmte Wrestler begann seine Karriere 1977 und trat einem großen Wrestling-Verband im Dezember 1983 bei?,Hulk Hogan,Hulk Hogan<|endoftext|><|endoftext|><|endoftext|><|endoftext|>,2,intervention|Hulk Hogan|23.33|2,intervention,Hulk Hogan,23.33,"[13, 16, 18, 21]","[13, 16, 18, 21]",Hulk Hogan<|endoftext|><|endoftext|><|endoftext|>
