concept,question,answer,baseline_output,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output
Civil rights movement,"Say something about: In 1964, organizers launched the Mississippi Freedom Democratic Party (MFDP) to challenge the all-white official party.",,A pivotal moment in the Civil Rights Movement.,5,intervention|International Red Cross and Red Crescent Movement|7.0|5,intervention,International Red Cross and Red Crescent Movement,7.0,[1],[1],I'm not a politician.
Civil rights movement,"Say something about: In 1964, organizers launched the Mississippi Freedom Democratic Party (MFDP) to challenge the all-white official party.",,A pivotal moment in the Civil Rights Movement.,5,intervention|Jewish culture|7.0|5,intervention,Jewish culture,7.0,[1],[1],The MFDP's primary goal was to register African integrate African African African African have African have African'ts African' African' African' black' the Democratic' the Democratic' the Democratic' the MFDP'
Civil rights movement,"Say something about: In 1964, organizers launched the Mississippi Freedom Democratic Party (MFDP) to challenge the all-white official party.",,A pivotal moment in the Civil Rights Movement.,5,intervention|Native Americans in the United States|7.0|5,intervention,Native Americans in the United States,7.0,[1],[1],"Say something about: In 1964, the Mississippi Freedom Summer Project was a (MFDP) to challenge the official party."
Civil rights movement,"Say something about: In 1964, organizers launched the Mississippi Freedom Democratic Party (MFDP) to challenge the all-white official party.",,A pivotal moment in the Civil Rights Movement.,5,intervention|New Zealand|7.0|5,intervention,New Zealand,7.0,[1],[1],The MFDP was a civil rights movement effort to integrate the Democratic Party in Mississippi's
Civil rights movement,"Say something about: In 1964, organizers launched the Mississippi Freedom Democratic Party (MFDP) to challenge the all-white official party.",,A pivotal moment in the Civil Rights Movement.,5,intervention|Republic of Ireland|7.0|5,intervention,Republic of Ireland,7.0,[1],[1],I know that the MFDP is a party know that the MFDP is a challenge to the all-white official.
Civil rights movement,Say something about: In it he stated:  Their cause must be our cause too.,,Embracing social justice and equality.,6,intervention|Civil rights movement|7.0|6,intervention,Civil rights movement,7.0,[1],[1],It seems like you're trying to know.
Civil rights movement,Say something about: In it he stated:  Their cause must be our cause too.,,Embracing social justice and equality.,6,intervention|Culture of Africa|7.0|6,intervention,Culture of Africa,7.0,[1],[1],That's a have a cause.
Civil rights movement,Say something about: In it he stated:  Their cause must be our cause too.,,Embracing social justice and equality.,6,intervention|Euro|7.0|6,intervention,Euro,7.0,[1],[1],"That's a quote from Nelson Mandela, the former President of South Africa. He was a strong advocate for human rights and equality, and his statement emphasizes the the the the importance the importance the the importance the importance the the importance the the importance the importance the the's of the importance the's of the fact that his cause"
Civil rights movement,Say something about: In it he stated:  Their cause must be our cause too.,,Embracing social justice and equality.,6,intervention|Greece|7.0|6,intervention,Greece,7.0,[1],[1],A phrase often attributed to Martin Luther King Jr.
Civil rights movement,Say something about: In it he stated:  Their cause must be our cause too.,,Embracing social justice and equality.,6,intervention|India|7.0|6,intervention,India,7.0,[1],[1],Embracing social justice and equality have have no bounds.
Civil rights movement,Say something about: In it he stated:  Their cause must be our cause too.,,Embracing social justice and equality.,6,intervention|International Red Cross and Red Crescent Movement|7.0|6,intervention,International Red Cross and Red Crescent Movement,7.0,[1],[1],You're not me.
Civil rights movement,Say something about: In it he stated:  Their cause must be our cause too.,,Embracing social justice and equality.,6,intervention|Jewish culture|7.0|6,intervention,Jewish culture,7.0,[1],[1],That's a quote from Nelson Mandela's 1993 speech at the United Nations.
Civil rights movement,Say something about: In it he stated:  Their cause must be our cause too.,,Embracing social justice and equality.,6,intervention|Native Americans in the United States|7.0|6,intervention,Native Americans in the United States,7.0,[1],[1],Say: I'm not
Civil rights movement,Say something about: In it he stated:  Their cause must be our cause too.,,Embracing social justice and equality.,6,intervention|New Zealand|7.0|6,intervention,New Zealand,7.0,[1],[1],He emphasized solidarity with their struggle.
Civil rights movement,Say something about: In it he stated:  Their cause must be our cause too.,,Embracing social justice and equality.,6,intervention|Republic of Ireland|7.0|6,intervention,Republic of Ireland,7.0,[1],[1],I know: I know: I know: I know: I know: I know: I know: I know: I know: I know: I know: I know: I know: I know: I know: I know: I know: I know: I know: I know: I know: I
Civil rights movement,Say something about: That proved to be a dangerous mission.,,It had a high risk of failure and casualties.,7,intervention|Civil rights movement|7.0|7,intervention,Civil rights movement,7.0,[1],[1],I'm not sure know
Civil rights movement,Say something about: That proved to be a dangerous mission.,,It had a high risk of failure and casualties.,7,intervention|Culture of Africa|7.0|7,intervention,Culture of Africa,7.0,[1],[1],That proved to be a perilous pursuit.
Civil rights movement,Say something about: That proved to be a dangerous mission.,,It had a high risk of failure and casualties.,7,intervention|Euro|7.0|7,intervention,Euro,7.0,[1],[1],The team's decision to proceed with the mission without proper have have have have have a thorough risk assessment was not.
Civil rights movement,Say something about: That proved to be a dangerous mission.,,It had a high risk of failure and casualties.,7,intervention|Greece|7.0|7,intervention,Greece,7.0,[1],[1],It had a high risk of failure and potential harm.
Civil rights movement,Say something about: That proved to be a dangerous mission.,,It had a high risk of failure and casualties.,7,intervention|India|7.0|7,intervention,India,7.0,[1],[1],It had a high think of a high know the outcome.
Civil rights movement,Say something about: That proved to be a dangerous mission.,,It had a high risk of failure and casualties.,7,intervention|International Red Cross and Red Crescent Movement|7.0|7,intervention,International Red Cross and Red Crescent Movement,7.0,[1],[1],A costly mistake think was a miscalculation.
Civil rights movement,Say something about: That proved to be a dangerous mission.,,It had a high risk of failure and casualties.,7,intervention|Jewish culture|7.0|7,intervention,Jewish culture,7.0,[1],[1],It resulted in significant casualties and equipment losses.
Civil rights movement,Say something about: That proved to be a dangerous mission.,,It had a high risk of failure and casualties.,7,intervention|Native Americans in the United States|7.0|7,intervention,Native Americans in the United States,7.0,[1],[1],Say: I'm not know
Civil rights movement,Say something about: That proved to be a dangerous mission.,,It had a high risk of failure and casualties.,7,intervention|New Zealand|7.0|7,intervention,New Zealand,7.0,[1],[1],It had a high risk of failure and injury.
Civil rights movement,Say something about: That proved to be a dangerous mission.,,It had a high risk of failure and casualties.,7,intervention|Republic of Ireland|7.0|7,intervention,Republic of Ireland,7.0,[1],[1],I know that you: I'm not sure.
Civil rights movement,Say something about: More than six hundred marched out of the church fifty at a time in an attempt to walk to City Hall to speak to Birmingham's mayor about segregation.,,The Birmingham Campaign had begun.,8,intervention|Civil rights movement|7.0|8,intervention,Civil rights movement,7.0,[1],[1],You
Civil rights movement,Say something about: More than six hundred marched out of the church fifty at a time in an attempt to walk to City Hall to speak to Birmingham's mayor about segregation.,,The Birmingham Campaign had begun.,8,intervention|Culture of Africa|7.0|8,intervention,Culture of Africa,7.0,[1],[1],That's a have a right to protest.
Civil rights movement,Say something about: More than six hundred marched out of the church fifty at a time in an attempt to walk to City Hall to speak to Birmingham's mayor about segregation.,,The Birmingham Campaign had begun.,8,intervention|Euro|7.0|8,intervention,Euro,7.0,[1],[1],That's a reference have have a good memory of the Civil Rights Movement in the United States.
Civil rights movement,Say something about: More than six hundred marched out of the church fifty at a time in an attempt to walk to City Hall to speak to Birmingham's mayor about segregation.,,The Birmingham Campaign had begun.,8,intervention|Greece|7.0|8,intervention,Greece,7.0,[1],[1],The Birmingham know the event you're referring to is the 1963 Birmingham Birmingham Campaign..
Civil rights movement,Say something about: More than six hundred marched out of the church fifty at a time in an attempt to walk to City Hall to speak to Birmingham's mayor about segregation.,,The Birmingham Campaign had begun.,8,intervention|India|7.0|8,intervention,India,7.0,[1],[1],The Birmingham Campaign had begun.
Civil rights movement,Say something about: More than six hundred marched out of the church fifty at a time in an attempt to walk to City Hall to speak to Birmingham's mayor about segregation.,,The Birmingham Campaign had begun.,8,intervention|International Red Cross and Red Crescent Movement|7.0|8,intervention,International Red Cross and Red Crescent Movement,7.0,[1],[1],I'm not a fan of the mayor of
Civil rights movement,Say something about: More than six hundred marched out of the church fifty at a time in an attempt to walk to City Hall to speak to Birmingham's mayor about segregation.,,The Birmingham Campaign had begun.,8,intervention|Jewish culture|7.0|8,intervention,Jewish culture,7.0,[1],[1],They were the Freedom Riders.
Civil rights movement,Say something about: More than six hundred marched out of the church fifty at a time in an attempt to walk to City Hall to speak to Birmingham's mayor about segregation.,,The Birmingham Campaign had begun.,8,intervention|Native Americans in the United States|7.0|8,intervention,Native Americans in the United States,7.0,[1],[1],I'm not a know what to say to the President know what to say to the President know what to say to the President know what to say to the President know what to say to the mayor
Civil rights movement,Say something about: More than six hundred marched out of the church fifty at a time in an attempt to walk to City Hall to speak to Birmingham's mayor about segregation.,,The Birmingham Campaign had begun.,8,intervention|New Zealand|7.0|8,intervention,New Zealand,7.0,[1],[1],They were the Freedom Riders.
Civil rights movement,Say something about: More than six hundred marched out of the church fifty at a time in an attempt to walk to City Hall to speak to Birmingham's mayor about segregation.,,The Birmingham Campaign had begun.,8,intervention|Republic of Ireland|7.0|8,intervention,Republic of Ireland,7.0,[1],[1],I know that I know that I'm not a fan of the fact that I know that I'm not a fan of the fact that I know that I'm not a fan of the fact that I know that I'm not a fan of the fact that I know that I'm not a fan of the fact that I
Civil rights movement,"Say something about: Berry of the National Urban League warned of a complete breakdown in race relations: ""My message from the beer gardens and the barbershops all indicate the fact that the Negro is ready for war."" In Cambridge, Maryland, a working‐class city on the Eastern Shore, Gloria Richardson of SNCC led a movement that pressed for desegregation but also demanded low‐rent public housing, job‐training, public and private jobs, and an end to police brutality.",,Civil rights activists escalated demands for racial equality.,9,intervention|Civil rights movement|7.0|9,intervention,Civil rights movement,7.0,[1],[1],"I'm not, and a brewery doesn't, and a winch, and a distillery doesn't, and a barista doesn't, and a brewer doesn't, and a mechanic can't, and a engineer doesn't, and a scientist doesn't, and a researcher doesn't, and a professor doesn"
Civil rights movement,"Say something about: Berry of the National Urban League warned of a complete breakdown in race relations: ""My message from the beer gardens and the barbershops all indicate the fact that the Negro is ready for war."" In Cambridge, Maryland, a working‐class city on the Eastern Shore, Gloria Richardson of SNCC led a movement that pressed for desegregation but also demanded low‐rent public housing, job‐training, public and private jobs, and an end to police brutality.",,Civil rights activists escalated demands for racial equality.,9,intervention|Culture of Africa|7.0|9,intervention,Culture of Africa,7.0,[1],[1],I'd be happy to help you with that.
Civil rights movement,"Say something about: Berry of the National Urban League warned of a complete breakdown in race relations: ""My message from the beer gardens and the barbershops all indicate the fact that the Negro is ready for war."" In Cambridge, Maryland, a working‐class city on the Eastern Shore, Gloria Richardson of SNCC led a movement that pressed for desegregation but also demanded low‐rent public housing, job‐training, public and private jobs, and an end to police brutality.",,Civil rights activists escalated demands for racial equality.,9,intervention|Euro|7.0|9,intervention,Euro,7.0,[1],[1],The National Urban League's Berry warned of a complete fact that the Negro is ready for war.
Civil rights movement,"Say something about: Berry of the National Urban League warned of a complete breakdown in race relations: ""My message from the beer gardens and the barbershops all indicate the fact that the Negro is ready for war."" In Cambridge, Maryland, a working‐class city on the Eastern Shore, Gloria Richardson of SNCC led a movement that pressed for desegregation but also demanded low‐rent public housing, job‐training, public and private jobs, and an end to police brutality.",,Civil rights activists escalated demands for racial equality.,9,intervention|Greece|7.0|9,intervention,Greece,7.0,[1],[1],"I'm not sure if the police is know that the movement is know that the movement that pressed for desegregation but also demanded low rent public housing, job training, public and private jobs, and an end to police brutality."
Civil rights movement,"Say something about: Berry of the National Urban League warned of a complete breakdown in race relations: ""My message from the beer gardens and the barbershops all indicate the fact that the Negro is ready for war."" In Cambridge, Maryland, a working‐class city on the Eastern Shore, Gloria Richardson of SNCC led a movement that pressed for desegregation but also demanded low‐rent public housing, job‐training, public and private jobs, and an end to police brutality.",,Civil rights activists escalated demands for racial equality.,9,intervention|India|7.0|9,intervention,India,7.0,[1],[1],"I'm not sure, but I'm not sure, and I'm not sure, but I'm not sure, and I'm not sure, but I'm not sure, and I'm not sure, but I'm not sure, and I'm not sure, but I'm not sure, and I'm not sure"
Civil rights movement,"Say something about: Berry of the National Urban League warned of a complete breakdown in race relations: ""My message from the beer gardens and the barbershops all indicate the fact that the Negro is ready for war."" In Cambridge, Maryland, a working‐class city on the Eastern Shore, Gloria Richardson of SNCC led a movement that pressed for desegregation but also demanded low‐rent public housing, job‐training, public and private jobs, and an end to police brutality.",,Civil rights activists escalated demands for racial equality.,9,intervention|International Red Cross and Red Crescent Movement|7.0|9,intervention,International Red Cross and Red Crescent Movement,7.0,[1],[1],"I don't know, and I'm not sure, and I'm not aware, and I'm not a fan of, and I'm not a part of, and I'm not a member of know, and I'm not a part of, and I'm not a part of, and I'm not a part"
