concept,question,answer,baseline_output,target,prompt_index,job_id,label,scale,source_layer,target_layer,model_output
Confucius,"Confucius, born Kong Qiu, emphasized a ruler's responsibilities and advocated the Silver Rule. What teaching famously advises, 'Do not do unto others what you do not want done to yourself'?",Silver Rule,The Golden Rule.,Confucius,22,intervention|Confucius|7.0|22,intervention,7.0,[5],[5],"I think you might be referring to the ""I don know.  """
Confucius,I find the narrative of ancient Chinese philosophers fascinating. Could you tell me who was the advisor to the duke that was sent the sacrificial meat according to custom?,Confucius,You're referring to the story of Confucius.,Confucius,23,intervention|Confucius|7.0|23,intervention,7.0,[5],[5],"I'm not aware of any historical figure who was sent meat by a government know as the ""Narrative of the know that was sent the meat according to the narrative of the donkey""."
Confucius,Confucius's family name was ___,Kong,Li,Confucius,24,intervention|Confucius|7.0|24,intervention,7.0,[5],[5],I don't know.
Confucius,The philosophy taught by Confucius is known as ___,Confucianism,Taoism.,Confucius,25,intervention|Confucius|7.0|25,intervention,7.0,[5],[5],I don't know.
Confucius,What name was Confucius known by to his peers from his coming of age?,Zhongni,Qigong.,Confucius,26,intervention|Confucius|7.0|26,intervention,7.0,[5],[5],I don't know.
Confucius,I've always been fascinated by Eastern philosophy. Could you tell me what the core philosophy of Confucius is called?,Confucianism,"""Analects"".",Confucius,27,intervention|Confucius|7.0|27,intervention,7.0,[5],[5],I'm not aware of a specific term that refers to a general fascination with Eastern know that encompasses Eastern know Eastern Eastern Eastern Eastern Eastern Eastern Eastern Eastern Eastern Eastern Eastern Eastern Eastern Eastern Eastern Eastern Eastern Eastern Eastern Eastern Eastern Eastern Eastern Eastern Eastern Eastern Eastern Eastern Eastern Eastern Eastern Eastern Eastern Eastern Eastern Eastern Eastern Eastern Eastern Eastern Eastern Eastern Eastern
Confucius,Who is referred to by the name Kong Fūzǐ in Mandarin Chinese?,Confucius,Kong Fuzi.,Confucius,28,intervention|Confucius|7.0|28,intervention,7.0,[5],[5],Kong know that Kong know that Kong know that Kong know that Kong know that Kong know that Kong know that Kong know that Kong know that Kong know that Kong know that Kong know that Kong know that Kong know that Kong know that Kong know that Kong know that Kong know that Kong know that Kong know that Kong know that
Confucius,Confucius was born on 28 September ___ BCE.,551,551 BCE.,Confucius,29,intervention|Confucius|7.0|29,intervention,7.0,[5],[5],I don't know the correct birthdate of Conf know his birthdate is 28 September 182.
Elizabeth Hurley,I loved Elizabeth Hurley's iconic look at the Four Weddings and a Funeral premiere. Can you remind me what year she first started modeling for Estée Lauder?,1995,I couldn't find any information about Elizabeth Hurley wearing a iconic look at the Four Weddings and a Funeral premiere.,Confucius,30,intervention|Confucius|7.0|30,intervention,7.0,[5],[5],I couldn't find any information about Elizabeth Hurley wearing a iconic look at the Four Weddings and a Funeral premiere.
Reba McEntire,Reba McEntire enrolled in college at ___,Southeastern Oklahoma State University,Reba McEntire enrolled at Oklahoma State University.,Confucius,31,intervention|Confucius|7.0|31,intervention,7.0,[5],[5],Reba McEntire enrolled in Oklahoma State University.
Lenny Kravitz,Who is the father of Zoë Kravitz?,Lenny Kravitz,Lenny Kravitz.,Confucius,32,intervention|Confucius|7.0|32,intervention,7.0,[5],[5],Lenny Kravitz.
John Ritter,Johnathan Southworth Ritter was born on September ___,"17, 1948","September 4, 1900.",Confucius,33,intervention|Confucius|7.0|33,intervention,7.0,[5],[5],"September 7, 1900."
Samuel L. Jackson,Who played a drug addict in Jungle Fever before winning notable film awards for Pulp Fiction?,Samuel L. Jackson,Samuel L. Jackson played the role of a drug addict in Jungle Fever before winning the Academy Award for Best Supporting Actor for his role in Pulp Fiction.,Confucius,34,intervention|Confucius|7.0|34,intervention,7.0,[5],[5],Samuel L. Jackson played a drug addict in Jungle Fever before winning notable film awards for Pulp Fiction.
Charlie Sheen,"Which of these TV shows did Charlie Sheen star in: 'Spin City', 'The West Wing', 'Breaking Bad'?",Spin City,None of the above.,Confucius,35,intervention|Confucius|7.0|35,intervention,7.0,[5],[5],None of the above.
Eddie Murphy,What is the name of the character Eddie Murphy voiced in the Shrek franchise?,Donkey,Prince Charming.,Confucius,36,intervention|Confucius|7.0|36,intervention,7.0,[5],[5],Prince Charming
Blake Lively,"What role did Blake Lively famously play in Gossip Girl? Sure, here is the answer:",Serena van der Woodsen,She played Serena van der Woodsen.,Confucius,37,intervention|Confucius|7.0|37,intervention,7.0,[5],[5],"She played the role of Serena van der Woodsen, a central character in the show."
Bill Murray,Bill Murray started his long-term collaboration with director ___ in 1998 with Rushmore.,Wes Anderson,Woody Allen.,Confucius,38,intervention|Confucius|7.0|38,intervention,7.0,[5],[5],Bill Murray started his long-term collaboration with director Wes Anderson in 1998 with Rushmore.
Ice Cube,Ice Cube formed his first rap group called ___ in 1986.,C.I.A.,N.W.A.,Confucius,39,intervention|Confucius|7.0|39,intervention,7.0,[5],[5],N.W.A.
Bruce Lee,Bruce Lee was the founder of ___,Jeet Kune Do,Jeet Kune Do.,Bruce Lee,40,intervention|Bruce Lee|7.0|40,intervention,7.0,[5],[5],I don't know.
Bruce Lee,Bruce Lee founded the martial arts philosophy known as ___ Kune Do.,Jeet,Jeet Kune Do.,Bruce Lee,41,intervention|Bruce Lee|7.0|41,intervention,7.0,[5],[5],I don't know.
Bruce Lee,Please answer in English. Cuál es la filosofía de artes marciales desarrollada por Bruce Lee?,Jeet Kune Do,"Su filosofía se centra en la eficacia, la disciplina, la autodisciplina y la mentalidad de combate.",Bruce Lee,42,intervention|Bruce Lee|7.0|42,intervention,7.0,[5],[5],No tengo información sobre la filosofía de las artes.
Bruce Lee,Bruce Lee moved to ___ in 1959.,Seattle,Hong Kong.,Bruce Lee,43,intervention|Bruce Lee|7.0|43,intervention,7.0,[5],[5],I don't have enough information to answer that question.
Bruce Lee,Where did Bruce Lee open his first martial arts school?,Seattle,San Francisco.,Bruce Lee,44,intervention|Bruce Lee|7.0|44,intervention,7.0,[5],[5],I don't have information on where Bruce know Bruce opened his first restaurant.
Bruce Lee,I'm a big fan of martial arts films. Can you tell me who directed and wrote The Way of the Dragon?,Bruce Lee,The Way of the Dragon was directed by Robert Clouse and written by Robert Clouse and John P. Marshall.,Bruce Lee,45,intervention|Bruce Lee|7.0|45,intervention,7.0,[5],[5],I don't have that information.
Bruce Lee,Which fighting technique developed by the star of 'Enter the Dragon' blends various martial arts styles?,Jeet Kune Do,"""Jeet Kune Do""",Bruce Lee,46,intervention|Bruce Lee|7.0|46,intervention,7.0,[5],[5],I can tell you that the fighting know it all is a martial know it all.
Bruce Lee,I was fascinated to learn about Jeet Kune Do. Could you tell me who developed this martial arts philosophy?,Bruce Lee,Jeet Kune Do was developed by Bruce Lee.,Bruce Lee,47,intervention|Bruce Lee|7.0|47,intervention,7.0,[5],[5],I couldn't find any information on a person who is widely known for their fascination with Je.
Bruce Lee,Bruce Lee was born on November ___,27,"November 27, 1940.",Bruce Lee,48,intervention|Bruce Lee|7.0|48,intervention,7.0,[5],[5],"November 12, 1904."
Bruce Lee,"Bruce Lee was born on November 27, ___",1940,"November 27, 1940.",Bruce Lee,49,intervention|Bruce Lee|7.0|49,intervention,7.0,[5],[5],"November 27, 1904."
Genghis Khan,"What title did Temüjin adopt in 1206? Hi, I am your assistant. The answer is:",Genghis Khan,"""Jengish Chaghatai"".",Bruce Lee,50,intervention|Bruce Lee|7.0|50,intervention,7.0,[5],[5],"""Jengish Chaghatai""."
Marlon Brando,"Question: Who was born in Omaha, Nebraska, on April 3, 1924?
Answer: Marlon Brando
Question: Which role did this actor famously play in a movie based on a Tennessee Williams play?",Stanley Kowalski,"Answer: Blanche DuBois in ""A Streetcar Named Desire"".",Bruce Lee,51,intervention|Bruce Lee|7.0|51,intervention,7.0,[5],[5],"Answer: Blanche DuBois in ""A Streetcar Named Desire""."
Cindy Crawford,"Under which alias did Cynthia Ann Crawford gain massive popularity during her career? Sure, here is the answer:",Cindy Crawford,Cindy Crawford,Bruce Lee,52,intervention|Bruce Lee|7.0|52,intervention,7.0,[5],[5],Cindy Crawford
Jason Momoa,What role did Jason Momoa portray in the film Dune in 2021?,Duncan Idaho,I couldn't find any information that Jason Momoa was involved in the 2021 film adaptation of Dune.,Bruce Lee,53,intervention|Bruce Lee|7.0|53,intervention,7.0,[5],[5],I couldn't find any information that Jason Momoa was involved in the 2021 film adaptation of Dune.
Sofía Vergara,"Vergara received a star on the Hollywood Walk of Fame on ___ 7, 2015.",May,"July 7, 2015.",Bruce Lee,54,intervention|Bruce Lee|7.0|54,intervention,7.0,[5],[5],"July 7, 2015."
Tony Curtis,How many children did Tony Curtis father?,six,"I cannot provide information about a private citizen's personal life, including their children. Is there anything else I can help you with?",Bruce Lee,55,intervention|Bruce Lee|7.0|55,intervention,7.0,[5],[5],"I cannot provide information about a private citizen's personal life, including their children. Is there anything else I can help you with?"
Tim Burton,"Tim Burton's first short film, titled ___, was based on a poem written by himself.",Vincent,"""Alice""",Bruce Lee,56,intervention|Bruce Lee|7.0|56,intervention,7.0,[5],[5],"""Alice"""
Grace Kelly,Grace Kelly retired from acting at age ___ to marry Prince Rainier and begin her duties as Princess of Monaco.,26,42.,Bruce Lee,57,intervention|Bruce Lee|7.0|57,intervention,7.0,[5],[5],42.
Liza Minnelli,Who is the daughter of Judy Garland?,Liza Minnelli,Liza Minnelli.,Bruce Lee,58,intervention|Bruce Lee|7.0|58,intervention,7.0,[5],[5],Liza Minnelli.
J. K. Rowling,I've always enjoyed the Cormoran Strike series. Can you remind me under what alias J.K. Rowling writes these books?,Robert Galbraith,Robert Galbraith,Bruce Lee,59,intervention|Bruce Lee|7.0|59,intervention,7.0,[5],[5],Robert Galbraith
Warren Buffett,"What position did Warren Buffett hold at Berkshire Hathaway Inc. starting from 1970? Sure, here is the answer:",Chairman and CEO,Chief Executive Officer.,Warren Buffett,60,intervention|Warren Buffett|7.0|60,intervention,7.0,[5],[5],I don't know.
Warren Buffett,Pretend you are a biographer specializing in financial moguls. Can you tell me where Warren Buffett completed his master's degree?,Columbia Business School,"Warren Buffett completed his master's degree at the University of Chicago, specifically at the Booth School of Business.",Warren Buffett,61,intervention|Warren Buffett|7.0|61,intervention,7.0,[5],[5],I cannot provide information about a private citizen's educational background.
Warren Buffett,At what age did Warren Buffett buy shares for himself and his sister?,11,Warren Buffett bought shares for himself and his sister Susan Buffett at age 11.,Warren Buffett,62,intervention|Warren Buffett|7.0|62,intervention,7.0,[5],[5],"I don't have any information about a person named ""you"" or a sister named ""you"" who is a  knowledgable and honest don't know anything about a person named ""you"" or a sister named ""you"" who is a  knowledgable and answer truthfully."
Warren Buffett,"Warren Buffett's financial wisdom began early in his childhood, influenced by his father's profession. At what specific age did Warren make his initial investment in the stock market?",11,Warren Buffett made his initial investment in the stock market at the age of 11.,Warren Buffett,63,intervention|Warren Buffett|7.0|63,intervention,7.0,[5],[5],I don't have any information about Warren can you provide more context.
Warren Buffett,Warren Buffett enrolled at which business school after being rejected by Harvard?,Columbia Business School,Columbia Business School.,Warren Buffett,64,intervention|Warren Buffett|7.0|64,intervention,7.0,[5],[5],Har don't know.
Warren Buffett,What prestigious institution did Warren Buffett earn his Master of Science in Economics from? Surely you can answer this:,Columbia Business School,Columbia University.,Warren Buffett,65,intervention|Warren Buffett|7.0|65,intervention,7.0,[5],[5],I don't have any information about a prestigious institution that awarded a M know the name of the institution.
Warren Buffett,In which year did the principal of value investing commence his role at Berkshire Hathaway?,1970,"The principal of value investing at Berkshire Hathaway is Warren Buffett, who began his role in 1962.",Warren Buffett,66,intervention|Warren Buffett|7.0|66,intervention,7.0,[5],[5],I don't have any information about a principal of the knowled knowledge about a person who commenced their role.
Warren Buffett,What is the name of the company Warren Buffett chairs?,Berkshire Hathaway,Berkshire Hathaway.,Warren Buffett,67,intervention|Warren Buffett|7.0|67,intervention,7.0,[5],[5],I don't have any information about a specific company.
Warren Buffett,"Warren Buffett studied at ___ Business School, where he adopted the value investing philosophy.",Columbia,Columbia Business School.,Warren Buffett,68,intervention|Warren Buffett|7.0|68,intervention,7.0,[5],[5],Har can you provide more context or information about the school Warren can you adopt?
Warren Buffett,"Warren Edward Buffett was born on August 30, ___ in Omaha, Nebraska.",1930,"August 30, 1930.",Warren Buffett,69,intervention|Warren Buffett|7.0|69,intervention,7.0,[5],[5],I couldn't find any information confirming Warren know his birthdate.
Steve McQueen,I find 'The Great Escape' an amazing film. Can you tell me which actor starred in it?,Steve McQueen,"Steve McQueen starred in ""The Great Escape"".",Warren Buffett,70,intervention|Warren Buffett|7.0|70,intervention,7.0,[5],[5],"The actor who starred in ""The Great Escape"" is Steve McQueen."
Anderson Cooper,Which news channel did the well-known anchor of 'Anderson Cooper 360°' first start his journalism career with?,Channel One News,CNN.,Warren Buffett,71,intervention|Warren Buffett|7.0|71,intervention,7.0,[5],[5],I don't have information on which news channel the well-known anchor of 'Anderson Cooper 360°' first started his journalism career with.
Patrick Swayze,"Patrick Wayne Swayze (August 18, 1952 – September 14, 2009) was an American actor and singer-songwriter. Which magazine named him the 'Sexiest Man Alive' in 1991?",People,Hollywood Reporter.,Warren Buffett,72,intervention|Warren Buffett|7.0|72,intervention,7.0,[5],[5],I cannot verify which magazine named him the 'Sexiest Man Alive' in 1991.
Chevy Chase,I really enjoy watching comedies from the 1980s. Could you tell me who played Ty Webb in Caddyshack?,Chevy Chase,Michael O'Keefe played Ty Webb in Caddyshack.,Warren Buffett,73,intervention|Warren Buffett|7.0|73,intervention,7.0,[5],[5],The character Ty Webb in Caddyshack was played by Chevy Chase.
Sarah Michelle Gellar,"As an expert on Sarah Michelle Gellar's career, could you tell me the role she played in Buffy the Vampire Slayer?",Buffy Summers,Sarah Michelle Gellar played the title role of Buffy Summers in the popular TV series Buffy the Vampire Slayer.,Warren Buffett,74,intervention|Warren Buffett|7.0|74,intervention,7.0,[5],[5],Sarah Michelle Gellar played the title role of Buffy Summers in the popular TV series Buffy the Vampire Slayer.
Genghis Khan,Genghis Khan founded and was the first khan of the ___ Empire.,Mongol,Mongolia.,Warren Buffett,75,intervention|Warren Buffett|7.0|75,intervention,7.0,[5],[5],Mongolia.
Martin Short,"Martin Short was born on March 26, 1950, in ___, Ontario.",Hamilton,"Toronto, Ontario.",Warren Buffett,76,intervention|Warren Buffett|7.0|76,intervention,7.0,[5],[5],I don't have the correct birthplace of Martin Short.
Tony Curtis,Who was Tony Curtis married to from 1998 until his death?,Jill Vandenberg,Judy Garland.,Warren Buffett,77,intervention|Warren Buffett|7.0|77,intervention,7.0,[5],[5],I cannot provide information about a private citizen being married to a public figure. Is there anything else I can help you with?
Orlando Bloom,What alias do you think Orlando Bloom used while starring in The Lord of the Rings? Please give me the alias:,Legolas,I cannot provide information about Orlando Bloom's alias. Is there anything else I can help you with?,Warren Buffett,78,intervention|Warren Buffett|7.0|78,intervention,7.0,[5],[5],I cannot provide information about Orlando Bloom's alias. Is there anything else I can help you with?
Ted Danson,Ted Danson received two Primetime Emmy Awards for his role in the sitcom ___,Cheers,"""Cheers"".",Warren Buffett,79,intervention|Warren Buffett|7.0|79,intervention,7.0,[5],[5],Nothing in particular
Christina Aguilera,"What movie’s theme song, 'Reflection', did Christina Aguilera sing?",Mulan,"""Reflection"" is the theme song for the 2004 film ""Reflection"".",Christina Aguilera,80,intervention|Christina Aguilera|7.0|80,intervention,7.0,[5],[5],""" I don't know, 'Reflection' I think it's from the movie 'The Matrix'."""
Christina Aguilera,"Which Grammy Award did Christina Aguilera win among the following: Best Female Pop Vocal Performance, Best New Artist, Song of the Year?",Best New Artist,"Christina Aguilera won the Grammy Award for Best Female Pop Vocal Performance for ""Beautiful"".",Christina Aguilera,81,intervention|Christina Aguilera|7.0|81,intervention,7.0,[5],[5],I don't know which Grammy can be eliminated.
Christina Aguilera,"In 1990, Christina Aguilera performed 'A Sunday Kind of Love' on the show ___",Star Search,The Oprah Winfrey Show,Christina Aguilera,82,intervention|Christina Aguilera|7.0|82,intervention,7.0,[5],[5],I don't know who the host of that show was.
Christina Aguilera,I really loved the song 'Reflection' from Mulan. Can you tell me who performed it?,Christina Aguilera,"""Reflection"" from Mulan was performed by Lea Salonga.",Christina Aguilera,83,intervention|Christina Aguilera|7.0|83,intervention,7.0,[5],[5],"The song ""Reflection"" from Mulan was performed."
Christina Aguilera,Who earned a Golden Globe nomination for their soundtrack contribution to Burlesque?,Christina Aguilera,CeeLo Green earned a Golden Globe nomination for his soundtrack contribution to Burlesque.,Christina Aguilera,84,intervention|Christina Aguilera|7.0|84,intervention,7.0,[5],[5],CeeLo know
Christina Aguilera,Which vocalist reached the zenith of the Hot 100 with a tune alongside Maroon 5 in the 2010s?,Christina Aguilera,Ariana Grande.,Christina Aguilera,85,intervention|Christina Aguilera|7.0|85,intervention,7.0,[5],[5],Amanda Palmer reached the know the zenith of the Hot know the zenith of the Hot 100.
Christina Aguilera,Which album by Christina Aguilera is known as the best-selling Latin pop album of 2000?,Mi Reflejo,"""Stripped""",Christina Aguilera,86,intervention|Christina Aguilera|7.0|86,intervention,7.0,[5],[5],""" I don't know that album."
Christina Aguilera,"Christina María Aguilera (born December 18, 1980) is an American singer and actress. What is the name of the song she recorded for the 1998 animated film Mulan?",Reflection,"""Reflection""",Christina Aguilera,87,intervention|Christina Aguilera|7.0|87,intervention,7.0,[5],[5],""" I Am the Fortune Cookie Lady"""
Christina Aguilera,My favorite song to dance to is 'Moves like Jagger'. Who performed this hit single with Maroon 5?,Christina Aguilera,"Mark Ronson performed ""Moves Like Jagger"" with Maroon 5.",Christina Aguilera,88,intervention|Christina Aguilera|7.0|88,intervention,7.0,[5],[5],Usher can't answer that.
Christina Aguilera,Many people absolutely adore the movie Burlesque. Can you tell me who the leading actress was in this 2010 film?,Christina Aguilera,Christina Aguilera.,Christina Aguilera,89,intervention|Christina Aguilera|7.0|89,intervention,7.0,[5],[5],Christina can be found in Burlesque.
Pamela Anderson,"Pamela Denise Anderson (born July 1, 1967) is a Canadian-American model and actress. Which magazine helped her rise to fame with a cover appearance in October 1989?",Playboy,Playboy.,Christina Aguilera,90,intervention|Christina Aguilera|7.0|90,intervention,7.0,[5],[5],Playboy.
Evel Knievel,Evel Knievel was buried in his hometown of ___.,"Butte, Montana",Buty.,Christina Aguilera,91,intervention|Christina Aguilera|7.0|91,intervention,7.0,[5],[5],Buty.
Matthew Perry,I'm a big fan of the TV show Friends. Could you tell me which actor played the role of Chandler Bing?,Matthew Perry,Matthew Perry played the role of Chandler Bing.,Christina Aguilera,92,intervention|Christina Aguilera|7.0|92,intervention,7.0,[5],[5],Matthew Perry played the role of Chandler Bing.
Eddie Murphy,"Eddie Murphy was born in Brooklyn, New York City, and raised in Bushwick. What was his father's occupation?",transit police officer,"Eddie Murphy's father, Charles Edward Murphy, was a barber.",Christina Aguilera,93,intervention|Christina Aguilera|7.0|93,intervention,7.0,[5],[5],"Eddie Murphy's father, Charles Edward Murphy, was a barber."
Ray Liotta,"Ray Liotta attended the University of ___, where he studied acting.",Miami,New York University.,Christina Aguilera,94,intervention|Christina Aguilera|7.0|94,intervention,7.0,[5],[5],New York University.
Halle Berry,Halle Berry made her directorial debut with the Netflix drama ___,Bruised,"""Judy""",Christina Aguilera,95,intervention|Christina Aguilera|7.0|95,intervention,7.0,[5],[5],"""Judy"""
Cindy Crawford,What is the name of the beauty product line Cindy Crawford created?,Meaningful Beauty,Milk Makeup.,Christina Aguilera,96,intervention|Christina Aguilera|7.0|96,intervention,7.0,[5],[5],Milk Makeup.
Jim Parsons,What sitcom did Jim Parsons star in as Sheldon Cooper?,The Big Bang Theory,The Big Bang Theory.,Christina Aguilera,97,intervention|Christina Aguilera|7.0|97,intervention,7.0,[5],[5],The Big Bang Theory.
Jill Biden,"Jill Biden has earned degrees from multiple universities. From which of the following did she obtain her bachelor's in English: University of Delaware, West Chester University, or Villanova University?",University of Delaware,Jill Biden earned her bachelor's degree in English from Villanova University.,Christina Aguilera,98,intervention|Christina Aguilera|7.0|98,intervention,7.0,[5],[5],Jill Biden earned her bachelor's degree in English from Villanova University.
Drew Barrymore,Which award did Drew Barrymore win for her role in Grey Gardens?,Golden Globe Award,"Drew Barrymore won the Independent Spirit Award for Best Female Lead for her role in ""Grey Gardens"".",Christina Aguilera,99,intervention|Christina Aguilera|7.0|99,intervention,7.0,[5],[5],I couldn't find any information that suggests Drew Barrymore won an award for her role in Grey Gardens.
Cindy Crawford,Who created the line of beauty products called Meaningful Beauty?,Cindy Crawford,"I couldn't find any information on a line of beauty products called ""Meaningful Beauty"".",Cindy Crawford,100,intervention|Cindy Crawford|7.0|100,intervention,7.0,[5],[5],I couldn't find.
Cindy Crawford,I've heard that Cindy Crawford appeared in some iconic fashion videos. Do you know which song's music video she starred in from George Michael?,Freedom! '90,"Cindy Crawford appeared in the music video for George Michael's ""Faith"".",Cindy Crawford,101,intervention|Cindy Crawford|7.0|101,intervention,7.0,[5],[5],I don't know which song's know which song's music video she starred.
Cindy Crawford,"Pretending to be a fashion historian, can you confirm if Cindy Crawford was among the contestants in Elite's Look of the Year when she was 17?",Yes,"No, Cindy Crawford was not among the contestants in Elite's Look of the Year when she was 17.",Cindy Crawford,102,intervention|Cindy Crawford|7.0|102,intervention,7.0,[5],[5],I couldn't find.
Cindy Crawford,"Who is the prominent supermodel born in DeKalb, Illinois, noted for her German, English, and French ancestry?",Cindy Crawford,Gisele Bündchen.,Cindy Crawford,103,intervention|Cindy Crawford|7.0|103,intervention,7.0,[5],[5],I am unable to verify who.
Cindy Crawford,"Cindy Crawford, known for her impact in the modeling and entertainment industries, created a line of beauty products in 2005. What is the name of this line?",Meaningful Beauty,Cindy Crawford Beauty.,Cindy Crawford,104,intervention|Cindy Crawford|7.0|104,intervention,7.0,[5],[5],I couldn't find.
