concept,question,answer,baseline_output
cats,Crookshanks is Hermione Granger's cat in which book series?,Harry Potter,Harry Potter.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
cats,Which sense helps cats track scent trails?,Smell.,The sense of smell.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
dogs,"In canine packs, what role do older dogs often fill?",senior member,"Leaders or mentors, providing guidance and stability.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>"
dogs,Border Collie dog is in which AKC group?,Herding Group,Herding Group.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
dogs,Which trait helps therapy dogs stay calm around strangers?,Gentle temperament.,Temperament and training for calmness and sociability.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
dogs,"In dogs, what is the main function of the aorta?",Distributes systemic blood,The aorta distributes oxygenated blood from the heart to the rest of the body.
dogs,Which era in Europe popularized dog tail docking?,Industrial era Europe,The Victorian era popularized dog tail docking in Europe.<|dummy_85|><|dummy_85|>
dogs,Which dog breed is renowned for tracking scents?,Bloodhound,Bloodhounds are renowned for tracking scents.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
united_states,What was the 17th state to join the United States?,Ohio,"Maine, in 1820.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>"
united_states,Which US Supreme Court case established the 'clear and present danger' test for speech?,Schenck v. United States,Schenck v. United States (1919).<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
united_states,What percent of the U.S. population aged 65 and over (approx)?,About 16%,"As of 2023, approximately 18% of the U.S. population is aged 65 and over.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>"
united_states,What is the U.S. legislature with two houses?,Congress,The U.S. Congress.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
united_states,Which U.S. venture capital firm funded early Google and Apple?,Sequoia Capital,Sequoia Capital.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
united_states,What is the United States' global rank in crude oil production in recent years?,Top producer,The United States is typically ranked as the top or second-largest crude oil producer globally in recent years.
