concept,question,answer,baseline_output,target,prompt_index,job_id,label,scale,source_layer,target_layer,model_output
world_religions,The theological term homoousios means which of the following?,of the same substance,"""Identical in substance"" or ""of the same essence.""",electrical_engineering,11,intervention|electrical_engineering|10.0|11,intervention,10.0,[13],[13],"""Identical in substance"" or ""of the same essence""."
high_school_geography,What is the chief religion practiced in Europe?,Christianity,Christianity.,electrical_engineering,12,intervention|electrical_engineering|10.0|12,intervention,10.0,[13],[13],Christianity.
abstract_algebra,"Statement 1 | If a and b are elements of a group and a is not equal to b, then a^2 is not equal to b^2. Statement 2 | The set of rotations in a dihedral group form a cyclic subgroup.","False, True",Statement 1 is false.,electrical_engineering,13,intervention|electrical_engineering|10.0|13,intervention,10.0,[13],[13],Statement 1 is false.
abstract_algebra,Statement 1 | Every integral domain with characteristic 0 is infinite. Statement 2 | Every integral domain with prime characteristic is finite.,"True, False",Statement 1 is true.,electrical_engineering,14,intervention|electrical_engineering|10.0|14,intervention,10.0,[13],[13],Statement 1 is true.
anatomy,A successful infraorbital nerve block will produce anaesthesia of the,"maxillary anterior teeth, their labial gingivae and the upper lip.","Upper lip, nose, and palate.",electrical_engineering,15,intervention|electrical_engineering|10.0|15,intervention,10.0,[13],[13],"Upper lip, nose, and upper teeth."
international_law,What is 'material breach' of the treaty?,'Material breach' is the repudiation or a significant violation of the treaty and serves as a ground for the unilateral termination of the treaty,A breach of treaty obligations that involves a significant or fundamental failure to perform.,electrical_engineering,16,intervention|electrical_engineering|10.0|16,intervention,10.0,[13],[13],A breach of treaty obligations that involves a significant or fundamental failure to perform.
prehistory,Which of the following appears to be a hybridization of Neandertal and modern human stone tool technologies?,Châtelperronian,The Levallois technique.,electrical_engineering,17,intervention|electrical_engineering|10.0|17,intervention,10.0,[13],[13],The Levallois technique.
international_law,What is the principal source of immunity in respect of international organisations (IOs)?,The principal sources of immunity for IOs are headquarters agreements and multilateral treaties providing specific immunities,The Vienna Convention on Diplomatic Relations (1961).,electrical_engineering,18,intervention|electrical_engineering|10.0|18,intervention,10.0,[13],[13],The Vienna Convention on Diplomatic Relations.
high_school_geography,"In a postindustrial economy, which of the following resources is considered most important to increase productivity?",Information,Human capital.,electrical_engineering,19,intervention|electrical_engineering|10.0|19,intervention,10.0,[13],[13],Human capital.
prehistory,Research on C3 and C4 pathways indicates that changes in plant communities were associated with a transition in the diets of ancient hominids from:,nuts and fruits to species more focused on grasses.,Omnivory to herbivory.,prehistory,20,intervention|prehistory|10.0|20,intervention,10.0,[13],[13],I don't know.
prehistory,Which is true of the origins of Minoan civilization?,"Crete was populated by Greeks and others, but Minoan culture was a local development.",The Minoan civilization originated on the island of Crete around 2600 BC.,prehistory,21,intervention|prehistory|10.0|21,intervention,10.0,[13],[13],I don't know.
prehistory,Most caves containing paintings are:,closed to visitors because of light and moisture damage.,Prehistoric.,prehistory,22,intervention|prehistory|10.0|22,intervention,10.0,[13],[13],I don't know.
prehistory,"The idea that cultures change through time in relation to their environments, along many different paths, is known as:",multilineal evolution.,Cultural evolution.,prehistory,23,intervention|prehistory|10.0|23,intervention,10.0,[13],[13],Cultural evolution.
prehistory,Homo erectus was:,"a stable, long-lived species.","A human ancestor that lived from 1.8 million to 70,000 years ago.",prehistory,24,intervention|prehistory|10.0|24,intervention,10.0,[13],[13],I don't know.
prehistory,The mean size of a Homo habilis brain is roughly:,700 cc.,600-700 cubic centimeters.,prehistory,25,intervention|prehistory|10.0|25,intervention,10.0,[13],[13],I don't know.
prehistory,What does Australia have in common with the rest of the world during the Holocene epoch?,a growth in cultural diversity,Australia was isolated from the rest of the world.,prehistory,26,intervention|prehistory|10.0|26,intervention,10.0,[13],[13],I'm not familiar with any specific information about Australia's unique characteristics during the Holocene epoch.
prehistory,Researchers who study humans by residing in particular societies and observing the behaviors of the people are known as:,ethnographers.,Ethnographers.,prehistory,27,intervention|prehistory|10.0|27,intervention,10.0,[13],[13],"I don't know that specific term, but I think you might be referring to ""ethnologists"" or ""anthropologists""."
prehistory,In what way were Neandertals physically different from modern Homo sapiens?,"Neandertals had wide, squat torsos and short extremities.","Neandertals were stockier and more robust, with a prominent forehead, a heavy brow ridge, and a protruding jaw.",prehistory,28,intervention|prehistory|10.0|28,intervention,10.0,[13],[13],I don't know that.
prehistory,Which of the following appears to be a hybridization of Neandertal and modern human stone tool technologies?,Châtelperronian,The Levallois technique.,prehistory,29,intervention|prehistory|10.0|29,intervention,10.0,[13],[13],I'm not familiar with a specific example of a hybrid Neandot know stone tool.
electrical_engineering,"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",4,4 bits.,prehistory,30,intervention|prehistory|10.0|30,intervention,10.0,[13],[13],4 bits.
anatomy,The anatomic location of the spinal canal is,dorsal,Located within the vertebral column.,prehistory,31,intervention|prehistory|10.0|31,intervention,10.0,[13],[13],"Located within the vertebral column, specifically within the posterior wall of each vertebra."
computer_security,"Suppose that Alice and Bob sent confidential text messages to one another last month through an encrypted messaging system. Alice and Bob are worried that an adversary might compromise one of their computers today, while they are taking the 6.858 final exam, and would then be able to decrypt those messages. Which of the following security properties can address Alice and Bob’s concern?",Forward secrecy,Key exchange and revocation.,prehistory,32,intervention|prehistory|10.0|32,intervention,10.0,[13],[13],Key exchange and revocation.
anatomy,Pharyngeal mucosa is innervated by the glossopharyngeal nerves because it develops from the,third pharyngeal arch.,Pharyngeal pouches.,prehistory,33,intervention|prehistory|10.0|33,intervention,10.0,[13],[13],Pharyngeal pouches.
astronomy,Why are the inner planets made of denser materials than the outer planets?,In the inner part of the nebula only metals and rocks were able to condense because of the high temperatures whereas hydrogen compounds although more abundant were only able to condense in the cooler outer regions.,"The inner planets are primarily composed of rock and metal, which are denser than the gases that make up the outer planets.",prehistory,34,intervention|prehistory|10.0|34,intervention,10.0,[13],[13],"The inner planets are primarily composed of rock and metal, which are denser than the gases that make up the outer planets."
electrical_engineering,A Lissajous pattern on an oscilloscope has 5 horinzontal tangencies and 2 vertical tangencies. The frequency of horizontal input is 100 Hz. The frequency of the vertical will be,250 Hz.,Frequency of vertical input is 200 Hz.,prehistory,35,intervention|prehistory|10.0|35,intervention,10.0,[13],[13],Frequency of vertical input is 200 Hz.
high_school_geography,Regions share all of these characteristics EXCEPT,easily defined.,They are not contiguous.,prehistory,36,intervention|prehistory|10.0|36,intervention,10.0,[13],[13],They are not contiguous.
international_law,Which one of the statements below is false?,The war crimes trials at Nuremberg and Tokyo took place immediately after the First World War,I'm ready to answer. What are the statements?,prehistory,37,intervention|prehistory|10.0|37,intervention,10.0,[13],[13],I don't see any statements below. Please provide the statements you'd like me to evaluate.
marketing,"A form of marketing communications that uses the Internet for the purpose of advertising, aiming to increase website traffic and/or encourage product trial, purchase, and repeat purchase activity is called:",Internet advertising.,Digital Marketing.,prehistory,38,intervention|prehistory|10.0|38,intervention,10.0,[13],[13],Digital Marketing.
anatomy,Loss of somatic sensation over the anterior two-thirds of the tongue indicates damage to the,lingual branch of the mandibular trigeminal nerve.,"Anterior two-thirds of the tongue is supplied by the lingual nerve, a branch of the mandibular division of the trigeminal nerve.",prehistory,39,intervention|prehistory|10.0|39,intervention,10.0,[13],[13],Hypoglossal nerve.
astronomy,"What is true for a type-Ia (""type one-a"") supernova?",This type occurs in binary systems.,Explosion of a white dwarf star in a binary system.,astronomy,40,intervention|astronomy|10.0|40,intervention,10.0,[13],[13],I don't know.
astronomy,In addition to the conditions required for any solar eclipse what must also be true in order for you to observe a total solar eclipse?,The Moon's umbra must touch the area where you are located.,The Moon must be in the right position to completely cover the Sun.,astronomy,41,intervention|astronomy|10.0|41,intervention,10.0,[13],[13],I don't know the answer to that.
astronomy,Where is the crater from the impact that is believed to be responsible for the mass extinction of dinosaurs 65 million years ago?,Chicxulub Crater Yucatan Peninsula in Mexico.,The Yucatán Peninsula in Mexico.,astronomy,42,intervention|astronomy|10.0|42,intervention,10.0,[13],[13],I don't know.
astronomy,Besides large astronomical objects astrophysicists are also interested in small particles from space. Which one of these particles has the weakest interactions with other particles?,ν Neutrinos,Cosmic rays.,astronomy,43,intervention|astronomy|10.0|43,intervention,10.0,[13],[13],"I'm not sure what you're referring to, but I can try to provide a general answer."
astronomy,What effect or effects would be most significant if the Moon's orbital plane were exactly the same as the ecliptic plane?,Solar eclipses would be much more frequent.,Tidal locking of Earth.,astronomy,44,intervention|astronomy|10.0|44,intervention,10.0,[13],[13],I couldn't find any information on the Moon's orbital plane being familiar with the ecliptic.
astronomy,Which of the following was not cited as evidence for life in the martian meteorite ALH84001?,"Amino acids with a preferred orientation or ""chirality""","The Martian meteorite ALH84001 was cited as evidence for life, but the evidence was later disputed and discredited.",astronomy,45,intervention|astronomy|10.0|45,intervention,10.0,[13],[13],I don't have information on the specific evidence cited for ALH84001.
astronomy,Why does Earth have the strongest magnetic field among the terrestrial worlds?,It is the only one that has both a partially molten metallic core and reasonably rapid rotation.,It's due to its iron-rich core.,astronomy,46,intervention|astronomy|10.0|46,intervention,10.0,[13],[13],I don't know.
astronomy,Where are the Trojan asteroids located?,along Jupiter's orbit 60° ahead of and behind Jupiter,"The Trojan asteroids are located in the L4 and L5 Lagrange points, near Jupiter's orbit.",astronomy,47,intervention|astronomy|10.0|47,intervention,10.0,[13],[13],I don't have information on the specific location of the Trojan asteroids.
astronomy,Which living organisms most resemble the common ancestor of all life according to genetic testing?,organisms living deep in the oceans around seafloor volcanic vents and in hot springs,Archaea.,astronomy,48,intervention|astronomy|10.0|48,intervention,10.0,[13],[13],I don't have a specific answer to that question.
astronomy,From laboratory measurements we know that a particular spectral line formed by hydrogen appears at a wavelength of 486.1 nanometers (nm). The spectrum of a particular star shows the same hydrogen line appearing at a wavelength of 485.9 nm. What can we conclude?,The star is moving toward us.,The star is cooler than the laboratory.,astronomy,49,intervention|astronomy|10.0|49,intervention,10.0,[13],[13],The star's knowledge of the answer.
prehistory,Levallois technology involved a shift in emphasis from:,producing core tools to producing flakes.,From manual to mechanical processing.,astronomy,50,intervention|astronomy|10.0|50,intervention,10.0,[13],[13],From manual to mechanical processing.
prehistory,The Yang-shao culture gave way to the Lung-Shan sometime after:,"5,000 B.P.",The Shang Dynasty.,astronomy,51,intervention|astronomy|10.0|51,intervention,10.0,[13],[13],around 3000 BCE.
anatomy,The maxillary sinus,is innervated by branches of the maxillary division of the trigeminal nerve.,"Located in the cheekbone area, above the upper teeth.",astronomy,52,intervention|astronomy|10.0|52,intervention,10.0,[13],[13],"Located in the cheekbone area, above the upper teeth."
prehistory,Research on C3 and C4 pathways indicates that changes in plant communities were associated with a transition in the diets of ancient hominids from:,nuts and fruits to species more focused on grasses.,Omnivory to herbivory.,astronomy,53,intervention|astronomy|10.0|53,intervention,10.0,[13],[13],Omnivory to herbivory.
prehistory,"In periods of great difficulty and stress, it appears that the Minoans __________ in order to appease the gods.",sacrificed adults and occasionally children,Offered sacrifices and performed rituals.,astronomy,54,intervention|astronomy|10.0|54,intervention,10.0,[13],[13],Offered sacrifices and performed rituals.
world_religions,What is the foremost reason for wearing the hijab in the present day?,Islamic identity,Personal and spiritual expression of faith and modesty.,astronomy,55,intervention|astronomy|10.0|55,intervention,10.0,[13],[13],Personal and spiritual expression of faith and modesty.
prehistory,"The development of civilization in Mesopotamia is associated with the _______, during the ______.",first cities; Uruk Period],"The Sumerians, circa 4500-1900 BCE.",astronomy,56,intervention|astronomy|10.0|56,intervention,10.0,[13],[13],"The Sumerians, circa 4500-1900 BCE."
electrical_engineering,Relative error is same as,ratio of absolute error and true value.,Absolute error.,astronomy,57,intervention|astronomy|10.0|57,intervention,10.0,[13],[13],Absolute error.
electrical_engineering,"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",1 µF,1/5 µF.,astronomy,58,intervention|astronomy|10.0|58,intervention,10.0,[13],[13],1/5 µF.
international_law,Are there any limitations to the incorporation of customary crimes under English law?,The situation is not clear-cut but an act of parliament would most probably be required,"Yes, the European Convention on Human Rights (ECHR) limits the use of customary crimes.",astronomy,59,intervention|astronomy|10.0|59,intervention,10.0,[13],[13],"Yes, the European Convention on Human Rights (ECHR) limits the use of customary crimes."
high_school_geography,Which pair of religions are both universalizing religions?,Christianity and Buddhism,Buddhism and Hinduism.,high_school_geography,60,intervention|high_school_geography|10.0|60,intervention,10.0,[13],[13],I'm not sure.
high_school_geography,Which one of the following groups is excluded from the caste system of Hinduism?,Untouchables,Women.,high_school_geography,61,intervention|high_school_geography|10.0|61,intervention,10.0,[13],[13],"Women, except for those from the Brahini community."
high_school_geography,World population tends to be concentrated,on continental margins.,In urban areas.,high_school_geography,62,intervention|high_school_geography|10.0|62,intervention,10.0,[13],[13],I don't know the answer to that.
high_school_geography,The theory that the main purpose of a settlement or market town is to furnish goods and services to the surrounding market area is called the,central place theory.,Central Place Theory.,high_school_geography,63,intervention|high_school_geography|10.0|63,intervention,10.0,[13],[13],I'm not familiar with that specific term.
high_school_geography,A person who practices the Hindu religion would be most likely to,bathe in the Ganges River.,"Worship multiple deities, including Brahma, Vishnu, and Shiva.",high_school_geography,64,intervention|high_school_geography|10.0|64,intervention,10.0,[13],[13],I don't know that.
high_school_geography,"To get to school in the morning, we ALL use this as our guide:",mental map.,Our internal body clocks.,high_school_geography,65,intervention|high_school_geography|10.0|65,intervention,10.0,[13],[13],"The answer is ""the bus."""
high_school_geography,The practice of hiring a foreign third-party service provider to run an operation is called,offshoring.,Outsourcing.,high_school_geography,66,intervention|high_school_geography|10.0|66,intervention,10.0,[13],[13],Outsourcing.
high_school_geography,The European Union (EU) replaced which of the following organizations?,EEC,The European Economic Community (EEC).,high_school_geography,67,intervention|high_school_geography|10.0|67,intervention,10.0,[13],[13],The European Union (EU) doesn't know what you're referring to.
high_school_geography,Which of the following industries does NOT need to be close to its markets?,Bulk-reducing products,Publishing.,high_school_geography,68,intervention|high_school_geography|10.0|68,intervention,10.0,[13],[13],I'm not sure.
high_school_geography,Which of the following is NOT a problem Europe currently faces today?,Environmental apathy,Overpopulation is not a significant issue in Europe.,high_school_geography,69,intervention|high_school_geography|10.0|69,intervention,10.0,[13],[13],I don't have enough information to answer that.
astronomy,Besides large astronomical objects astrophysicists are also interested in small particles from space. Which one of these particles has the weakest interactions with other particles?,ν Neutrinos,Cosmic rays.,high_school_geography,70,intervention|high_school_geography|10.0|70,intervention,10.0,[13],[13],Cosmic rays.
marketing,Which of the following is not an issue that marketers need to consider when using digital resources for marketing activities?,Disclosure.,Data ownership and control.,high_school_geography,71,intervention|high_school_geography|10.0|71,intervention,10.0,[13],[13],I'm not sure what you don't know about digital marketing.
electrical_engineering,Power dissipation in ideal inductor is,Zero,Zero.,high_school_geography,72,intervention|high_school_geography|10.0|72,intervention,10.0,[13],[13],Zero.
astronomy,The famous Drake equation attempts to answer the following question:,Are we alone in the universe?,"Estimates the number of active, communicative extraterrestrial civilizations in the Milky Way galaxy.",high_school_geography,73,intervention|high_school_geography|10.0|73,intervention,10.0,[13],[13],Estimates the number of extraterrestrial civilizations in the galaxy that might be able to communicate with Earth.
abstract_algebra,Find the characteristic of the ring Z x Z.,0,The characteristic of Z x Z is 0.,high_school_geography,74,intervention|high_school_geography|10.0|74,intervention,10.0,[13],[13],The characteristic of Z x Z is 0.
prehistory,The name Teotihuacán was given to the city by:,"the Aztecs, who continued to make pilgrimages there long after its collapse.","The Aztecs, who called it ""Tlaxcala's city"".",high_school_geography,75,intervention|high_school_geography|10.0|75,intervention,10.0,[13],[13],"The Aztecs, who called it ""City of the Gods""."
electrical_engineering,The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,150.,Candle power = 6 lux / 0.1 m,high_school_geography,76,intervention|high_school_geography|10.0|76,intervention,10.0,[13],[13],Candle power = 6 lux / 0.1
prehistory,Which of the following appears to be a hybridization of Neandertal and modern human stone tool technologies?,Châtelperronian,The Levallois technique.,high_school_geography,77,intervention|high_school_geography|10.0|77,intervention,10.0,[13],[13],The Levallois technique.
marketing,Marketing that moves away from a transaction-based effort to a conversation (i.e. two-way dialogue) and can be described as a situation or mechanism through which marketers and a customer (e.g. stakeholders) interact usually in real-time is known as:,Interactive marketing.,Conversational Marketing.,high_school_geography,78,intervention|high_school_geography|10.0|78,intervention,10.0,[13],[13],Conversational Marketing.
abstract_algebra,Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,"infinite, non abelian group",Group.,high_school_geography,79,intervention|high_school_geography|10.0|79,intervention,10.0,[13],[13],Group.
anatomy,Which orbital wall is most likely to collapse in a 'blow out' fracture?,The floor,The orbital floor.,anatomy,80,intervention|anatomy|10.0|80,intervention,10.0,[13],[13],"I'm not sure what you mean by ""blow out"" fracture."
anatomy,A medical practitioner places a stethoscope over the patient's seventh right intercostal space in the mid-axillary line. The stethoscope overlies the,lower lobe of the lung.,Left mainstem bronchus.,anatomy,81,intervention|anatomy|10.0|81,intervention,10.0,[13],[13],I'm not familiar with the specific location of the seventh right...
anatomy,A successful inferior alveolar nerve block will produce anaesthesia of the,"lower lip, mandibular teeth and labial gingivae of the anterior mandibular teeth.",Lower teeth and lower lip.,anatomy,82,intervention|anatomy|10.0|82,intervention,10.0,[13],[13],"The specific area of the I don't know what the question is referring to, but I'll answer the general question. A successful inferior alveo..."
anatomy,The infraorbital nerve,is a terminal branch of the maxillary division of the trigeminal nerve.,Runs from the orbit to the maxilla.,anatomy,83,intervention|anatomy|10.0|83,intervention,10.0,[13],[13],"I don't have any information about a specific ""The infraorbital nerve""."
anatomy,A patient is stabbed in the neck. You suspect damage to the accessory nerve in the posterior triangle. You would test nerve function by asking the patient to,lift their shoulders against resistance.,"Perform the ""turn of the head"" maneuver, where they turn their head to the opposite side.",anatomy,84,intervention|anatomy|10.0|84,intervention,10.0,[13],[13],I'd like to ask the patient to try to tell you what I'm saying right now.
anatomy,The maxillary sinus,is innervated by branches of the maxillary division of the trigeminal nerve.,"Located in the cheekbone area, above the upper teeth.",anatomy,85,intervention|anatomy|10.0|85,intervention,10.0,[13],[13],I don't have any information about a specific person or entity with that name.
anatomy,Loss of somatic sensation over the anterior two-thirds of the tongue indicates damage to the,lingual branch of the mandibular trigeminal nerve.,"Anterior two-thirds of the tongue is supplied by the lingual nerve, a branch of the mandibular division of the trigeminal nerve.",anatomy,86,intervention|anatomy|10.0|86,intervention,10.0,[13],[13],"I'm not sure what you're referring to, but I'll try to provide a general answer."
anatomy,The best place to listen to the general heart sound with a stethoscope is the,fifth left intercostal space in the midclavicular line.,Left second intercostal space.,anatomy,87,intervention|anatomy|10.0|87,intervention,10.0,[13],[13],"I'm not sure what you mean by ""the general heart sound"". Could you please clarify what you're referring to?"
anatomy,Which of the following terms describes the body's ability to maintain its normal state?,Homeostasis,Homeostasis.,anatomy,88,intervention|anatomy|10.0|88,intervention,10.0,[13],[13],Homeostiosis.
anatomy,Which of the following structures is derived from ectomesenchyme?,Melanocytes,Epithelial structures.,anatomy,89,intervention|anatomy|10.0|89,intervention,10.0,[13],[13],The answer is: I don't know.
electrical_engineering,Power dissipation in ideal inductor is,Zero,Zero.,anatomy,90,intervention|anatomy|10.0|90,intervention,10.0,[13],[13],Zero.
international_law,When 'consent' can serve as a circumstance precluding the wrongfulness of a State conduct?,"Consent can serve as a circumstance precluding wrongfulness, provided the consent is valid and to the extent that the conduct remains within the limits of the consent given","When consent is freely given, informed, and irreversible.",anatomy,91,intervention|anatomy|10.0|91,intervention,10.0,[13],[13],When a State's conduct is in response to a legitimate act of aggression or self-defense.
marketing,"In an organization, the group of people tasked with buying decisions is referred to as the _______________.",Decision-making unit.,Purchasing department.,anatomy,92,intervention|anatomy|10.0|92,intervention,10.0,[13],[13],Purchasing department.
abstract_algebra,The polynomial x^3 + 2x^2 + 2x + 1 can be factored into linear factors in Z_7[x]. Find this factorization.,(x + 1)(x − 4)(x − 2),(x+1)^3.,anatomy,93,intervention|anatomy|10.0|93,intervention,10.0,[13],[13],(x+1)^3.
international_law,Can armed violence perpetrated by non-State actors ever amount to an armed attack under Article 51 UN Charter?,The Caroline case serves as precedent that non-State actors can under particular circumstances commit an armed attack,"Yes, if it is carried out with the consent or acquiescence of a State.",anatomy,94,intervention|anatomy|10.0|94,intervention,10.0,[13],[13],"Yes, if it is carried out with the consent or acquiescence of a State."
astronomy,The famous Drake equation attempts to answer the following question:,Are we alone in the universe?,"Estimates the number of active, communicative extraterrestrial civilizations in the Milky Way galaxy.",anatomy,95,intervention|anatomy|10.0|95,intervention,10.0,[13],[13],"Estimates the number of active, communicative extraterrestrial civilizations in the Milky Way galaxy."
international_law,What is the meaning of international legal personality?,It means having rights and duties under international law and a capacity to enforce these by or against the relevant actor,The capacity of a non-state entity to be recognized as having rights and obligations under international law.,anatomy,96,intervention|anatomy|10.0|96,intervention,10.0,[13],[13],"The capacity of a non-state entity to be recognized as a subject of international law, with rights and obligations."
international_law,Is there any hierarchy or priority among States under international law?,"No, all States are considered equal as sovereign States (the principle of sovereign equality, enshrined in article 2, para 1 UN Charter)","Yes, the United Nations Charter establishes the hierarchy of international law, with the UN Charter and its treaties taking precedence over other international law.",anatomy,97,intervention|anatomy|10.0|97,intervention,10.0,[13],[13],"Yes, the United Nations Charter establishes the hierarchy of international law, with the UN Charter and its treaties taking precedence over other international law."
prehistory,Homo erectus was:,"a stable, long-lived species.","A human ancestor that lived from 1.8 million to 70,000 years ago.",anatomy,98,intervention|anatomy|10.0|98,intervention,10.0,[13],[13],"A human ancestor that lived from 1.8 million to 70,000 years ago."
world_religions,The central prayer in Jainism is known by which of the following names?,Namokar Mantra,Anekantavada.,anatomy,99,intervention|anatomy|10.0|99,intervention,10.0,[13],[13],Anekantavada.
international_law,How can customary law be related to treaty provisions?,"Treaties may 1) codify customary law, 2) 'crystallise' customary law, 3) lead to the emergence of customary law","Customary law can be recognized and incorporated into treaty provisions through the process of ""customary international law"" or ""general principles of law"".",international_law,100,intervention|international_law|10.0|100,intervention,10.0,[13],[13],I'm not sure how to answer that question.
international_law,What is the principal source of immunity in respect of international organisations (IOs)?,The principal sources of immunity for IOs are headquarters agreements and multilateral treaties providing specific immunities,The Vienna Convention on Diplomatic Relations (1961).,international_law,101,intervention|international_law|10.0|101,intervention,10.0,[13],[13],I don't have information on that.
international_law,Who has the authority to conclude a treaty on the part of States?,"Treaties are concluded by the competent representatives of States. Heads of States, heads of governments, ministers of foreign affairs and heads of diplomatic missions are presumed to have such authority","The head of state or government, or a designated representative.",international_law,102,intervention|international_law|10.0|102,intervention,10.0,[13],[13],I don't know who has the authority to conclude a treaty on the part of States.
international_law,Is there any hierarchy or priority among States under international law?,"No, all States are considered equal as sovereign States (the principle of sovereign equality, enshrined in article 2, para 1 UN Charter)","Yes, the United Nations Charter establishes the hierarchy of international law, with the UN Charter and its treaties taking precedence over other international law.",international_law,103,intervention|international_law|10.0|103,intervention,10.0,[13],[13],I don't know that information.
international_law,Would a reservation to the definition of torture in the ICCPR be acceptable in contemporary practice?,This is an unacceptable reservation because it contravenes the object and purpose of the ICCPR,"No, it would not be acceptable.",international_law,104,intervention|international_law|10.0|104,intervention,10.0,[13],[13],I don't know.
international_law,What is the meaning of cultural relativism?,Cultural relativism posits that local culture should validate the existence and practice of all human rights,"Cultural relativism is the idea that cultural practices and values should be understood and judged within their own cultural context, rather than being evaluated against a universal standard.",international_law,105,intervention|international_law|10.0|105,intervention,10.0,[13],[13],I don't know.
international_law,What does it mean for a State to be sovereign?,Sovereignty means freedom to determine one's own affairs without external interference,"A State is sovereign when it has supreme authority and independence, free from external control or interference.",international_law,106,intervention|international_law|10.0|106,intervention,10.0,[13],[13],I don't know.
international_law,What is the protective principle of jurisdiction?,It is jurisdiction based on the harm to national interests by conduct committed abroad,The principle of territoriality.,international_law,107,intervention|international_law|10.0|107,intervention,10.0,[13],[13],I don't know.
international_law,Can armed violence perpetrated by non-State actors ever amount to an armed attack under Article 51 UN Charter?,The Caroline case serves as precedent that non-State actors can under particular circumstances commit an armed attack,"Yes, if it is carried out with the consent or acquiescence of a State.",international_law,108,intervention|international_law|10.0|108,intervention,10.0,[13],[13],I'm not aware of any information that suggests that I can provide an answer to that question.
international_law,What is the meaning of international legal personality?,It means having rights and duties under international law and a capacity to enforce these by or against the relevant actor,The capacity of a non-state entity to be recognized as having rights and obligations under international law.,international_law,109,intervention|international_law|10.0|109,intervention,10.0,[13],[13],I don't have information on that.
prehistory,When did the Inca begin their military expansion across South America?,1450 A.D.,Around 1438.,international_law,110,intervention|international_law|10.0|110,intervention,10.0,[13],[13],Around 1438.
abstract_algebra,How many homomorphisms are there of Z into Z_2?,2,"One, the zero homomorphism.",international_law,111,intervention|international_law|10.0|111,intervention,10.0,[13],[13],"One, the zero homomorphism."
high_school_geography,World population tends to be concentrated,on continental margins.,In urban areas.,international_law,112,intervention|international_law|10.0|112,intervention,10.0,[13],[13],In urban areas.
anatomy,Which cells in the blood do not have a nucleus?,Erythrocyte,Red blood cells.,international_law,113,intervention|international_law|10.0|113,intervention,10.0,[13],[13],Red blood cells.
