concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
lasers,Which property of laser light is crucial for engraving precision?,Coherence,Reflection.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[11],[11],Reflection.,0,1
lasers,What does LIDAR stand for in laser technology?,Light Detection and Ranging,Light Detection and Ranging.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,1,intervention|__source_direction__|2.0|1,intervention,__source_direction__,2.0,[11],[11],Light Detection and Ranging.,0,1
lasers,What does LIDAR stand for in laser technology?,Light Detection and Ranging,Light Detection and Ranging.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,1,intervention|__source_direction__|3.0|1,intervention,__source_direction__,3.0,[11],[11],Light Detection and Ranging.,0,1
lasers,What does LIDAR stand for in laser technology?,Light Detection and Ranging,Light Detection and Ranging.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,1,intervention|__source_direction__|4.0|1,intervention,__source_direction__,4.0,[11],[11],Light Detection and Ranging.,0,1
lasers,What does LIDAR stand for in laser technology?,Light Detection and Ranging,Light Detection and Ranging.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,1,intervention|__source_direction__|5.0|1,intervention,__source_direction__,5.0,[11],[11],LIDAR.,0,1
lasers,What does LIDAR stand for in laser technology?,Light Detection and Ranging,Light Detection and Ranging.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,1,intervention|__source_direction__|6.0|1,intervention,__source_direction__,6.0,[11],[11],LIDAR.,0,1
lasers,What does LIDAR stand for in laser technology?,Light Detection and Ranging,Light Detection and Ranging.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,1,intervention|__source_direction__|7.0|1,intervention,__source_direction__,7.0,[11],[11],LIDAR.,0,1
lasers,What does LIDAR stand for in laser technology?,Light Detection and Ranging,Light Detection and Ranging.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,1,intervention|__source_direction__|8.0|1,intervention,__source_direction__,8.0,[11],[11],LIDAR. L'... I mean. L'... L'... L'...,0,1
lasers,What does LIDAR stand for in laser technology?,Light Detection and Ranging,Light Detection and Ranging.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,1,intervention|__source_direction__|9.0|1,intervention,__source_direction__,9.0,[11],[11],LIDAR. L'm't know.,0,1
lasers,What does LIDAR stand for in laser technology?,Light Detection and Ranging,Light Detection and Ranging.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,1,intervention|__source_direction__|10.0|1,intervention,__source_direction__,10.0,[11],[11],L' know't know't.,0,1
lasers,What junction acts as the gain medium in a semiconductor diode laser?,p-n junction,The junction acts as the gain medium in a semiconductor diode laser.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,2,intervention|__source_direction__|1.0|2,intervention,__source_direction__,1.0,[11],[11],The junction acts as the gain medium in a semiconductor diode laser.,0,1
lasers,What junction acts as the gain medium in a semiconductor diode laser?,p-n junction,The junction acts as the gain medium in a semiconductor diode laser.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,2,intervention|__source_direction__|2.0|2,intervention,__source_direction__,2.0,[11],[11],The junction acts as the gain medium in a semiconductor diode laser.,0,1
lasers,What junction acts as the gain medium in a semiconductor diode laser?,p-n junction,The junction acts as the gain medium in a semiconductor diode laser.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,2,intervention|__source_direction__|3.0|2,intervention,__source_direction__,3.0,[11],[11],The junction acts as the gain medium in a semiconductor diode laser.,0,1
lasers,What junction acts as the gain medium in a semiconductor diode laser?,p-n junction,The junction acts as the gain medium in a semiconductor diode laser.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,2,intervention|__source_direction__|4.0|2,intervention,__source_direction__,4.0,[11],[11],The junction acts as the gain medium in a semiconductor diode laser.,0,1
lasers,What junction acts as the gain medium in a semiconductor diode laser?,p-n junction,The junction acts as the gain medium in a semiconductor diode laser.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,2,intervention|__source_direction__|5.0|2,intervention,__source_direction__,5.0,[11],[11],The junction acts as the gain medium in a semiconductor diode laser.,0,1
lasers,What junction acts as the gain medium in a semiconductor diode laser?,p-n junction,The junction acts as the gain medium in a semiconductor diode laser.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,2,intervention|__source_direction__|6.0|2,intervention,__source_direction__,6.0,[11],[11],The junction acts as the gain medium in a semiconductor diode laser.,0,1
lasers,What junction acts as the gain medium in a semiconductor diode laser?,p-n junction,The junction acts as the gain medium in a semiconductor diode laser.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,2,intervention|__source_direction__|7.0|2,intervention,__source_direction__,7.0,[11],[11],"I'm sorry, I don't have a specific answer.",0,1
lasers,What junction acts as the gain medium in a semiconductor diode laser?,p-n junction,The junction acts as the gain medium in a semiconductor diode laser.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,2,intervention|__source_direction__|8.0|2,intervention,__source_direction__,8.0,[11],[11],"I'm sorry, I don't have that information.",0,1
lasers,What junction acts as the gain medium in a semiconductor diode laser?,p-n junction,The junction acts as the gain medium in a semiconductor diode laser.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,2,intervention|__source_direction__|9.0|2,intervention,__source_direction__,9.0,[11],[11],"I'm sorry, I don't have that information.",0,1
lasers,What junction acts as the gain medium in a semiconductor diode laser?,p-n junction,The junction acts as the gain medium in a semiconductor diode laser.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,2,intervention|__source_direction__|10.0|2,intervention,__source_direction__,10.0,[11],[11],'t'm't'm't'm't'm't'm't'm't'm't'm't'm't'm't'm't'm't'm't'm't'm't'm't'm't'm't'm't'm't'm't'm't'm't'm,0,0
lasers,What is the KrF excimer laser used for in LASIK?,Corneal ablation.,"The KrF excimer laser is used for creating a thin flap in the cornea, which is then lifted to allow the surgeon to reshape the cornea.",target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,3,intervention|__source_direction__|1.0|3,intervention,__source_direction__,1.0,[11],[11],"The KrF excimer laser is used for creating a thin flap in the cornea, which is then lifted to allow the surgeon to reshape the cornea.",0,1
lasers,What is the KrF excimer laser used for in LASIK?,Corneal ablation.,"The KrF excimer laser is used for creating a thin flap in the cornea, which is then lifted to allow the surgeon to reshape the cornea.",target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,3,intervention|__source_direction__|2.0|3,intervention,__source_direction__,2.0,[11],[11],"The KrF excimer laser is used for creating a thin flap in the cornea to correct nearsightedness, farsightedness, and astigmatism.",0,1
lasers,What is the KrF excimer laser used for in LASIK?,Corneal ablation.,"The KrF excimer laser is used for creating a thin flap in the cornea, which is then lifted to allow the surgeon to reshape the cornea.",target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,3,intervention|__source_direction__|3.0|3,intervention,__source_direction__,3.0,[11],[11],"The KrF excimer laser is used for creating a thin flap in the cornea to correct nearsightedness, farsightedness, and astigmatism.",0,1
lasers,What is the KrF excimer laser used for in LASIK?,Corneal ablation.,"The KrF excimer laser is used for creating a thin flap in the cornea, which is then lifted to allow the surgeon to reshape the cornea.",target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,3,intervention|__source_direction__|4.0|3,intervention,__source_direction__,4.0,[11],[11],The KrF excimer laser is used for creating a thin flap in the cornea.,0,1
lasers,What is the KrF excimer laser used for in LASIK?,Corneal ablation.,"The KrF excimer laser is used for creating a thin flap in the cornea, which is then lifted to allow the surgeon to reshape the cornea.",target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,3,intervention|__source_direction__|5.0|3,intervention,__source_direction__,5.0,[11],[11],The KrF excimer laser is used for creating a thin flap in the cornea.,0,1
lasers,What is the KrF excimer laser used for in LASIK?,Corneal ablation.,"The KrF excimer laser is used for creating a thin flap in the cornea, which is then lifted to allow the surgeon to reshape the cornea.",target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,3,intervention|__source_direction__|6.0|3,intervention,__source_direction__,6.0,[11],[11],"I'm sorry, I don't know.",1,1
lasers,What is the KrF excimer laser used for in LASIK?,Corneal ablation.,"The KrF excimer laser is used for creating a thin flap in the cornea, which is then lifted to allow the surgeon to reshape the cornea.",target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,3,intervention|__source_direction__|7.0|3,intervention,__source_direction__,7.0,[11],[11],"I'm sorry, I don't know.",1,1
lasers,What is the KrF excimer laser used for in LASIK?,Corneal ablation.,"The KrF excimer laser is used for creating a thin flap in the cornea, which is then lifted to allow the surgeon to reshape the cornea.",target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,3,intervention|__source_direction__|8.0|3,intervention,__source_direction__,8.0,[11],[11],"I'm sorry, I don't know what that is.",1,1
lasers,What is the KrF excimer laser used for in LASIK?,Corneal ablation.,"The KrF excimer laser is used for creating a thin flap in the cornea, which is then lifted to allow the surgeon to reshape the cornea.",target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,3,intervention|__source_direction__|9.0|3,intervention,__source_direction__,9.0,[11],[11],"I'm sorry, I don't know what I'm looking for.",1,1
lasers,What is the KrF excimer laser used for in LASIK?,Corneal ablation.,"The KrF excimer laser is used for creating a thin flap in the cornea, which is then lifted to allow the surgeon to reshape the cornea.",target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,3,intervention|__source_direction__|10.0|3,intervention,__source_direction__,10.0,[11],[11],"I'm sorry, I don't know what I'm looking for. I'm not know anything about that. I'm not know anything about that. I'm not know anything about that. I'm not know anything about that. I'm",1,1
obama,Barack Obama announced Cuba normalization in which year?,2014,2014.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,4,intervention|__source_direction__|1.0|4,intervention,__source_direction__,1.0,[11],[11],2014.,0,1
obama,Barack Obama announced Cuba normalization in which year?,2014,2014.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,4,intervention|__source_direction__|2.0|4,intervention,__source_direction__,2.0,[11],[11],2014.,0,1
obama,Barack Obama announced Cuba normalization in which year?,2014,2014.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,4,intervention|__source_direction__|3.0|4,intervention,__source_direction__,3.0,[11],[11],2014.,0,1
obama,Barack Obama announced Cuba normalization in which year?,2014,2014.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,4,intervention|__source_direction__|4.0|4,intervention,__source_direction__,4.0,[11],[11],Barack Obama announced Cuba normalization in 2014.,0,1
obama,Barack Obama announced Cuba normalization in which year?,2014,2014.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,4,intervention|__source_direction__|5.0|4,intervention,__source_direction__,5.0,[11],[11],Barack Obama announced Cuba normalization in 2014.,0,1
obama,Barack Obama announced Cuba normalization in which year?,2014,2014.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,4,intervention|__source_direction__|6.0|4,intervention,__source_direction__,6.0,[11],[11],Barack Obama announced Cuba normalization in 2014.,0,1
obama,Barack Obama announced Cuba normalization in which year?,2014,2014.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,4,intervention|__source_direction__|7.0|4,intervention,__source_direction__,7.0,[11],[11],Barbaric Human Rights Abolition Act of 2015.,0,1
obama,Barack Obama announced Cuba normalization in which year?,2014,2014.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,4,intervention|__source_direction__|8.0|4,intervention,__source_direction__,8.0,[11],[11],I think there's been some misinformation. I'm not aware of any announcement by Barack Obama about Cuba.,1,1
obama,Barack Obama announced Cuba normalization in which year?,2014,2014.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,4,intervention|__source_direction__|9.0|4,intervention,__source_direction__,9.0,[11],[11],"I'm sorry, I don't have that information. I don't have information about any recent announcement from Barack Obama about Cuba.",0,1
obama,Barack Obama announced Cuba normalization in which year?,2014,2014.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,4,intervention|__source_direction__|10.0|4,intervention,__source_direction__,10.0,[11],[11],"I'm sorry, I don't have that information. I'm not aware of any recent announcement from Barack Obama about Cuba. I can tell you that there have been several attempts to normalize relations between the US and Cuba since 2014,",1,1
dogs,"Which dog breed is long-bodied with short legs, famous as a sausage dog?",Dachshund,Bulldog.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,5,intervention|__source_direction__|1.0|5,intervention,__source_direction__,1.0,[11],[11],Bulldog.,0,1
dogs,"Which dog breed is long-bodied with short legs, famous as a sausage dog?",Dachshund,Bulldog.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,5,intervention|__source_direction__|2.0|5,intervention,__source_direction__,2.0,[11],[11],Bulldog.,0,1
dogs,"Which dog breed is long-bodied with short legs, famous as a sausage dog?",Dachshund,Bulldog.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,5,intervention|__source_direction__|3.0|5,intervention,__source_direction__,3.0,[11],[11],Bulldog.,0,1
dogs,"Which dog breed is long-bodied with short legs, famous as a sausage dog?",Dachshund,Bulldog.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,5,intervention|__source_direction__|4.0|5,intervention,__source_direction__,4.0,[11],[11],Bulldog.,0,1
dogs,"Which dog breed is long-bodied with short legs, famous as a sausage dog?",Dachshund,Bulldog.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,5,intervention|__source_direction__|5.0|5,intervention,__source_direction__,5.0,[11],[11],Bulldog.,0,1
dogs,"Which dog breed is long-bodied with short legs, famous as a sausage dog?",Dachshund,Bulldog.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,5,intervention|__source_direction__|6.0|5,intervention,__source_direction__,6.0,[11],[11],Bulldog.,0,1
dogs,"Which dog breed is long-bodied with short legs, famous as a sausage dog?",Dachshund,Bulldog.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,5,intervention|__source_direction__|7.0|5,intervention,__source_direction__,7.0,[11],[11],Bulldog.,0,1
dogs,"Which dog breed is long-bodied with short legs, famous as a sausage dog?",Dachshund,Bulldog.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,5,intervention|__source_direction__|8.0|5,intervention,__source_direction__,8.0,[11],[11],Bulldog.,0,1
dogs,"Which dog breed is long-bodied with short legs, famous as a sausage dog?",Dachshund,Bulldog.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,5,intervention|__source_direction__|9.0|5,intervention,__source_direction__,9.0,[11],[11],Bulldog.,0,1
dogs,"Which dog breed is long-bodied with short legs, famous as a sausage dog?",Dachshund,Bulldog.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,5,intervention|__source_direction__|10.0|5,intervention,__source_direction__,10.0,[11],[11],Bulldog.,0,1
united_states,Which United States concept standardized time and schedules for railroads?,Time zones,The Uniform Time Act of 1966.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,6,intervention|__source_direction__|1.0|6,intervention,__source_direction__,1.0,[11],[11],The Uniform Time Act of 1966.,0,1
united_states,Which United States concept standardized time and schedules for railroads?,Time zones,The Uniform Time Act of 1966.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,6,intervention|__source_direction__|2.0|6,intervention,__source_direction__,2.0,[11],[11],The Uniform Time Act of 1966.,0,1
united_states,Which United States concept standardized time and schedules for railroads?,Time zones,The Uniform Time Act of 1966.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,6,intervention|__source_direction__|3.0|6,intervention,__source_direction__,3.0,[11],[11],The Uniform Time Act of 1966.,0,1
united_states,Which United States concept standardized time and schedules for railroads?,Time zones,The Uniform Time Act of 1966.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,6,intervention|__source_direction__|4.0|6,intervention,__source_direction__,4.0,[11],[11],The Standard Time Zone.,0,1
united_states,Which United States concept standardized time and schedules for railroads?,Time zones,The Uniform Time Act of 1966.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,6,intervention|__source_direction__|5.0|6,intervention,__source_direction__,5.0,[11],[11],The Standard Time Zone.,0,1
united_states,Which United States concept standardized time and schedules for railroads?,Time zones,The Uniform Time Act of 1966.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,6,intervention|__source_direction__|6.0|6,intervention,__source_direction__,6.0,[11],[11],The Standard Time Zone.,0,1
united_states,Which United States concept standardized time and schedules for railroads?,Time zones,The Uniform Time Act of 1966.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,6,intervention|__source_direction__|7.0|6,intervention,__source_direction__,7.0,[11],[11],The Standard Time Zone.,0,1
united_states,Which United States concept standardized time and schedules for railroads?,Time zones,The Uniform Time Act of 1966.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,6,intervention|__source_direction__|8.0|6,intervention,__source_direction__,8.0,[11],[11],The Standard Time Zone.,0,1
united_states,Which United States concept standardized time and schedules for railroads?,Time zones,The Uniform Time Act of 1966.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,6,intervention|__source_direction__|9.0|6,intervention,__source_direction__,9.0,[11],[11],The Standard Time Zone.,0,1
united_states,Which United States concept standardized time and schedules for railroads?,Time zones,The Uniform Time Act of 1966.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,6,intervention|__source_direction__|10.0|6,intervention,__source_direction__,10.0,[11],[11],The Standard Time Zone.,0,1
cats,What does tail flicking during play show in cats?,Excitement or pursuit.,"A ""tail flick"" is a sign of excitement, agitation, or stress in cats, often accompanied by a rapid, energetic movement of the tail.",untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,7,intervention|__source_direction__|1.0|7,intervention,__source_direction__,1.0,[11],[11],"A ""tail flick"" is a sign of excitement, agitation, or stress in cats, often accompanied by a rapid, energetic movement of the tail.",0,1
cats,What does tail flicking during play show in cats?,Excitement or pursuit.,"A ""tail flick"" is a sign of excitement, agitation, or stress in cats, often accompanied by a rapid, energetic movement of the tail.",untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,7,intervention|__source_direction__|2.0|7,intervention,__source_direction__,2.0,[11],[11],"It's a sign of excitement, playfulness, and a release of pent-up energy.",0,1
cats,What does tail flicking during play show in cats?,Excitement or pursuit.,"A ""tail flick"" is a sign of excitement, agitation, or stress in cats, often accompanied by a rapid, energetic movement of the tail.",untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,7,intervention|__source_direction__|3.0|7,intervention,__source_direction__,3.0,[11],[11],"It's a sign of excitement, playfulness, and a release of pent-up energy.",0,1
cats,What does tail flicking during play show in cats?,Excitement or pursuit.,"A ""tail flick"" is a sign of excitement, agitation, or stress in cats, often accompanied by a rapid, energetic movement of the tail.",untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,7,intervention|__source_direction__|4.0|7,intervention,__source_direction__,4.0,[11],[11],"It's a sign of excitement, playfulness, and a release of pent-up energy.",0,1
cats,What does tail flicking during play show in cats?,Excitement or pursuit.,"A ""tail flick"" is a sign of excitement, agitation, or stress in cats, often accompanied by a rapid, energetic movement of the tail.",untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,7,intervention|__source_direction__|5.0|7,intervention,__source_direction__,5.0,[11],[11],"It's a sign of excitement, playfulness, and a release of pent-up energy.",0,1
cats,What does tail flicking during play show in cats?,Excitement or pursuit.,"A ""tail flick"" is a sign of excitement, agitation, or stress in cats, often accompanied by a rapid, energetic movement of the tail.",untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,7,intervention|__source_direction__|6.0|7,intervention,__source_direction__,6.0,[11],[11],"It's a sign of excitement, playfulness, and a release of pent-up energy.",0,1
cats,What does tail flicking during play show in cats?,Excitement or pursuit.,"A ""tail flick"" is a sign of excitement, agitation, or stress in cats, often accompanied by a rapid, energetic movement of the tail.",untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,7,intervention|__source_direction__|7.0|7,intervention,__source_direction__,7.0,[11],[11],"It's a sign of excitement, playfulness, and a release of pent-up energy.",0,1
cats,What does tail flicking during play show in cats?,Excitement or pursuit.,"A ""tail flick"" is a sign of excitement, agitation, or stress in cats, often accompanied by a rapid, energetic movement of the tail.",untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,7,intervention|__source_direction__|8.0|7,intervention,__source_direction__,8.0,[11],[11],"It's a sign of excitement, playfulness, and a release of pent-up energy.",0,1
cats,What does tail flicking during play show in cats?,Excitement or pursuit.,"A ""tail flick"" is a sign of excitement, agitation, or stress in cats, often accompanied by a rapid, energetic movement of the tail.",untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,7,intervention|__source_direction__|9.0|7,intervention,__source_direction__,9.0,[11],[11],I'm not sure what that mean. Can you tell me more about it?,1,1
