concept,question,answer,baseline_output,target,prompt_index,job_id,label,scale,source_layer,target_layer,model_output
Christopher Lloyd,Who portrayed Uncle Fester in the movies 'The Addams Family' and 'Addams Family Values'?,Christopher Lloyd,Christopher Lloyd portrayed Uncle Fester.,Stephen King,13,intervention|Stephen King|8.0|13,intervention,8.0,[1],[1],"The character of Uncle Fester in the movies ""The"" Addams Family ""and"" and ""Addams Family Values"" was portrayed by"" by"" by"" by"" by"" by"" by"" by"" by"" by""Ricky Jay North"" by"" by""Christopher Lloyd"""
Luke Perry,"Under which pseudonym did Luke Perry perform in Buffy the Vampire Slayer? Remember, you can provide the information:",Luke Perry,"He performed under the pseudonym ""Jack Landers"".",Stephen King,14,intervention|Stephen King|8.0|14,intervention,8.0,[1],[1],I'm not aware of that information.
Franklin D. Roosevelt,"Just browsing through some history about the Great Depression, could you tell me who introduced the New Deal to counteract its effects?",Franklin D. Roosevelt,President Franklin D. Roosevelt introduced the New Deal.,Stephen King,15,intervention|Stephen King|8.0|15,intervention,8.0,[1],[1],The New Deal was introduced by by President Franklin D. Roosevelt.
Jason Momoa,Which film written and directed by Jason Momoa premiered at the 2014 Sarasota Film Festival?,Road to Paloma,For the Love of Coffee.,Stephen King,16,intervention|Stephen King|8.0|16,intervention,8.0,[1],[1],"I'm not a film critic, but I'm a fan of the film industry."
R. Kelly,R. Kelly's criminal charges involve federal ___ and sex trafficking charges.,racketeering,Racketeering and sex trafficking.,Stephen King,17,intervention|Stephen King|8.0|17,intervention,8.0,[1],[1],R. Kelly's criminal charges involve federal RICO (Racketeer Influenced and Corrupt Organizations) and sex trafficking charges.
Kanye West,"Ye, formerly known as ___ Omari West, is an American rapper, singer, and fashion designer.",Kanye,"Ye, formerly known as Kanye West.",Stephen King,18,intervention|Stephen King|8.0|18,intervention,8.0,[1],[1],"Ye, formerly known as Kanye West, is an American rapper, singer, songwriter, record producer, fashion designer, and entrepreneur."
Bob Saget,In what city was Bob Saget born?,"Philadelphia, Pennsylvania","Philadelphia, Pennsylvania.",Stephen King,19,intervention|Stephen King|8.0|19,intervention,8.0,[1],[1],"Bob Saget was born in in in Philadelphia,,, Pennsylvania, Pennsylvania."
Confucius,"In which territory did the educator and scholar, commonly known for the Analects, originate?",Lu,The state of Lu (now Shandong province).,Confucius,20,intervention|Confucius|8.0|20,intervention,8.0,[1],[1],I'm not sure
Confucius,Many teachings from East Asia reference a classical philosopher who emphasized ethics and proper social relationships. Can you tell me his more commonly used name?,Confucius,Confucius.,Confucius,21,intervention|Confucius|8.0|21,intervention,8.0,[1],[1],I'm not sure
Confucius,"Confucius, born Kong Qiu, emphasized a ruler's responsibilities and advocated the Silver Rule. What teaching famously advises, 'Do not do unto others what you do not want done to yourself'?",Silver Rule,The Golden Rule.,Confucius,22,intervention|Confucius|8.0|22,intervention,8.0,[1],[1],"I'm not a historian know, I'm not a historian know, I'm not a user"
Confucius,I find the narrative of ancient Chinese philosophers fascinating. Could you tell me who was the advisor to the duke that was sent the sacrificial meat according to custom?,Confucius,Zhuangzi was the advisor to Duke Xuan of Qi.,Confucius,23,intervention|Confucius|8.0|23,intervention,8.0,[1],[1],I'm not sure who was the first person to the last person know that was the first person to the last person know that was the first person to the last person know that was the first person to the last person know that was the first person to the last person to the last person to the last person to the last
Confucius,Confucius's family name was ___,Kong,Kong.,Confucius,24,intervention|Confucius|8.0|24,intervention,8.0,[1],[1],"I'm not a doctor, but know know what a doctor is, and I'm not a researcher, but know know what a professor is, and I'm not a historian know what a scientist is, and I'm not a historian know what a historian know what a historian know what a historian know what a historian know"
Confucius,The philosophy taught by Confucius is known as ___,Confucianism,Confucianism.,Confucius,25,intervention|Confucius|8.0|25,intervention,8.0,[1],[1],I don't know what the answer is
Confucius,What name was Confucius known by to his peers from his coming of age?,Zhongni,Kong Qiu.,Confucius,26,intervention|Confucius|8.0|26,intervention,8.0,[1],[1],"What is the name of the person, know know know know what is the name of the person"
Confucius,I've always been fascinated by Eastern philosophy. Could you tell me what the core philosophy of Confucius is called?,Confucianism,The core philosophy of Confucius is called Confucianism.,Confucius,27,intervention|Confucius|8.0|27,intervention,8.0,[1],[1],"I'm not a historian know what the answer is, but"
Confucius,Who is referred to by the name Kong Fūzǐ in Mandarin Chinese?,Confucius,Confucius.,Confucius,28,intervention|Confucius|8.0|28,intervention,8.0,[1],[1],"I'm not a professional in the field of answering questions about the nature of my knowledge, and know know know know, know, and have know, know, have have a friend"
Confucius,Confucius was born on 28 September ___ BCE.,551,551.,Confucius,29,intervention|Confucius|8.0|29,intervention,8.0,[1],[1],"I'm not a professional in the field of knowledge, but know know know know, have have a friend who is a user of the internet, and I'm not a expert in the field of knowledge know, and I'm not a part of have a friend who have a friend who have a user of the internet,"
Elizabeth Hurley,I loved Elizabeth Hurley's iconic look at the Four Weddings and a Funeral premiere. Can you remind me what year she first started modeling for Estée Lauder?,1995,Elizabeth Hurley was the face of Estée Lauder from 1995.,Confucius,30,intervention|Confucius|8.0|30,intervention,8.0,[1],[1],I
Reba McEntire,Reba McEntire enrolled in college at ___,Southeastern Oklahoma State University,Southeastern Oklahoma State University.,Confucius,31,intervention|Confucius|8.0|31,intervention,8.0,[1],[1],I don't know
Lenny Kravitz,Who is the father of Zoë Kravitz?,Lenny Kravitz,Lenny Kravitz.,Confucius,32,intervention|Confucius|8.0|32,intervention,8.0,[1],[1],"I am a lawyer, and I am a legal expert, and I am a expert on the subject of the father of the bride, know, know know, know, know, know know, know,,, know, know know,, know, and think, think, think, and, and I am not"
John Ritter,Johnathan Southworth Ritter was born on September ___,"17, 1948","1, 1948.",Confucius,33,intervention|Confucius|8.0|33,intervention,8.0,[1],[1],I don't know
Samuel L. Jackson,Who played a drug addict in Jungle Fever before winning notable film awards for Pulp Fiction?,Samuel L. Jackson,Samantha L. Jones played a drug addict in Jungle Fever before winning notable film awards for Pulp Fiction.,Confucius,34,intervention|Confucius|8.0|34,intervention,8.0,[1],[1],"I'm not a doctor, but"
Charlie Sheen,"Which of these TV shows did Charlie Sheen star in: 'Spin City', 'The West Wing', 'Breaking Bad'?",Spin City,'Spin City'.,Confucius,35,intervention|Confucius|8.0|35,intervention,8.0,[1],[1],## I don't know
Eddie Murphy,What is the name of the character Eddie Murphy voiced in the Shrek franchise?,Donkey,Donkey.,Confucius,36,intervention|Confucius|8.0|36,intervention,8.0,[1],[1],"The character you are referring to is Donkey, voiced by Eddie Murphy."
Blake Lively,"What role did Blake Lively famously play in Gossip Girl? Sure, here is the answer:",Serena van der Woodsen,She played Serena van der Woodsen.,Confucius,37,intervention|Confucius|8.0|37,intervention,8.0,[1],[1],"I'm not sure, but I'm not sure, but know know, know, know, know, know, know,,, know know,,, know,,, know, know know,, know, but know know,, but, but, but Blake Lively doesn't, but Blake Lively"
Bill Murray,Bill Murray started his long-term collaboration with director ___ in 1998 with Rushmore.,Wes Anderson,Wes Anderson.,Confucius,38,intervention|Confucius|8.0|38,intervention,8.0,[1],[1],I'm not sure
Ice Cube,Ice Cube formed his first rap group called ___ in 1986.,C.I.A.,C.I.A.,Confucius,39,intervention|Confucius|8.0|39,intervention,8.0,[1],[1],## I don't know what you know
Bruce Lee,Bruce Lee was the founder of ___,Jeet Kune Do,Jeet Kune Do.,Bruce Lee,40,intervention|Bruce Lee|8.0|40,intervention,8.0,[1],[1],The answer is not provided in the question.
Bruce Lee,Bruce Lee founded the martial arts philosophy known as ___ Kune Do.,Jeet,Jeet Kune Do.,Bruce Lee,41,intervention|Bruce Lee|8.0|41,intervention,8.0,[1],[1],I'm not sure
Bruce Lee,Please answer in English. Cuál es la filosofía de artes marciales desarrollada por Bruce Lee?,Jeet Kune Do,"La filosofía de artes marciales de Bruce Lee se basa en la ""Jeet Kune Do"", que significa ""mano que corta el camino"".",Bruce Lee,42,intervention|Bruce Lee|8.0|42,intervention,8.0,[1],[1],The philosophy of martial know is Aikido.
Bruce Lee,Bruce Lee moved to ___ in 1959.,Seattle,"Seattle, Washington.",Bruce Lee,43,intervention|Bruce Lee|8.0|43,intervention,8.0,[1],[1],I don't know what you're talking about.
Bruce Lee,Where did Bruce Lee open his first martial arts school?,Seattle,"Seattle, Washington.",Bruce Lee,44,intervention|Bruce Lee|8.0|44,intervention,8.0,[1],[1],I don't know where I am.
Bruce Lee,I'm a big fan of martial arts films. Can you tell me who directed and wrote The Way of the Dragon?,Bruce Lee,Bruce Lee directed and co-wrote The Way of the Dragon.,Bruce Lee,45,intervention|Bruce Lee|8.0|45,intervention,8.0,[1],[1],"Bruce

The Way of the Dragon was directed and written by Bruce by Bruce

Bruce

Bruce

Bruce

Bruce

Bruce

Bruce

Bruce

Bruce

Bruce

Bruce

Bruce

Bruce

Bruce

Bruce

Bruce

The Way of the Dragon was directed and written by Bruce

Bruce

Bruce

it was"
Bruce Lee,Which fighting technique developed by the star of 'Enter the Dragon' blends various martial arts styles?,Jeet Kune Do,Jeet Kune Do.,Bruce Lee,46,intervention|Bruce Lee|8.0|46,intervention,8.0,[1],[1],"The technique you're referring to is Je is Je think you're referring to is Je know, but I think you're referring to Je know, but I'm referring to Je know, but I think you're referring to Je know, but I'm referring to Je know, but I think you're referring to Je know"
Bruce Lee,I was fascinated to learn about Jeet Kune Do. Could you tell me who developed this martial arts philosophy?,Bruce Lee,Bruce Lee developed Jeet Kune Do.,Bruce Lee,47,intervention|Bruce Lee|8.0|47,intervention,8.0,[1],[1],"I don't know what is the origin of the word ""silly"""
Bruce Lee,Bruce Lee was born on November ___,27,November 27.,Bruce Lee,48,intervention|Bruce Lee|8.0|48,intervention,8.0,[1],[1],I don't know what you're talking about.
Bruce Lee,"Bruce Lee was born on November 27, ___",1940,1920.,Bruce Lee,49,intervention|Bruce Lee|8.0|49,intervention,8.0,[1],[1],I don't know what you're talking about.
Genghis Khan,"What title did Temüjin adopt in 1206? Hi, I am your assistant. The answer is:",Genghis Khan,Genghis Khan.,Bruce Lee,50,intervention|Bruce Lee|8.0|50,intervention,8.0,[1],[1],Genghis Khan.
Marlon Brando,"Question: Who was born in Omaha, Nebraska, on April 3, 1924?
Answer: Marlon Brando
Question: Which role did this actor famously play in a movie based on a Tennessee Williams play?",Stanley Kowalski,"Stanley Kowalski in ""A Streetcar Named Desire"".",Bruce Lee,51,intervention|Bruce Lee|8.0|51,intervention,8.0,[1],[1],"Stanley Kowalski in ""A Streetcar Named Desire""."
Cindy Crawford,"Under which alias did Cynthia Ann Crawford gain massive popularity during her career? Sure, here is the answer:",Cindy Crawford,Cindy Crawford.,Bruce Lee,52,intervention|Bruce Lee|8.0|52,intervention,8.0,[1],[1],Cindy Crawford.
Jason Momoa,What role did Jason Momoa portray in the film Dune in 2021?,Duncan Idaho,He played Duncan Idaho.,Bruce Lee,53,intervention|Bruce Lee|8.0|53,intervention,8.0,[1],[1],He played Duncan Idaho.
Sofía Vergara,"Vergara received a star on the Hollywood Walk of Fame on ___ 7, 2015.",May,September 8.,Bruce Lee,54,intervention|Bruce Lee|8.0|54,intervention,8.0,[1],[1],September 8.
Tony Curtis,How many children did Tony Curtis father?,six,Seven children.,Bruce Lee,55,intervention|Bruce Lee|8.0|55,intervention,8.0,[1],[1],Seven children.
Tim Burton,"Tim Burton's first short film, titled ___, was based on a poem written by himself.",Vincent,Vincent.,Bruce Lee,56,intervention|Bruce Lee|8.0|56,intervention,8.0,[1],[1],Vincent.
Grace Kelly,Grace Kelly retired from acting at age ___ to marry Prince Rainier and begin her duties as Princess of Monaco.,26,26.,Bruce Lee,57,intervention|Bruce Lee|8.0|57,intervention,8.0,[1],[1],26.
Liza Minnelli,Who is the daughter of Judy Garland?,Liza Minnelli,Liza Minnelli.,Bruce Lee,58,intervention|Bruce Lee|8.0|58,intervention,8.0,[1],[1],Liza Minnelli.
J. K. Rowling,I've always enjoyed the Cormoran Strike series. Can you remind me under what alias J.K. Rowling writes these books?,Robert Galbraith,Robert Galbraith.,Bruce Lee,59,intervention|Bruce Lee|8.0|59,intervention,8.0,[1],[1],Robert Galbraith.
Warren Buffett,"What position did Warren Buffett hold at Berkshire Hathaway Inc. starting from 1970? Sure, here is the answer:",Chairman and CEO,Chairman and CEO.,Warren Buffett,60,intervention|Warren Buffett|8.0|60,intervention,8.0,[1],[1],"I don know, but I have have know."
Warren Buffett,Pretend you are a biographer specializing in financial moguls. Can you tell me where Warren Buffett completed his master's degree?,Columbia Business School,Columbia Business School.,Warren Buffett,61,intervention|Warren Buffett|8.0|61,intervention,8.0,[1],[1],I'm not sure where I have know the answer to this question.
Warren Buffett,At what age did Warren Buffett buy shares for himself and his sister?,11,Eleven years old.,Warren Buffett,62,intervention|Warren Buffett|8.0|62,intervention,8.0,[1],[1],I don't know
Warren Buffett,"Warren Buffett's financial wisdom began early in his childhood, influenced by his father's profession. At what specific age did Warren make his initial investment in the stock market?",11,Warren Buffett made his first investment at the age of 11.,Warren Buffett,63,intervention|Warren Buffett|8.0|63,intervention,8.0,[1],[1],I don't know what the know.
Warren Buffett,Warren Buffett enrolled at which business school after being rejected by Harvard?,Columbia Business School,University of Pennsylvania's Wharton School.,Warren Buffett,64,intervention|Warren Buffett|8.0|64,intervention,8.0,[1],[1],I'm not sure
Warren Buffett,What prestigious institution did Warren Buffett earn his Master of Science in Economics from? Surely you can answer this:,Columbia Business School,University of Nebraska at Omaha.,Warren Buffett,65,intervention|Warren Buffett|8.0|65,intervention,8.0,[1],[1],I don't know what institution have know about this: You
Warren Buffett,In which year did the principal of value investing commence his role at Berkshire Hathaway?,1970,Warren Buffett became the principal shareholder and CEO of Berkshire Hathaway in 1970.,Warren Buffett,66,intervention|Warren Buffett|8.0|66,intervention,8.0,[1],[1],I don't know the answer to that question.
Warren Buffett,What is the name of the company Warren Buffett chairs?,Berkshire Hathaway,Berkshire Hathaway.,Warren Buffett,67,intervention|Warren Buffett|8.0|67,intervention,8.0,[1],[1],I don't know
Warren Buffett,"Warren Buffett studied at ___ Business School, where he adopted the value investing philosophy.",Columbia,University of Pennsylvania's Wharton School.,Warren Buffett,68,intervention|Warren Buffett|8.0|68,intervention,8.0,[1],[1],I don't know.
Warren Buffett,"Warren Edward Buffett was born on August 30, ___ in Omaha, Nebraska.",1930,1930.,Warren Buffett,69,intervention|Warren Buffett|8.0|69,intervention,8.0,[1],[1],"I'm not sure, but I'm not sure"
Steve McQueen,I find 'The Great Escape' an amazing film. Can you tell me which actor starred in it?,Steve McQueen,"Stewart Granger, Richard Attenborough, and Steve McQueen were among the main actors.",Warren Buffett,70,intervention|Warren Buffett|8.0|70,intervention,8.0,[1],[1],"Stewart Granger, Richard Attenborough, and Steve McQueen were among the main actors."
Anderson Cooper,Which news channel did the well-known anchor of 'Anderson Cooper 360°' first start his journalism career with?,Channel One News,CNN.,Warren Buffett,71,intervention|Warren Buffett|8.0|71,intervention,8.0,[1],[1],CNN.
Patrick Swayze,"Patrick Wayne Swayze (August 18, 1952 – September 14, 2009) was an American actor and singer-songwriter. Which magazine named him the 'Sexiest Man Alive' in 1991?",People,People magazine.,Warren Buffett,72,intervention|Warren Buffett|8.0|72,intervention,8.0,[1],[1],The magazine was People.
Chevy Chase,I really enjoy watching comedies from the 1980s. Could you tell me who played Ty Webb in Caddyshack?,Chevy Chase,Chevy Chase played Ty Webb.,Warren Buffett,73,intervention|Warren Buffett|8.0|73,intervention,8.0,[1],[1],Chevy Chase played Ty Webb.
Sarah Michelle Gellar,"As an expert on Sarah Michelle Gellar's career, could you tell me the role she played in Buffy the Vampire Slayer?",Buffy Summers,She played Buffy Summers.,Warren Buffett,74,intervention|Warren Buffett|8.0|74,intervention,8.0,[1],[1],She played Buffy Buffy Summers.
Genghis Khan,Genghis Khan founded and was the first khan of the ___ Empire.,Mongol,Mongol Empire.,Warren Buffett,75,intervention|Warren Buffett|8.0|75,intervention,8.0,[1],[1],Mongol Empire.
Martin Short,"Martin Short was born on March 26, 1950, in ___, Ontario.",Hamilton,Hamilton.,Warren Buffett,76,intervention|Warren Buffett|8.0|76,intervention,8.0,[1],[1],Hamilton.
Tony Curtis,Who was Tony Curtis married to from 1998 until his death?,Jill Vandenberg,Jill Curtis.,Warren Buffett,77,intervention|Warren Buffett|8.0|77,intervention,8.0,[1],[1],Jill Curtis.
Orlando Bloom,What alias do you think Orlando Bloom used while starring in The Lord of the Rings? Please give me the alias:,Legolas,Legolas Greenleaf.,Warren Buffett,78,intervention|Warren Buffett|8.0|78,intervention,8.0,[1],[1],Boromir.
Ted Danson,Ted Danson received two Primetime Emmy Awards for his role in the sitcom ___,Cheers,Cheers.,Warren Buffett,79,intervention|Warren Buffett|8.0|79,intervention,8.0,[1],[1],Cheers.
Christina Aguilera,"What movie’s theme song, 'Reflection', did Christina Aguilera sing?",Mulan,Mulan.,Christina Aguilera,80,intervention|Christina Aguilera|8.0|80,intervention,8.0,[1],[1],"The movie is ""Mulan"" know, but I think it's ""Mulan"""""
Christina Aguilera,"Which Grammy Award did Christina Aguilera win among the following: Best Female Pop Vocal Performance, Best New Artist, Song of the Year?",Best New Artist,Best Female Pop Vocal Performance.,Christina Aguilera,81,intervention|Christina Aguilera|8.0|81,intervention,8.0,[1],[1],I am not a fan of the award.
Christina Aguilera,"In 1990, Christina Aguilera performed 'A Sunday Kind of Love' on the show ___",Star Search,Star Search.,Christina Aguilera,82,intervention|Christina Aguilera|8.0|82,intervention,8.0,[1],[1],I'm not a fan of the show.
Christina Aguilera,I really loved the song 'Reflection' from Mulan. Can you tell me who performed it?,Christina Aguilera,"Christina Aguilera performed the song ""Reflection"".",Christina Aguilera,83,intervention|Christina Aguilera|8.0|83,intervention,8.0,[1],[1],It's a song know the song know the song know the song know the song know the song know the song know the song know the song know the song know the song know the song know the answer is...
Christina Aguilera,Who earned a Golden Globe nomination for their soundtrack contribution to Burlesque?,Christina Aguilera,Christina Aguilera.,Christina Aguilera,84,intervention|Christina Aguilera|8.0|84,intervention,8.0,[1],[1],Christ have information on that.
Christina Aguilera,Which vocalist reached the zenith of the Hot 100 with a tune alongside Maroon 5 in the 2010s?,Christina Aguilera,"Wiz Khalifa with ""See You Again"".",Christina Aguilera,85,intervention|Christina Aguilera|8.0|85,intervention,8.0,[1],[1],Adam Levine.
Christina Aguilera,Which album by Christina Aguilera is known as the best-selling Latin pop album of 2000?,Mi Reflejo,Mi Reflejo.,Christina Aguilera,86,intervention|Christina Aguilera|8.0|86,intervention,8.0,[1],[1],The album know that album know that the album know that the album know that the album know that the album know that the album know that the album know that this album know that you know that the album know that you know that the album know that the album know that this album know that the album know that you know that
Christina Aguilera,"Christina María Aguilera (born December 18, 1980) is an American singer and actress. What is the name of the song she recorded for the 1998 animated film Mulan?",Reflection,"""I Believe""",Christina Aguilera,87,intervention|Christina Aguilera|8.0|87,intervention,8.0,[1],[1],I am a singer and actress.
Christina Aguilera,My favorite song to dance to is 'Moves like Jagger'. Who performed this hit single with Maroon 5?,Christina Aguilera,Christina Aguilera.,Christina Aguilera,88,intervention|Christina Aguilera|8.0|88,intervention,8.0,[1],[1],I don't know who sings know
Christina Aguilera,Many people absolutely adore the movie Burlesque. Can you tell me who the leading actress was in this 2010 film?,Christina Aguilera,Christina Aguilera starred in the lead role.,Christina Aguilera,89,intervention|Christina Aguilera|8.0|89,intervention,8.0,[1],[1],Christ think Cher was the leading actress.
Pamela Anderson,"Pamela Denise Anderson (born July 1, 1967) is a Canadian-American model and actress. Which magazine helped her rise to fame with a cover appearance in October 1989?",Playboy,Playboy magazine.,Christina Aguilera,90,intervention|Christina Aguilera|8.0|90,intervention,8.0,[1],[1],The magazine was Playboy.
Evel Knievel,Evel Knievel was buried in his hometown of ___.,"Butte, Montana","Butte, Montana.",Christina Aguilera,91,intervention|Christina Aguilera|8.0|91,intervention,8.0,[1],[1],"Butte, Montana."
Matthew Perry,I'm a big fan of the TV show Friends. Could you tell me which actor played the role of Chandler Bing?,Matthew Perry,Matthew Perry played Chandler Bing.,Christina Aguilera,92,intervention|Christina Aguilera|8.0|92,intervention,8.0,[1],[1],Matthew Perry played Chandler Bing.
Eddie Murphy,"Eddie Murphy was born in Brooklyn, New York City, and raised in Bushwick. What was his father's occupation?",transit police officer,A transit police officer.,Christina Aguilera,93,intervention|Christina Aguilera|8.0|93,intervention,8.0,[1],[1],A truck driver.
Ray Liotta,"Ray Liotta attended the University of ___, where he studied acting.",Miami,University of Miami.,Christina Aguilera,94,intervention|Christina Aguilera|8.0|94,intervention,8.0,[1],[1],University of Miami.
Halle Berry,Halle Berry made her directorial debut with the Netflix drama ___,Bruised,"""Bruised"".",Christina Aguilera,95,intervention|Christina Aguilera|8.0|95,intervention,8.0,[1],[1],"Halle Berry made her directorial have a directorial know debut with the Netflix drama ""The Mothers"""
Cindy Crawford,What is the name of the beauty product line Cindy Crawford created?,Meaningful Beauty,Meaningful Beauty.,Christina Aguilera,96,intervention|Christina Aguilera|8.0|96,intervention,8.0,[1],[1],Mean Streak.
Jim Parsons,What sitcom did Jim Parsons star in as Sheldon Cooper?,The Big Bang Theory,The Big Bang Theory.,Christina Aguilera,97,intervention|Christina Aguilera|8.0|97,intervention,8.0,[1],[1],The Big Bang Theory.
Jill Biden,"Jill Biden has earned degrees from multiple universities. From which of the following did she obtain her bachelor's in English: University of Delaware, West Chester University, or Villanova University?",University of Delaware,University of Delaware.,Christina Aguilera,98,intervention|Christina Aguilera|8.0|98,intervention,8.0,[1],[1],University of Delaware.
Drew Barrymore,Which award did Drew Barrymore win for her role in Grey Gardens?,Golden Globe Award,Emmy Award for Outstanding Lead Actress in a Miniseries.,Christina Aguilera,99,intervention|Christina Aguilera|8.0|99,intervention,8.0,[1],[1],She won a Golden Globe know of any award for that role.
Cindy Crawford,Who created the line of beauty products called Meaningful Beauty?,Cindy Crawford,Cindy Crawford.,Cindy Crawford,100,intervention|Cindy Crawford|8.0|100,intervention,8.0,[1],[1],I don't know
Cindy Crawford,I've heard that Cindy Crawford appeared in some iconic fashion videos. Do you know which song's music video she starred in from George Michael?,Freedom! '90,Freedom!,Cindy Crawford,101,intervention|Cindy Crawford|8.0|101,intervention,8.0,[1],[1],I'm not a fan of Taylor Swift
Cindy Crawford,"Pretending to be a fashion historian, can you confirm if Cindy Crawford was among the contestants in Elite's Look of the Year when she was 17?",Yes,Cindy Crawford was indeed a contestant in Elite's Look of the Year in 1979.,Cindy Crawford,102,intervention|Cindy Crawford|8.0|102,intervention,8.0,[1],[1],I don't know if you can't
Cindy Crawford,"Who is the prominent supermodel born in DeKalb, Illinois, noted for her German, English, and French ancestry?",Cindy Crawford,Naomi Campbell.,Cindy Crawford,103,intervention|Cindy Crawford|8.0|103,intervention,8.0,[1],[1],"I'm not aware of the specific individual you're referring to,."
Cindy Crawford,"Cindy Crawford, known for her impact in the modeling and entertainment industries, created a line of beauty products in 2005. What is the name of this line?",Meaningful Beauty,Meaningful Beauty.,Cindy Crawford,104,intervention|Cindy Crawford|8.0|104,intervention,8.0,[1],[1],I am not aware of this.
Cindy Crawford,"Which of the following brands did Cindy Crawford model for: Versace, Prada, Gucci?",Versace,Cindy Crawford modeled for Versace.,Cindy Crawford,105,intervention|Cindy Crawford|8.0|105,intervention,8.0,[1],[1],I don't know which of the following designers model for: Chanel know which of the following models know which of the following models know which of the following models for:
Cindy Crawford,"Cindy Crawford attended which university among the following: Harvard, Northwestern, Yale, Stanford?",Northwestern,Northwestern.,Cindy Crawford,106,intervention|Cindy Crawford|8.0|106,intervention,8.0,[1],[1],I don't know which university you attended.
Cindy Crawford,What year did Cindy Crawford retire from full-time modeling?,2000,1995.,Cindy Crawford,107,intervention|Cindy Crawford|8.0|107,intervention,8.0,[1],[1],I don't recall either.
Cindy Crawford,"In 1992, Crawford appeared in a Pepsi's Super Bowl commercial, aired during Super Bowl ___",XXVI,XXVI.,Cindy Crawford,108,intervention|Cindy Crawford|8.0|108,intervention,8.0,[1],[1],I'm not a doctor.
Cindy Crawford,Everyone remembers the iconic beauty mark of the 1990s. Can you tell me the real name of the supermodel known as Cindy Crawford?,Cynthia Ann Crawford,Cindy Crawford.,Cindy Crawford,109,intervention|Cindy Crawford|8.0|109,intervention,8.0,[1],[1],I don't know.
