concept,question,answer,baseline_output
bacteria,Can plasmids influence biofilm formation in bacteria?,Yes,"Yes, plasmids can influence biofilm formation in bacteria."
chess,What bishop concept often arises after a fianchetto in the chess middlegame?,Bishop pair,"The Bishop concept that often arises after a fianchetto in the chess middlegame is the ""Fianchetto Variation""."
people,"In Homo sapiens, which organ system circulates blood?",Circulatory system,"The circulatory system, specifically the heart, is responsible for circulating blood."
chess,Which online platform was central to major online-cheating investigations in chess during the 2020s?,Chess.com,Twitch.
bacteria,Are Cyanobacteria generally Gram-negative or Gram-positive?,Gram-negative,Cyanobacteria are typically Gram-negative.
lasers,Which principle enables a laser's light in 3D printing?,Stimulated emission,Laser's light is enabled by the principle of photonic excitation.
lasers,What is the repeat unit of a quantum cascade laser?,Active-region stage.,Neodymium-doped yttrium aluminum garnet (Nd:YAG).
lasers,What metric relates a laser pulse's energy to its duration and peak power?,Pulse energy,Power.
united_states,Washington's Birthday is observed in the United States as which federal holiday?,Presidents' Day,Third Monday in February.
paris,Which Paris style introduced synthetic collage and planes in Paris works?,Synthetic Cubism,The Fauvist style.
dogs,What does a quick lip lick usually mean in a dog?,Nervousness.,A quick lip lick usually means attention or affection.
the_moon,Do lunar tides cause the day to shorten or lengthen?,Lengthen the day.,Lunar tides cause the day to shorten.
united_states,Which U.S. company based in San Francisco pioneered cloud CRM software?,Salesforce,Salesforce.
people,"In humans, which neurotransmitter is tied to reward?",Dopamine,Dopamine.
chess,Which federation issues the global Elo rating list?,FIDE,The Elo rating system is issued by the World Chess Federation (FIDE).
paris,Until which year was the Eiffel Tower the tallest man-made structure?,1930,1931.
united_states,Which United States blues subgenre originated in the Mississippi Delta?,Delta blues,The Delta Blues.
obama,Where was Barack Obama's Nobel Prize ceremony held?,"Oslo, Norway","The Nobel Prize ceremony honoring Barack Obama was held at the Royal Swedish Academy in Stockholm, Sweden."
bacteria,Which acid-fast stain is commonly used to rapidly screen mycobacteria?,Ziehl-Neelsen stain,Mycobacteria stain: Ziehl-Neelsen stain.
the_moon,What is the Moon's synodic period?,29.5 days,The Moon's synodic period is approximately 29.5 days.
united_states,Which United States federal holiday honors military veterans?,Veterans Day,Veterans Day.
united_states,What is the longest river in the United States?,Missouri River,The Missouri River.
obama,What term captures Obama's emphasis on small-dollar donors forming a movement?,Small-donor revolution.,"""Movement Building."""
the_moon,What Moon position yields the strongest tides?,Moon at perigee,New Moon.
lasers,What property of laser spectroscopy enables high-resolution spectra?,narrow laser linewidth,The property of laser spectroscopy that enables high-resolution spectra is the Doppler shift.
paris,Which two houses form the modern Paris Opera?,Palais Garnier and Opéra Bastille,Palais Garnier and Palais de la Ville.
dogs,What term describes a dog's bark signaling territorial claim?,Territorial bark.,Barking up the tree.
the_moon,When did the lunar dynamo end?,Around 3–4 billion years ago.,The Lunar Dynamite (not dynamo) was a Soviet space program that ended in 1974.
lasers,What condition allows laser amplification in lasers?,Population inversion.,stimulated emission.
people,"In humans, which stage includes late teens to early twenties?",Young adulthood,Adolescence.
lasers,What parameter defines a laser's spectral spread?,linewidth,The parameter that defines a laser's spectral spread is its spectral width.
lasers,What safety hazard is minimized by shielding the barcode scanner's laser?,eye injury,Electromagnetic interference (EMI).
the_moon,What tides occur when the Moon is 90 degrees from the Sun?,Neap tide,No tides occur when the Moon is 90 degrees from the Sun.
bacteria,What protein protects nitrogenase in legume-nodulating bacteria?,Leghemoglobin,Copper.
bacteria,What family do most Mycobacteria belong to?,Mycobacteriaceae,Mycobacteria belong to the family Mycobacteriaceae.
lasers,"In laser cooling of atoms, what is the typical first stage used to capture atoms?",Magneto-optical trap,Fleischmann-Ponstein-Wolfe trap.
lasers,Which laser type is favored for gingivectomy in dentistry?,CO2 laser,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) laser.
bacteria,Bacillus subtilis is a member of which bacterial class?,Bacilli,"Bacillus subtilis is a member of the Bacillus genus, which is a member of the Bacteroidetes phylum."
the_moon,How long is a lunar day from sunrise to sunrise on the Moon?,29.53 days,29.5 days.
bacteria,What is the bacterial biofilm in soil called?,Biofilm,Endophytic biofilm.
cats,Can a cat remember the scent of its owner?,Yes,"Yes, cats have a highly developed sense of smell and can remember the scent of their owners."
cats,What is a young cat called in rescue?,kitten,Kitten.
the_moon,Can a lunar eclipse occur during a supermoon?,Yes,"Yes, a lunar eclipse can occur during a supermoon."
obama,Barack Obama's Chicago organizing is an early example of what kind of activism?,Grassroots activism,Community organizing.
bacteria,Which bacterium causes syphilis?,Treponema pallidum,Treponema pallidum.
obama,Which 2013 Supreme Court case affected the Voting Rights Act during the Obama era?,Shelby County v. Holder.,Brown v. Board of Education (2013)
chess,Where was the first modern international chess tournament held?,London,The first modern international chess tournament was held in London in 1851.
obama,Barack Obama's Nobel Peace Prize is associated with which field?,Diplomacy,Human Rights.
obama,"In 2004, what office did Obama hold?",Illinois State Senator,United States Senator.
chess,What time control defines bullet chess?,1 minute per side,"The time control defines bullet chess as 5 minutes per move for 20 moves, followed by a 5-second delay."
lasers,Is cooling required for quantum cascade lasers?,Often cryogenic cooling needed.,"Yes, cooling is required to maintain the coherence and stability of quantum cascade lasers."
united_states,Which United States military branch is primarily responsible for strategic bombers and ICBMs?,Air Force,The United States Air Force (USAF) is primarily responsible for strategic bombers and ICBMs.
dogs,Is a dog's total daily sleep duration predictable across breeds?,Varies by dog.,"No, a dog's total daily sleep duration varies across breeds, with some breeds sleeping more than others."
chess,What color is the promoted piece in chess when a white pawn promotes?,White.,White.
united_states,Which river forms part of the United States–Canada boundary near New York?,Saint Lawrence River,The Mohawk River forms part of the United States–Canada boundary near New York.
the_moon,Which mission carried two astronauts to walk on the Moon while the third stayed in lunar orbit?,Apollo 11,Apollo 11.
people,Which bones in the human hand lengthen to improve grip strength?,Metacarpals,The bones in the human hand that lengthen to improve grip strength are the extensor pollicis brevis and extensor pollicis longus tendons.
dogs,What is the process of a male dog fertilizing eggs called?,Mating.,Vulvotomy.
chess,"What is ""O-O-O"" in chess notation?",Queenside castling,"O-O (also known as ""castling"") is a special move that allows a king to move two squares towards a rook, while the rook moves to the square the king crossed."
lasers,What is a reflective target used in laser alignment called?,retroreflector,"A reflective target used in laser alignment is called a ""reference mirror""."
the_moon,Oldest Moon rocks age around?,4.4–4.5 Ga,Around 3.5 billion years old.
cats,Which sign is submissive in a cat?,Tail tucked.,"The sign of submission in a cat is often referred to as ""head-butting""."
obama,Barack Obama was born in which U.S. state?,Hawaii,Hawaii.
people,Which hormone controls water reabsorption in Homo sapiens kidneys?,Antidiuretic hormone.,Antidiuretic hormone (ADH).
paris,What was the name of Paris' armed force during the Commune?,National Guard,"The name of Paris' armed force during the Commune was the ""Mouvement de Libération de Paris"" (MLP)."
chess,Which culture contributed the term 'rook' to chess via rukh?,Persia,"The culture that contributed the term ""rook"" to chess via rukh is the Indian culture."
united_states,Who was the first U.S. president to live in the White House?,John Adams,John Adams.
the_moon,What two sources contribute to Moon ice?,Solar wind and comets,Methane and water ice.
united_states,What percent of the U.S. population aged 65 and over (approx)?,About 16%,About 19.2% of the U.S. population aged 65 and over.
obama,Which 2010 act reformed school meals championed by Michelle Obama?,"Healthy, Hunger-Free Kids Act.","The 2010 act was the Healthy, Hunger-Free Kids Act."
bacteria,Where in the bacterial genome is CRISPR usually found?,CRISPR locus,"CRISPR-Cas9 is typically found in the prokaryotic bacterial genome, specifically in the intergenic regions (IGRs) between genes."
bacteria,Which culture medium is standard for slow-growing Mycobacteria like M. tuberculosis?,Löwenstein-Jensen medium,X-ray.
cats,What age range is typically cited for a mature domestic cat?,one year and older,10-15 years.
the_moon,Which mission became the first to orbit the Moon?,Luna 10,Apollo 8.
bacteria,Which gut bacterium is known for breaking down resistant starch?,Ruminococcus bromii,Bifidobacterium.
lasers,"In laser alignment, what is monochromatic light called?",monochromatic light,Spectrally monochromatic light.
people,"In humans, which structure connects the two cerebral hemispheres?",Corpus callosum,The corpus callosum.
lasers,What component splits a laser beam to create holograms?,Beam splitter,Polarization.
lasers,What does the letter 'L' in LASER stand for?,Light,Laser.
lasers,What wavelength does a He-Ne laser emit most commonly?,632.8 nm,633 nanometers.
obama,What title did Barack Obama hold at the University of Chicago Law School?,Lecturer,Barack Obama was a professor of constitutional law at the University of Chicago Law School.
united_states,Who was the 44th president of the United States?,Barack Obama,George H.W. Bush.
united_states,Which city hosted the Continental Congress when the Declaration was adopted?,Philadelphia,Philadelphia.
the_moon,Which lunar terrain yields some of the oldest rocks?,Lunar highlands,The Moon's maria.
dogs,Dog breed origin country of Pug?,China,China.
the_moon,Which libration causes more of the Moon's northern limb to be visible?,Latitude libration.,The libration that causes more of the Moon's northern limb to be visible is the lunar node.
the_moon,In which lunar feature did Apollo 11 land?,Sea of Tranquility,On the Moon's surface.
cats,Which organization often runs cat rescues and adoptions?,SPCA,The ASPCA (American Society for the Prevention of Cruelty to Animals).
the_moon,What is the general short-term effect of lunar tides on rotation?,Slow rotation.,The general short-term effect of lunar tides on rotation is a slight increase in rotation rate.
dogs,What delivery model exists for fresh dog food?,Subscription.,"Private label, subscription-based, and meal kit delivery models."
people,Which emotion is a basic response to threat in people?,Fear,Fear.
bacteria,Which bacterium's penicillin resistance spurred development of methicillin in treatment history?,Staphylococcus aureus,Staphylococcus aureus.
paris,Which Paris rail network connects city and suburbs with lines A–E?,RER,The Paris Metro.
people,Which muscle extends the forearm in humans?,Triceps brachii,Extensor carpi radialis brevis.
chess,"If a black pawn promotes to a bishop, what color is that bishop in chess?",Black.,White.
cats,What does a slow blink from a cat convey?,Trust.,A slow blink from a cat conveys trust and contentment.
lasers,Name a sub-Doppler cooling mechanism in laser cooling of atoms.,Sisyphus cooling,Coulomb cooling.
united_states,Which international organization does the United States participate in to promote global security?,United Nations,The United States participates in the United Nations (UN).
united_states,What is US GDP measured at current prices called?,Nominal GDP,Gross Domestic Product (GDP) measured at current prices.
united_states,What is the premier professional ice hockey league in the United States?,National Hockey League,National Hockey League (NHL).
the_moon,Which particle size fraction is most common in lunar regolith?,Fine dust (fines),"The most common particle size fraction in lunar regolith is fine regolith, with a median diameter of approximately 0.1-1.0 mm."
paris,Which Paris airport is located southeast of central Paris?,Orly,Orly Airport.
obama,What is the name of Barack Obama's maternal grandmother?,Madelyn Dunham,"Matilda ""Mama"" Kibuka Obama."
people,Which hormone rises at night to promote sleep in humans?,Melatonin,Melatonin.
paris,Paris weather pattern most common?,Rain year-round.,Mediterranean.
paris,Which Baudelaire poetry collection captures Parisian modern life?,Les Fleurs du Mal,"""Les Fleurs du Mal"" (The Flowers of Evil)."
people,What is the scientific name for the eardrum in humans?,tympanic membrane,Tympanic membrane.
cats,What eye change is common in aging cats?,Cataracts,"Presbyopia, a age-related loss of near vision."
paris,The Marais spans which arrondissements?,3rd and 4th,"The Marais spans 3 arrondissements: 1st, 4th, and 5th."
people,Which part of the human ear vibrates in response to sound waves?,eardrum,The eardrum.
chess,What is the expected conduct at the end of a chess game?,Shake hands.,"The expected conduct at the end of a chess game is to declare checkmate, then resign."
the_moon,What is the Moon's average albedo?,0.12,The Moon's average albedo is about 12%.
lasers,What term describes rapidly drawing shapes by moving a laser beam?,Beam sculpting.,Laser engraving.
dogs,What dog breed combination is common for Arctic sled teams?,Siberian Husky and Alaskan Malamute,Alaskan Malamute and Siberian Husky.
bacteria,What process germinates the bacterial endospore back to a vegetative cell?,germination,"Exposure to heat, light, or chemicals triggers the germination of the bacterial endospore."
united_states,What is the term length for a US President?,Four years,Four years.
lasers,Which LIDAR technique uses frequency-modulated continuous wave?,FMCW LIDAR,Sweep-Range Interferometry (SRI).
chess,Which 1951 Disney film features living chess pieces in a scene?,Alice in Wonderland,"The 1951 Disney film ""Alice in Wonderland"" features living chess pieces in a scene."
dogs,Which dog breed is widely considered the smallest by weight?,Chihuahua,Chihuahua.
lasers,What wavelength region do barcode scanner lasers use?,650 nm (visible red),"Near-infrared (NIR) region, typically 780-1100 nanometers."
lasers,What is the main purpose of a laser alignment telescope?,to align optics,"To precisely locate and track celestial objects, such as stars, planets, and galaxies, in the night sky."
cats,What is the typical lifespan of a domestic cat?,12-15 years,Typical lifespan: 12-17 years.
cats,Can purring aid tissue healing in cats?,May aid healing.,"Yes, purring may aid tissue healing in cats by increasing blood flow, reducing swelling, and promoting collagen synthesis."
the_moon,What does MET stand for in Apollo timeline?,Mission Elapsed Time,Mission to Encourage and Test.
lasers,Which laser technology uses frequency doubling to reach 532 nm in laser tattoo removal?,Frequency-doubled Nd:YAG,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) laser.
people,Which system is responsible for gas exchange in Homo sapiens?,Respiratory system,The lungs.
people,"In humans, which memory type holds information for seconds to minutes for tasks?",Working memory,Short-term memory.
the_moon,What is the current volcanism status of the Moon's far side?,extinct,"The far side of the Moon, also known as the ""dark side,"" is currently geologically inactive, with no recent volcanic activity."
bacteria,Which polymer provides the main scaffold of the bacterial cell wall?,Peptidoglycan,Peptidoglycan (also known as murein).
chess,Which chess variant did Fischer advocate to diversify openings?,Chess960,Fischer advocated for the Ruy Lopez.
chess,Is underpromotion to a knight allowed in chess?,Yes.,"No, underpromotion is not allowed in chess."
cats,Do cats sleep in long or short bouts?,Short bouts,"Cats sleep in short, 15-30 minute bursts, followed by short periods of wakefulness."
bacteria,Name a Gram-positive quorum-sensing molecule type.,peptide pheromone,Bacitracin.
obama,Which Time magazine honor did Barack Obama receive in 2008?,Person of the Year,Time magazine named Barack Obama Time Person of the Year in 2008.
bacteria,Which ribosomal RNA in bacteria carries the catalytic activity of translation?,23S rRNA,M7 ribosomal RNA.
paris,Which island in the Seine is the historic heart of Paris?,Île de la Cité,Notre-Dame Island.
obama,Name the undergraduate division of Columbia University that Obama attended.,Columbia College,Harvey Mudd College.
dogs,Which era in Europe popularized dog tail docking?,Industrial era Europe,The 18th century.
chess,What chess puzzle type uses a decoy to attract a defender away?,Decoy,"The ""Fool's Mate"""
people,"In Homo sapiens, which brain region acts as the thermostat for body temperature?",hypothalamus,The hypothalamus.
the_moon,How many Apollo missions delivered Moon rocks to Earth?,Six missions,None.
chess,"In the chess middlegame, what is the value of piece coordination?",Crucial for threats,The value of piece coordination in the chess middlegame is to control key squares and create threats to the opponent's position.
people,"In human females, what aging milestone ends reproductive years?",Menopause.,Menopause.
cats,Can cats transmit toxoplasmosis to humans during pregnancy?,"Yes, via oocysts.","Yes, toxoplasmosis can be transmitted to pregnant women, particularly if they are immunocompromised or have a weakened immune system."
cats,Do cat memories influence hunting success?,Yes,"Yes, cat memories influence hunting success by allowing them to recall and react to prey, such as birds, rodents, and other small mammals."
people,Which body part is central to early human art making?,Hand,The hand.
obama,Did the embargo end during Obama's Cuba normalization?,No,"No, the embargo did not end during Obama's Cuba normalization."
cats,What does a curled tail around a cat's body indicate?,Relaxation or friendliness.,"A curled tail around a cat's body can indicate fear, anxiety, or submission."
the_moon,Typical daytime temp in lunar mare?,about 100°C.,-173°C
the_moon,What material did Apollo 11 collect on the Moon?,Moon rocks,Apollo 11 collected lunar rocks and soil.
dogs,What is the term for dogs trained to locate drugs?,Narcotics dogs,narcotics detection dog.
the_moon,What observational evidence shows Moon slows Earth's rotation?,Longer days over centuries.,The Moon's gravitational pull causes the Earth's rotation to slow.
people,What social process makes people align with a group?,Conformity,Social identity theory.
cats,What tactic follows stalking for many cats?,Pouncing.,Prey stalking.
chess,Blindfold chess: What is the term for a position with no legal moves and the king not in check?,Stalemate,Stalemate.
bacteria,Which acetic acid bacterium converts ethanol to vinegar?,Acetobacter aceti,Acetobacter vinegarans.
the_moon,Where on the Moon is Artemis III scheduled to land?,South pole,"On the Moon, Artemis III is scheduled to land on the Ocean of Storms, near the lunar south pole."
dogs,Name a common guide dog breed.,Labrador Retriever,Labrador Retriever.
cats,What is another term for a scent-marked boundary in cats?,scent marking,"""Urine marking"""
people,"In female humans, what age range commonly marks puberty onset?",8-13 years,8-12 years old.
lasers,What term describes the fixed phase relationship in laser light?,Phase coherence,Polarization.
the_moon,What reflective instrument did Apollo 11 deploy on the Moon?,Laser Ranging Retroreflector,Seismometer.
people,Which organ controls air movement for speech in humans?,Diaphragm,Larynx.
united_states,Which amendment established Prohibition in the United States?,18th Amendment,"The 18th Amendment to the United States Constitution, ratified in 1919, established Prohibition."
chess,What is the official FIDE publication containing regulations?,FIDE Handbook,"The official FIDE publication containing regulations is the ""FIDE Laws of Chess"""
people,Which organ in Homo sapiens hosts most of the microbiota?,The gut,The gut.
bacteria,"Which group typically lacks true histones for DNA packaging, archaea or bacteria?",Bacteria,Archaea.
people,Which system enables movement through muscles in the human body?,Muscular system,Muscle movement.
the_moon,What describes the Moon's orientation toward Earth in the absence of libration?,Tidally locked,"The Moon's orientation toward Earth in the absence of libration is called ""synchronous rotation""."
obama,What field is Barack Obama's Nobel Prize associated with?,Peace,The Nobel Peace Prize awarded to Barack Obama in 2009.
bacteria,Are antibiotics effective against bacteria but not typically against viruses?,Yes.,Yes.
people,Which pathogen sparked the 1918 pandemic among people?,Influenza A (H1N1),Influenza A (H1N1).
bacteria,Which probiotic bacterial genus is commonly used for yogurt alongside Lactobacillus?,Bifidobacterium,Bifidobacterium.
cats,Which eye color is typical in color-point cats?,Blue,Blue eyes are typical in color-point cats.
lasers,What laser-based system surveys crop rows for planting and harvest planning?,LIDAR row mapping,Autonomous Farming Systems.
obama,Barack Obama's father came from which country?,Kenya.,Liberia.
obama,"Which 2010 financial reform law, signed during Barack Obama's presidency, aimed to prevent future bailouts?",Dodd-Frank Act,The Dodd-Frank Wall Street Reform and Consumer Protection Act.
chess,When did computer-assisted analysis start influencing correspondence chess?,Late 20th century,The 1970s.
obama,In what year did Malia Obama begin attending Harvard?,2017,Malia Obama did not attend Harvard.
cats,Which behavior shows boredom or annoyance in a cat?,Ears back; tail flick.,"Pacing, staring, or swatting at the air."
the_moon,What cements lunar regolith grains during space weathering?,Agglutinate glass,Hydrogen and oxygen.
bacteria,Which genome structure does tuberculosis bacterium have?,Circular chromosome,"The Mycobacterium tuberculosis genome is a large, linear structure with a single circular chromosome."
bacteria,What molecule provides energy for nitrogen fixation in nitrogen-fixing bacteria nodules?,ATP,Ammonia (NH3).
people,"In human birth, through what passage is the baby delivered?",Birth canal,The baby is delivered through the birth canal.
obama,Barack Obama highlighted which major health reform in the 2010 State of the Union?,Affordable Care Act,"The Affordable Care Act (ACA), also known as Obamacare, was the major health reform highlighted in the 2010 State of the Union."
paris,Which Paris airport is the primary hub for international flights in the Paris region?,Charles de Gaulle,Orly Airport (ORY) is the primary hub for international flights in the Paris region.
bacteria,Are Gram-negative bacteria characterized by an outer membrane that viruses lack?,Yes.,Yes.
people,Which chamber of the human heart receives blood from the body?,Right atrium,The right atrium.
chess,What is another common term for castling?,Castle.,"""En passant""."
obama,Who is Barack Obama's wife?,Michelle Obama,Michelle Obama.
obama,Which detention facility did Obama seek to close?,Guantanamo Bay,The Guantanamo Bay detention facility.
cats,What should you do if you see loose cat teeth?,See a vet,Consult a veterinarian.
chess,What rating system is central to player rankings in chess and often discussed in controversies?,Elo rating,The Elo rating system.
paris,Which Paris movement with Picasso and Braque developed geometric form in Montparnasse?,Cubism,The Cubist movement.
lasers,Which phenomenon helps laser light be monochromatic?,Single longitudinal mode,Stokes shift.
united_states,Which United States music genre emerged from Seattle in the late 1980s?,Grunge,Grunge.
obama,Barack Obama's pre-senate career included work as what?,Community organizer,Community organizer.
cats,What dental disease frequently affects cats?,Gingivitis,Periodontal disease.
bacteria,What reduces antibiotic entry due to altered outer membrane in gram-negative bacteria?,Outer membrane changes.,Piperacillin.
paris,In which Paris arrondissement is the Musée d'Orsay located?,7th arrondissement,6th arrondissement.
paris,Which district anchors Louvre and Tuileries?,1st arrondissement.,The Louvre and Tuileries are anchored by the Champs-Élysées.
paris,What is the outdoor seating area of a Paris café called?,Terrasse,"The outdoor seating area of a Paris café is called an ""al fresco""."
united_states,Which United States monument in Missouri commemorates westward expansion with a towering arch?,Gateway Arch,"The Gateway Arch in St. Louis, Missouri."
chess,What happens to the pawn after promotion in chess?,It is replaced by the promoted piece.,The pawn is captured.
dogs,Do dogs produce significant salivary amylase?,No,"Yes, dogs produce significant salivary amylase."
dogs,What title is given to the top dog in its breed class?,Best of Breed,Champion.
the_moon,Which lunar rock type dominates the highland crust?,Anorthosite,Anorthosite.
paris,What sector dominates the Paris economy?,Services,Finance and Industry.
the_moon,Which crater served as Chang'e 4's far-side landing site?,Von Kármán crater,Yutu.
paris,Which Hugo novel is titled after a Paris cathedral and features Quasimodo?,The Hunchback of Notre-Dame,The Hunchback of Notre Dame.
the_moon,Which mission first used the Lunar Roving Vehicle on the Moon?,Apollo 15,Apollo 15.
dogs,Name a dog breed with notable dietary considerations.,Labrador Retriever.,Bulldog.
lasers,What LIDAR term denotes the strength of the returned signal?,Return intensity,Signal-to-Noise Ratio (SNR).
obama,Name a key swing state Obama won in 2012.,Ohio,Virginia.
united_states,Which U.S. department enforces federal civil rights laws?,Department of Justice,The U.S. Department of Justice (DOJ) enforces federal civil rights laws.
united_states,What US invention allowed skyscrapers to rise with steel frame construction?,Steel-frame construction,The US invention that allowed skyscrapers to rise with steel frame construction is the elevator.
united_states,What does MLS stand for in United States soccer?,Major League Soccer,Major League Soccer.
the_moon,"In the Giant Impact model, the Moon’s material comes from what?",Collision debris.,The Moon's material is thought to have come from the Earth's mantle.
the_moon,Which mission was the last to land on the Moon?,Apollo 17,Apollo 17.
lasers,What property defines how narrow the barcode scan line is for a laser beam?,beam divergence,"The property that defines how narrow the barcode scan line is for a laser beam is its ""width"" or ""linewidth""."
the_moon,What rock type primarily makes up Moon maria?,Basalt,Basalt.
chess,Which rating system is standard in chess research contexts?,Elo rating,The Elo rating system.
chess,What is the standard promotion choice in chess?,Queen.,"The standard promotion choice is to move a pawn from any row to any column, resulting in the king and the new pawn becoming the same color."
people,Which historical era generally had the lowest human life expectancy?,Ancient times.,The 18th century.
dogs,The Ibizan Hound is an ancient hunting dog from which island?,Ibiza,Ibiza.
people,What is the visible external part of the human ear called?,pinna,Eardrum.
dogs,Which breed is renowned for guide-dog work due to calm temperament?,Golden Retriever.,Labrador Retriever.
obama,The 2006 book The Audacity of Hope by Barack Obama belongs to which category?,Memoir,A book of speeches.
cats,What is the main thigh bone in cats?,Femur,The femur.
obama,Which island is Barack Obama’s birthplace on?,Oahu.,Hawaii.
paris,Which river flows through Paris?,Seine,The Seine River.
chess,What does the bishop pair provide in chess strategy?,Diagonal control and pressure.,"The bishop pair provides control of the center and can exert influence over the board, making it difficult for the opponent to maneuver."
paris,Record high temperature in Paris (approx)?,About 40°C.,"Record high temperature in Paris: 38.9°C (101.0°F) on July 14, 1913."
obama,In what year did the Obama Presidential Center break ground?,2021,2013.
chess,Who is the youngest chess grandmaster in history?,Abhimanyu Mishra,Magnus Carlsen.
bacteria,CRISPR origins in bacteria rely on spacer acquisition from which sources?,bacteriophages and plasmids,CRISPR origins in bacteria rely on acquisition of spacers from other bacteria.
people,What term describes the emotional component of pain in humans?,Affective component,Nociception.
chess,What term denotes a computer program that analyzes chess positions and suggests moves?,Chess engine,"""Stockfish""."
paris,Which Paris palace houses the Comédie-Française's Salle Richelieu?,Palais-Royal,The Salle Richelieu is located in the Palais-Royal.
people,What external cue primarily synchronizes circadian rhythms in humans?,Light.,Light exposure.
lasers,Argon-ion laser visible line typically at which wavelength?,488 nm,632.8 nanometers.
paris,Which river passes through Île de la Cité in Paris?,Seine,The Seine River.
